Timestamp;PosX;PosY;PosZ;Roll;Pitch;Yaw;Q1;Q2;Q3;Q4;M1;M2;M3;M4;AccelX;AccelY;AccelZ;GyroX;GyroY;GyroZ
1753875303.928809;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.1;-36.0;-28.0;-79.0;-0.22;0.53;-10.61;0.76;0.44;0.93
1753875303.933809;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.3;-36.0;-28.0;-79.0;-0.24;0.53;-10.59;0.79;0.34;1.27
1753875303.938809;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.2;-36.0;-28.0;-79.0;-0.23;0.53;-10.6;0.77;0.41;1.07
1753875303.943809;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.3;-36.0;-28.0;-79.0;-0.23;0.53;-10.6;0.71;0.39;1.06
1753875303.948809;22.109;-5.804;-1.649;-2.49;-1.1;-134.09;0.0;0.0;0.0;0.0;-18.4;-36.0;-28.0;-79.0;-0.23;0.53;-10.6;0.89;0.31;1.14
1753875303.953809;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.2;-36.0;-28.0;-79.0;-0.24;0.53;-10.6;0.71;0.44;1.17
1753875303.95881;22.109;-5.804;-1.649;-2.49;-1.1;-134.09;0.0;0.0;0.0;0.0;-18.0;-36.0;-28.0;-79.0;-0.23;0.53;-10.61;0.76;0.31;1.0
1753875303.96381;22.109;-5.804;-1.649;-2.49;-1.1;-134.09;0.0;0.0;0.0;0.0;-18.0;-36.0;-28.0;-79.0;-0.23;0.53;-10.6;0.8;0.31;1.04
1753875303.96881;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.6;-36.0;-28.0;-79.0;-0.24;0.52;-10.6;0.81;0.29;0.98
1753875303.97381;22.109;-5.804;-1.649;-2.48;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.1;-36.0;-28.0;-79.0;-0.23;0.53;-10.61;0.57;0.23;0.88
1753875303.97881;22.109;-5.804;-1.649;-2.48;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.4;-36.0;-28.0;-79.0;-0.24;0.53;-10.61;0.7;0.31;1.08
1753875303.98381;22.109;-5.804;-1.649;-2.49;-1.11;-134.09;0.0;0.0;0.0;0.0;-18.4;-36.0;-28.0;-79.0;-0.21;0.53;-10.6;0.81;0.37;1.14
1753875303.98881;22.109;-5.804;-1.649;-2.48;-1.1;-134.09;0.0;0.0;0.0;0.0;-18.3;-36.0;-28.0;-79.0;-0.24;0.53;-10.6;0.69;0.29;1.13
1753875303.99381;22.109;-5.804;-1.649;-2.48;-1.1;-134.09;0.0;0.0;0.0;0.0;-18.8;-36.0;-28.0;-79.0;-0.23;0.53;-10.6;0.68;0.4;1.14
1753875303.99881;22.109;-5.804;-1.649;-2.49;-1.1;-134.09;0.0;0.0;0.0;0.0;-18.4;-36.0;-28.0;-79.0;-0.24;0.53;-10.61;0.63;0.3;1.18
