Timestamp;Fix;Latitude;Longitude;Altitude;GeoidSeparation;Satellites;HDOP;Heading
1753881461.54;2.0;49.20421108;18.7549944;387.8151;42.1353;14.0;0.8;222.211
1753881461.55;2.0;49.20421108;18.7549944;387.8147;42.1353;14.0;0.8;222.153
1753881461.56;2.0;49.20421108;18.75499441;387.8156;42.1353;14.0;0.8;222.158
1753881461.57;2.0;49.20421108;18.75499441;387.8154;42.1353;14.0;0.8;222.17
1753881461.58;2.0;49.20421108;18.75499441;387.8165;42.1353;14.0;0.8;222.151
1753881461.59;2.0;49.20421109;18.75499441;387.8167;42.1353;14.0;0.8;222.135
1753881461.6;2.0;49.20421109;18.75499441;387.8168;42.1353;14.0;0.8;222.142
1753881461.61;2.0;49.20421109;18.75499441;387.8165;42.1353;14.0;0.8;222.217
1753881461.62;2.0;49.20421109;18.7549944;387.8161;42.1353;14.0;0.8;222.195
1753881461.63;2.0;49.20421109;18.7549944;387.8157;42.1353;14.0;0.8;222.128
1753881461.64;2.0;49.20421109;18.7549944;387.8161;42.1353;14.0;0.8;222.085
1753881461.65;2.0;49.20421108;18.7549944;387.8165;42.1353;14.0;0.8;222.072
1753881461.66;2.0;49.20421108;18.7549944;387.817;42.1353;14.0;0.8;222.132
1753881461.67;2.0;49.20421107;18.7549944;387.8181;42.1353;14.0;0.8;222.164
1753881461.68;2.0;49.20421107;18.7549944;387.8178;42.1353;14.0;0.8;222.176
1753881461.69;2.0;49.20421107;18.7549944;387.8174;42.1353;14.0;0.8;222.201
1753881461.7;2.0;49.20421107;18.7549944;387.8172;42.1353;14.0;0.8;222.19
1753881461.71;2.0;49.20421107;18.7549944;387.8177;42.1353;14.0;0.8;222.125
1753881461.72;2.0;49.20421107;18.7549944;387.8175;42.1353;14.0;0.8;222.076
1753881461.73;2.0;49.20421107;18.7549944;387.817;42.1353;14.0;0.8;222.062
1753881461.74;2.0;49.20421107;18.7549944;387.8172;42.1353;14.0;0.8;222.038
1753881461.75;2.0;49.20421107;18.7549944;387.817;42.1353;14.0;0.8;222.018
1753881461.76;2.0;49.20421107;18.7549944;387.8168;42.1353;14.0;0.8;222.009
1753881461.77;2.0;49.20421107;18.7549944;387.8178;42.1353;14.0;0.8;222.018
1753881461.78;2.0;49.20421107;18.75499441;387.818;42.1353;14.0;0.8;221.946
1753881461.79;2.0;49.20421107;18.75499441;387.8185;42.1353;14.0;0.8;221.94
1753881461.8;2.0;49.20421107;18.75499441;387.8196;42.1353;14.0;0.8;221.985
1753881461.81;2.0;49.20421107;18.75499441;387.8197;42.1353;14.0;0.8;222.022
1753881461.82;2.0;49.20421107;18.75499441;387.8201;42.1353;14.0;0.8;222.059
1753881461.83;2.0;49.20421107;18.75499441;387.8204;42.1353;14.0;0.8;222.087
1753881461.84;2.0;49.20421107;18.75499441;387.8211;42.1353;14.0;0.8;222.108
1753881461.85;2.0;49.20421107;18.75499441;387.821;42.1353;14.0;0.8;222.106
1753881461.86;2.0;49.20421107;18.75499441;387.8219;42.1353;14.0;0.8;222.13
1753881461.87;2.0;49.20421107;18.75499441;387.8227;42.1353;14.0;0.8;222.149
1753881461.88;2.0;49.20421107;18.75499441;387.8231;42.1353;14.0;0.8;222.143
1753881461.89;2.0;49.20421107;18.75499442;387.8232;42.1353;14.0;0.8;222.154
1753881461.9;2.0;49.20421107;18.75499442;387.8227;42.1353;14.0;0.8;222.149
1753881461.91;2.0;49.20421107;18.75499442;387.8232;42.1353;14.0;0.8;222.128
1753881461.92;2.0;49.20421106;18.75499442;387.824;42.1353;14.0;0.8;222.114
1753881461.93;2.0;49.20421106;18.75499442;387.824;42.1353;14.0;0.8;222.138
1753881461.94;2.0;49.20421106;18.75499441;387.8232;42.1353;14.0;0.8;222.202
1753881461.95;2.0;49.20421106;18.75499442;387.8221;42.1353;14.0;0.8;222.226
1753881461.96;2.0;49.20421106;18.75499442;387.8211;42.1353;14.0;0.8;222.276
1753881461.97;2.0;49.20421106;18.75499442;387.8202;42.1353;14.0;0.8;222.279
1753881461.98;2.0;49.20421106;18.75499441;387.8197;42.1353;14.0;0.8;222.244
1753881461.99;2.0;49.20421106;18.75499441;387.8206;42.1353;14.0;0.8;222.207
1753881462.0;2.0;49.20421106;18.75499442;387.8209;42.1353;14.0;0.8;222.158
1753881462.01;2.0;49.20421105;18.75499442;387.8216;42.1353;14.0;0.8;222.179
1753881462.02;2.0;49.20421105;18.75499442;387.8217;42.1353;14.0;0.8;222.194
1753881462.03;2.0;49.20421105;18.75499442;387.8217;42.1353;14.0;0.8;222.238
1753881462.04;2.0;49.20421105;18.75499443;387.8222;42.1353;14.0;0.8;222.234
1753881462.05;2.0;49.20421105;18.75499443;387.8229;42.1353;14.0;0.8;222.171
