DeviceID_WH1,Timestamp_WH1,Temperature_WH1,GyroX_WH1,GyroY_WH1,GyroZ_WH1,AccelX_WH1,AccelY_WH1,AccelZ_WH1,Dist1_WH1,Dist2_WH1,Dist3_WH1,Err1_WH1,Err2_WH1,Err3_WH1,t,DeviceID_WH2,Timestamp_WH2,Temperature_WH2,GyroX_WH2,GyroY_WH2,GyroZ_WH2,AccelX_WH2,AccelY_WH2,AccelZ_WH2,Dist1_WH2,Dist2_WH2,Dist3_WH2,Err1_WH2,Err2_WH2,Err3_WH2,DeviceID_WH3,Timestamp_WH3,Temperature_WH3,GyroX_WH3,GyroY_WH3,GyroZ_WH3,AccelX_WH3,AccelY_WH3,AccelZ_WH3,Dist1_WH3,Dist2_WH3,Dist3_WH3,Err1_WH3,Err2_WH3,Err3_WH3,DeviceID_WH4,Timestamp_WH4,Temperature_WH4,GyroX_WH4,GyroY_WH4,GyroZ_WH4,AccelX_WH4,AccelY_WH4,AccelZ_WH4,Dist1_WH4,Dist2_WH4,Dist3_WH4,Err1_WH4,Err2_WH4,Err3_WH4,Timestamp_GNSS,Fix_GNSS,Latitude_GNSS,Longitude_GNSS,Altitude_GNSS,GeoidSeparation_GNSS,Satellites_GNSS,HDOP_GNSS,Heading_GNSS,Timestamp_BODY,PosX_BODY,PosY_BODY,PosZ_BODY,Roll_BODY,Pitch_BODY,Yaw_BODY,Q1_BODY,Q2_BODY,Q3_BODY,Q4_BODY,M1_BODY,M2_BODY,M3_BODY,M4_BODY,AccelX_BODY,AccelY_BODY,AccelZ_BODY,GyroX_BODY,GyroY_BODY,GyroZ_BODY
1.0,1753881461.551545,17.446761,0.29,-1.32,3.85,0.357521,0.927205,0.057725,0.0,0.4,-0.1,0.0,-0.0,0.0,0.00906682014465332,2.0,1753881461.547995,17.863281,0.91,-1.75,-0.28,0.140666,0.9699,0.021716,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.551533,18.101562,0.7,-1.26,-0.21,0.857172,-0.528626,-0.00488,88.0,0.0,0.0,1.0,0.0,0.0,4.0,1753881461.551218,17.699219,0.63,-1.12,0.07,-0.381494,-0.9211,-0.011346,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.55,2.0,49.20421108,18.7549944,387.8147,42.1353,14.0,0.8,222.153,1753881461.547478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.67,0.54,0.41,0.97
1.0,1753881461.556034,17.449219,1.12,-1.68,0.21,0.28914,0.942572,0.041968,0.0,0.0,0.0,0.0,0.0,0.0,0.01355600357055664,2.0,1753881461.552563,17.863281,0.77,-1.75,-0.35,0.141276,0.970022,0.020618,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.554955,18.101562,0.7,-1.33,-0.21,0.85583,-0.532164,-0.004514,88.0,0.0,0.0,1.0,0.0,0.0,4.0,1753881461.551218,17.699219,0.63,-1.12,0.07,-0.381494,-0.9211,-0.011346,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.55,2.0,49.20421108,18.7549944,387.8147,42.1353,14.0,0.8,222.153,1753881461.547478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.67,0.54,0.41,0.97
1.0,1753881461.560673,17.449219,1.12,-1.68,0.14,0.28914,0.944524,0.041236,0.0,0.0,0.0,0.0,0.0,0.0,0.018194913864135742,2.0,1753881461.557138,17.863281,0.84,-1.61,-0.35,0.141276,0.970266,0.021106,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.5601,18.101562,0.8,-1.33,-0.21,0.857294,-0.528992,-0.00549,88.0,0.0,0.0,1.0,0.0,0.0,4.0,1753881461.555792,17.699219,0.56,-1.12,0.0,-0.38003,-0.923662,-0.008174,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.56,2.0,49.20421108,18.75499441,387.8156,42.1353,14.0,0.8,222.158,1753881461.557478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.68,0.62,0.45,1.02
1.0,1753881461.56567,17.523438,1.19,-1.61,0.07,0.289384,0.94123,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.02319192886352539,2.0,1753881461.562335,17.863281,0.91,-1.68,-0.28,0.142008,0.970876,0.021228,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.564343,18.09375,0.7,-1.33,-0.14,0.856684,-0.530334,-0.005856,88.0,0.0,0.0,1.0,0.0,0.0,4.0,1753881461.560321,17.699219,0.56,-1.19,0.14,-0.379298,-0.922686,-0.008418,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.56,2.0,49.20421108,18.75499441,387.8156,42.1353,14.0,0.8,222.158,1753881461.557478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.68,0.62,0.45,1.02
1.0,1753881461.57119,17.523438,1.05,-1.68,0.14,0.28731,0.943182,0.041236,0.0,0.0,0.0,0.0,0.0,0.0,0.028712034225463867,2.0,1753881461.56647,17.871094,0.98,-1.68,-0.21,0.142496,0.969656,0.021228,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.569083,18.090961,0.0,-0.45,1.82,0.835988,-0.610439,-0.031878,88.5,0.1,0.5,1.5,-0.0,0.0,4.0,1753881461.564925,17.708888,0.52,-1.18,0.56,-0.45374,-0.867645,-0.013158,2.1,0.0,0.3,0.1,0.0,0.0,1753881461.57,2.0,49.20421108,18.75499441,387.8154,42.1353,14.0,0.8,222.17,1753881461.567478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.68,0.49,0.54,1.0
1.0,1753881461.574362,17.523438,1.05,-1.61,0.07,0.28914,0.942206,0.042578,0.0,0.0,0.0,0.0,0.0,0.0,0.031883955001831055,2.0,1753881461.571508,17.871094,0.84,-1.61,-0.28,0.14213,0.970144,0.02135,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.569083,18.090961,0.0,-0.45,1.82,0.835988,-0.610439,-0.031878,88.5,0.1,0.5,1.5,-0.0,0.0,4.0,1753881461.564925,17.708888,0.52,-1.18,0.56,-0.45374,-0.867645,-0.013158,2.1,0.0,0.3,0.1,0.0,0.0,1753881461.57,2.0,49.20421108,18.75499441,387.8154,42.1353,14.0,0.8,222.17,1753881461.567478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.68,0.49,0.54,1.0
1.0,1753881461.579504,17.523438,1.05,-1.68,0.14,0.289872,0.94184,0.042334,0.0,0.0,0.0,0.0,0.0,0.0,0.03702592849731445,2.0,1753881461.576105,17.869669,0.72,-0.96,-0.12,0.188625,0.979413,0.008829,1.6,127.0,-1.0,-0.2,3.0,0.2,3.0,1753881461.57827,18.09375,0.7,-1.26,-0.14,0.854366,-0.53314,-0.004026,84.0,0.0,0.0,2.0,0.0,0.0,4.0,1753881461.57393,17.726562,0.63,-1.12,0.14,-0.381372,-0.920978,-0.008296,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.57,2.0,49.20421108,18.75499441,387.8154,42.1353,14.0,0.8,222.17,1753881461.567478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.45,-10.68,0.49,0.54,1.0
1.0,1753881461.583532,17.515625,1.12,-1.61,0.14,0.288286,0.943792,0.042334,0.0,0.0,0.0,0.0,0.0,0.0,0.04105401039123535,2.0,1753881461.581477,17.871094,0.91,-1.61,-0.35,0.143838,0.97051,0.02135,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.57827,18.09375,0.7,-1.26,-0.14,0.854366,-0.53314,-0.004026,84.0,0.0,0.0,2.0,0.0,0.0,4.0,1753881461.57393,17.726562,0.63,-1.12,0.14,-0.381372,-0.920978,-0.008296,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.58,2.0,49.20421108,18.75499441,387.8165,42.1353,14.0,0.8,222.151,1753881461.577478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.44,-10.68,0.6,0.26,1.02
1.0,1753881461.588108,17.515625,1.05,-1.54,0.14,0.28975,0.942694,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.04562997817993164,2.0,1753881461.585573,17.917969,0.91,-1.68,-0.42,0.141642,0.97051,0.020008,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.584835,18.085938,0.6,-1.26,-0.21,0.856074,-0.530212,-0.006588,84.0,0.0,0.0,2.0,0.0,0.0,4.0,1753881461.583086,17.699219,0.63,-1.19,0.07,-0.3782,-0.92171,-0.009272,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.58,2.0,49.20421108,18.75499441,387.8165,42.1353,14.0,0.8,222.151,1753881461.577478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.2,0.44,-10.68,0.6,0.26,1.02
1.0,1753881461.593373,17.515625,1.12,-1.61,0.07,0.288896,0.942572,0.041602,0.0,0.0,0.0,0.0,0.0,0.0,0.050894975662231445,2.0,1753881461.589595,17.917969,0.98,-1.68,-0.35,0.140422,0.969656,0.021594,0.0,127.0,0.0,0.0,3.0,0.0,3.0,1753881461.589575,18.088358,0.3,-1.64,-2.79,0.838706,-0.459377,-0.021767,84.2,0.2,-0.3,2.0,0.0,0.0,4.0,1753881461.589211,17.699219,0.63,-1.12,0.14,-0.381128,-0.924028,-0.01037,0.0,0.0,0.0,0.0,0.0,0.0,1753881461.59,2.0,49.20421109,18.75499441,387.8167,42.1353,14.0,0.8,222.135,1753881461.587478,0.0,0.0,0.0,-2.1,1.25,-0.05,0.0,0.0,0.0,0.0,-17.0,2.0,-3.0,-18.0,0.19,0.45,-10.68,0.39,0.51,0.83
