sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 2406700555, 80.18446350097656, -75.47046661376953, 121.66102600097656, 0, 0, 0, 0, 0, 0, -0.5458984375, -0.04052734375, 0.30224609375, 0, 
1, 2406708888, 80.20726776123047, -75.46613311767578, 121.65192413330078, 9.016549110412598, 1.2716565132141113, -0.4473830759525299, 4.7858147621154785, -1.8206725120544434, 0.5394613742828369, -0.54443359375, -0.0380859375, 0.2861328125, 0, 
2, 2406717221, 80.26262664794922, -75.46410369873047, 121.61481475830078, 10.627017974853516, 3.444443464279175, 1.517161250114441, 5.505934715270996, -2.7988035678863525, 0.6789822578430176, -0.54443359375, -0.041015625, 0.29541015625, 0, 
3, 2406725554, 80.27098846435547, -75.47144317626953, 121.592529296875, 10.712716102600098, 4.3278489112854, -0.8552249670028687, 1.5290416479110718, -2.447658061981201, 1.8485535383224487, -0.5439453125, -0.03857421875, 0.30126953125, 0, 
4, 2406733887, 80.22037506103516, -75.4766845703125, 121.63764190673828, 9.650877952575684, 2.9912028312683105, 1.4972949028015137, 2.332944631576538, -0.5054841041564941, 1.9616918563842773, -0.54296875, -0.04736328125, 0.3134765625, 0, 
5, 2406742220, 80.18722534179688, -75.47261810302734, 121.65473937988281, 8.302748680114746, 0.9004815220832825, 0.057718466967344284, 1.1625021696090698, -1.1500920057296753, 0.7257537841796875, -0.54296875, -0.0419921875, 0.30810546875, 0, 
6, 2406750553, 80.19393920898438, -75.46707153320312, 121.66195678710938, 8.537664413452148, 0.7769647240638733, 0.8015576004981995, 4.742680549621582, -1.312563180923462, 0.4806511402130127, -0.54541015625, -0.037109375, 0.28759765625, 0, 
7, 2406758886, 80.26797485351562, -75.46520233154297, 121.5966567993164, 10.04899787902832, 2.7103519439697266, 1.1367323398590088, 4.4062371253967285, -3.5400023460388184, 0.5417922735214233, -0.5439453125, -0.03857421875, 0.29052734375, 0, 
8, 2406767219, 80.2685775756836, -75.4675064086914, 121.60453796386719, 10.940712928771973, 4.286299705505371, -0.7179948091506958, 4.17004919052124, -1.5487775802612305, 1.4206678867340088, -0.54541015625, -0.04150390625, 0.2978515625, 0, 
9, 2406775552, 80.23802947998047, -75.47664642333984, 121.61341857910156, 10.242104530334473, 3.7701632976531982, 1.6526641845703125, 0.467997670173645, -1.5593562126159668, 2.22062611579895, -0.54345703125, -0.04443359375, 0.310546875, 0, 
10, 2406783885, 80.19343566894531, -75.47640991210938, 121.64772033691406, 8.65758991241455, 1.5965206623077393, -0.6591439843177795, 1.7965314388275146, -0.7143682837486267, 1.2616292238235474, -0.54345703125, -0.0458984375, 0.31591796875, 0, 
11, 2406792218, 80.18522644042969, -75.47073364257812, 121.6519546508789, 8.312520980834961, 0.5889796614646912, 2.0164856910705566, 2.673024892807007, -1.4953974485397339, 0.4672805070877075, -0.544921875, -0.03857421875, 0.29638671875, 0, 
12, 2406800551, 80.2283706665039, -75.46591186523438, 121.6222152709961, 9.302347183227539, 1.6493003368377686, -0.23668181896209717, 4.826541423797607, -2.424297571182251, 0.3765036463737488, -0.5439453125, -0.03857421875, 0.287109375, 0, 
13, 2406808884, 80.26492309570312, -75.46540832519531, 121.60569763183594, 10.71489143371582, 4.009282112121582, 0.7768599987030029, 5.5770392417907715, -2.118976354598999, 0.9521324634552002, -0.54541015625, -0.0419921875, 0.29541015625, 0, 
14, 2406817217, 80.266357421875, -75.47392272949219, 121.58138275146484, 10.63331413269043, 4.234007358551025, 0.17592357099056244, 0.518867552280426, -2.6304664611816406, 1.989764928817749, -0.54296875, -0.0419921875, 0.29931640625, 0, 
15, 2406825550, 80.21857452392578, -75.4777603149414, 121.62574005126953, 9.288690567016602, 2.547097682952881, 0.3559185564517975, 2.5278944969177246, -0.400901198387146, 1.777602195739746, -0.5419921875, -0.04638671875, 0.31201171875, 0, 
16, 2406833883, 80.1964340209961, -75.47402954101562, 121.6330337524414, 8.348355293273926, 0.6660193204879761, 1.38532555103302, 1.3514069318771362, -1.44483482837677, 0.7085665464401245, -0.54296875, -0.04345703125, 0.3017578125, 0, 
17, 2406842216, 80.20619201660156, -75.46884155273438, 121.63795471191406, 8.743727684020996, 1.0781766176223755, -0.1325165182352066, 4.919060230255127, -1.4848699569702148, 0.5222742557525635, -0.54443359375, -0.03466796875, 0.28759765625, 0, 
18, 2406850549, 80.27618408203125, -75.46682739257812, 121.57939147949219, 10.343271255493164, 2.9843292236328125, 1.6297099590301514, 4.713608264923096, -3.336933135986328, 0.5568791031837463, -0.546875, -0.04052734375, 0.2919921875, 0, 
19, 2406858882, 80.27275085449219, -75.4711685180664, 121.58023834228516, 10.736160278320312, 4.380396366119385, -1.310332179069519, 2.781757116317749, -1.7024372816085815, 1.6175644397735596, -0.5439453125, -0.0439453125, 0.298828125, 0, 
20, 2406867215, 80.2259521484375, -75.47888946533203, 121.61210632324219, 9.866211891174316, 3.3815102577209473, 2.11628794670105, 1.2531251907348633, -0.9489177465438843, 2.188326358795166, -0.54345703125, -0.04638671875, 0.30810546875, 0, 
21, 2406875548, 80.18567657470703, -75.4766616821289, 121.63574981689453, 8.46811580657959, 1.1674562692642212, -0.6422445178031921, 1.2105287313461304, -0.9573960304260254, 0.9747496247291565, -0.54296875, -0.04736328125, 0.31103515625, 0, 
22, 2406883881, 80.18665313720703, -75.47039794921875, 121.64322662353516, 8.435007095336914, 0.7076625823974609, 1.476693868637085, 4.074277400970459, -1.2914059162139893, 0.4033217430114746, -0.54443359375, -0.03759765625, 0.29150390625, 0, 
23, 2406892214, 80.257080078125, -75.4676284790039, 121.58290100097656, 9.807891845703125, 2.226047992706299, 0.5304518342018127, 4.555696487426758, -3.3757381439208984, 0.4624394178390503, -0.54443359375, -0.03955078125, 0.28662109375, 0, 
24, 2406900547, 80.26661682128906, -75.46717834472656, 121.5915756225586, 10.876608848571777, 4.120343208312988, 0.02289053425192833, 5.326147079467773, -1.4687840938568115, 1.1006436347961426, -0.5458984375, -0.0419921875, 0.29638671875, 0, 
25, 2406908880, 80.2528076171875, -75.47698211669922, 121.58136749267578, 10.5648832321167, 3.9268639087677, 0.9445355534553528, 0.2682066559791565, -2.1398515701293945, 2.2003138065338135, -0.544921875, -0.04443359375, 0.30322265625, 0, 
26, 2406917213, 80.19817352294922, -75.47783660888672, 121.63069915771484, 8.863877296447754, 2.0969533920288086, -0.17572712898254395, 2.343907356262207, -0.2884290814399719, 1.4639047384262085, -0.54052734375, -0.04638671875, 0.31591796875, 0, 
27, 2406925546, 80.1796875, -75.47278594970703, 121.6382827758789, 8.242650985717773, 0.604420006275177, 1.773110270500183, 1.816433310508728, -1.4110496044158936, 0.560926079750061, -0.5419921875, -0.037109375, 0.296875, 0, 
28, 2406933879, 80.20183563232422, -75.46780395507812, 121.62997436523438, 9.137458801269531, 1.3012856245040894, -0.4281495213508606, 4.800338268280029, -1.7834806442260742, 0.46543624997138977, -0.54443359375, -0.037109375, 0.28369140625, 0, 
29, 2406942212, 80.25296020507812, -75.46663665771484, 121.59746551513672, 10.644158363342285, 3.6004638671875, 1.2887208461761475, 5.465514659881592, -2.581876754760742, 0.7912493944168091, -0.54248046875, -0.03759765625, 0.2939453125, 0, 
30, 2406950545, 80.25736999511719, -75.47356414794922, 121.57769775390625, 10.748995780944824, 4.3550801277160645, -0.5062562227249146, 1.4052226543426514, -2.463820695877075, 1.8298299312591553, -0.544921875, -0.0439453125, 0.2978515625, 0, 
31, 2406958878, 80.2018051147461, -75.47828674316406, 121.62871551513672, 9.62518310546875, 2.9084548950195312, 1.1012392044067383, 2.3654489517211914, -0.22003909945487976, 1.9159190654754639, -0.5419921875, -0.0458984375, 0.314453125, 0, 
32, 2406967211, 80.17108154296875, -75.47342681884766, 121.64247131347656, 8.339010238647461, 0.8058621287345886, 0.4507306218147278, 1.0835589170455933, -1.2277542352676392, 0.606109619140625, -0.5439453125, -0.0380859375, 0.31005859375, 0, 
33, 2406975544, 80.17000579833984, -75.46731567382812, 121.6579818725586, 8.524879455566406, 0.8403637409210205, 0.5855939388275146, 4.823391914367676, -1.1547539234161377, 0.4757075905799866, -0.5439453125, -0.03955078125, 0.28466796875, 0, 
34, 2406983877, 80.24493408203125, -75.46509552001953, 121.59332275390625, 10.085070610046387, 2.7408447265625, 1.2442717552185059, 4.591274738311768, -3.5149261951446533, 0.5039857625961304, -0.54150390625, -0.0390625, 0.2880859375, 0, 
