Timestamp;PosX;PosY;PosZ;Roll;Pitch;Yaw;Q1;Q2;Q3;Q4;M1;M2;M3;M4;AccelX;AccelY;AccelZ;GyroX;GyroY;GyroZ
1753877732.9495459;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.22;0.35;-10.62;0.62;0.16;0.97
1753877732.954546;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.23;0.36;-10.64;0.59;0.31;1.12
1753877732.959546;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.23;0.35;-10.63;0.6;0.27;1.04
1753877732.9645462;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.21;0.36;-10.63;0.71;0.3;0.84
1753877732.9695463;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.2;0.36;-10.64;0.69;0.22;0.82
1753877732.9745464;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.21;0.36;-10.63;0.7;0.24;0.81
1753877732.9795465;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.22;0.36;-10.62;0.69;0.23;1.04
1753877732.9845467;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.24;0.36;-10.62;0.6;0.12;1.12
1753877732.9895468;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.22;0.36;-10.61;0.7;0.18;1.14
1753877732.9945447;-1.786;0.945;-0.035;-1.63;-1.09;-43.1;0.0;0.0;0.0;0.0;-25.0;-59.0;-36.0;8.0;-0.22;0.36;-10.62;0.65;0.27;1.07
