DeviceID_WH1,Timestamp_WH1,Temperature_WH1,GyroX_WH1,GyroY_WH1,GyroZ_WH1,AccelX_WH1,AccelY_WH1,AccelZ_WH1,Dist1_WH1,Dist2_WH1,Dist3_WH1,Err1_WH1,Err2_WH1,Err3_WH1,t,DeviceID_WH2,Timestamp_WH2,Temperature_WH2,GyroX_WH2,GyroY_WH2,GyroZ_WH2,AccelX_WH2,AccelY_WH2,AccelZ_WH2,Dist1_WH2,Dist2_WH2,Dist3_WH2,Err1_WH2,Err2_WH2,Err3_WH2,DeviceID_WH3,Timestamp_WH3,Temperature_WH3,GyroX_WH3,GyroY_WH3,GyroZ_WH3,AccelX_WH3,AccelY_WH3,AccelZ_WH3,Dist1_WH3,Dist2_WH3,Dist3_WH3,Err1_WH3,Err2_WH3,Err3_WH3,DeviceID_WH4,Timestamp_WH4,Temperature_WH4,GyroX_WH4,GyroY_WH4,GyroZ_WH4,AccelX_WH4,AccelY_WH4,AccelZ_WH4,Dist1_WH4,Dist2_WH4,Dist3_WH4,Err1_WH4,Err2_WH4,Err3_WH4,Timestamp_GNSS,Fix_GNSS,Latitude_GNSS,Longitude_GNSS,Altitude_GNSS,GeoidSeparation_GNSS,Satellites_GNSS,HDOP_GNSS,Heading_GNSS,Timestamp_BODY,PosX_BODY,PosY_BODY,PosZ_BODY,Roll_BODY,Pitch_BODY,Yaw_BODY,Q1_BODY,Q2_BODY,Q3_BODY,Q4_BODY,M1_BODY,M2_BODY,M3_BODY,M4_BODY,AccelX_BODY,AccelY_BODY,AccelZ_BODY,GyroX_BODY,GyroY_BODY,GyroZ_BODY
1.0,1753880846.563786,15.929688,1.12,-1.68,0.14,-0.39772,-0.932202,-0.00183,0.0,0.0,0.0,0.0,0.0,0.0,0.011621475219726562,2.0,1753880846.561355,16.703125,0.84,-1.68,-0.35,-0.483608,-0.898652,0.006832,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.561439,16.261719,0.7,-1.4,-0.21,0.821426,0.54717,0.006832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.556822,15.453125,0.56,-1.12,0.07,0.965996,0.250832,0.006832,127.0,0.0,0.0,11.0,0.0,0.0,1753880846.56,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.957,1753880846.557164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.07,0.45,-10.66,0.56,0.35,0.85
1.0,1753880846.568357,15.929688,1.05,-1.61,0.14,-0.399428,-0.932324,-0.002196,0.0,0.0,0.0,0.0,0.0,0.0,0.01619243621826172,2.0,1753880846.568223,16.675781,0.91,-1.68,-0.35,-0.483974,-0.899262,0.005002,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.567751,16.261719,0.7,-1.4,-0.28,0.821792,0.549488,0.010248,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.561825,15.476562,0.49,-1.12,0.07,0.965142,0.249368,0.007442,127.0,0.0,0.0,11.0,0.0,0.0,1753880846.56,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.957,1753880846.557164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.07,0.45,-10.66,0.56,0.35,0.85
1.0,1753880846.572927,15.929688,0.98,-1.68,0.14,-0.397354,-0.930982,-0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.02076244354248047,2.0,1753880846.572808,16.675781,0.91,-1.82,-0.35,-0.487268,-0.896944,0.006832,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.570883,16.261719,0.77,-1.33,-0.21,0.821426,0.547536,0.008174,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.570481,15.476562,0.63,-1.12,0.07,0.965752,0.249734,0.007442,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.57,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.926,1753880846.567164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.45,0.32,0.99
1.0,1753880846.577499,15.929688,1.05,-1.68,0.21,-0.399794,-0.932202,-0.002684,0.0,0.0,0.0,0.0,0.0,0.0,0.02533435821533203,2.0,1753880846.577373,16.675781,0.98,-1.75,-0.35,-0.486292,-0.898774,0.00488,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.575729,16.257812,0.77,-1.33,-0.28,0.821548,0.548268,0.007808,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.575155,15.476562,0.7,-1.12,0.0,0.964044,0.249246,0.007564,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.57,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.926,1753880846.567164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.45,0.32,0.99
1.0,1753880846.582075,15.960938,1.12,-1.68,0.14,-0.39772,-0.932324,-0.002806,0.0,0.0,0.0,0.0,0.0,0.0,0.029910564422607422,2.0,1753880846.577373,16.675781,0.98,-1.75,-0.35,-0.486292,-0.898774,0.00488,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.580463,16.255929,0.28,-0.89,2.23,0.848768,0.584044,-0.006454,1.3,-0.2,-0.1,0.1,-0.0,0.0,4.0,1753880846.579586,15.484375,0.63,-1.19,0.07,0.96624,0.249856,0.006832,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.58,2.0,49.20422879,18.75491833,387.8446,42.1353,19.0,0.6,246.895,1753880846.5771642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.7,0.34,1.07
1.0,1753880846.586651,15.960938,1.05,-1.61,0.07,-0.399062,-0.931592,-0.002074,0.0,0.0,0.0,0.0,0.0,0.0,0.03448653221130371,2.0,1753880846.584665,16.675781,0.84,-1.75,-0.28,-0.48434,-0.899018,0.005124,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.585621,16.257812,0.77,-1.33,-0.21,0.820816,0.547414,0.007564,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.584135,15.484375,0.49,-1.26,0.07,0.964776,0.249246,0.008296,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.58,2.0,49.20422879,18.75491833,387.8446,42.1353,19.0,0.6,246.895,1753880846.5771642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.7,0.34,1.07
1.0,1753880846.59426,15.960938,1.12,-1.61,0.0,-0.398818,-0.932324,-0.003538,0.0,0.0,0.0,0.0,0.0,0.0,0.04209542274475098,2.0,1753880846.591884,16.648438,0.91,-1.68,-0.28,-0.483486,-0.900482,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.590499,16.257812,0.77,-1.4,-0.28,0.820816,0.547048,0.007076,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.588684,15.484375,0.49,-1.12,0.0,0.965264,0.249612,0.00671,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.59,2.0,49.20422879,18.75491833,387.8433,42.1353,19.0,0.6,246.875,1753880846.5871642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.62,0.31,0.86
1.0,1753880846.599782,15.960938,0.98,-1.61,0.07,-0.39955,-0.931836,-0.00366,0.0,0.0,0.0,0.0,0.0,0.0,0.047617435455322266,2.0,1753880846.595923,16.648438,0.77,-1.68,-0.28,-0.486414,-0.898042,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.59882,16.375,0.77,-1.33,-0.21,0.822158,0.547658,0.00854,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.594887,15.484375,0.49,-1.12,0.0,0.964044,0.248758,0.0061,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.59,2.0,49.20422879,18.75491833,387.8433,42.1353,19.0,0.6,246.875,1753880846.5871642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.62,0.31,0.86
1.0,1753880846.600309,15.945312,1.12,-1.61,0.14,-0.398574,-0.931104,-0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.04814434051513672,2.0,1753880846.600242,16.648438,0.91,-1.68,-0.35,-0.485438,-0.899018,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.59882,16.375,0.77,-1.33,-0.21,0.822158,0.547658,0.00854,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.594887,15.484375,0.49,-1.12,0.0,0.964044,0.248758,0.0061,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.6,2.0,49.2042288,18.75491833,387.8427,42.1353,19.0,0.6,246.855,1753880846.5971642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.51,0.32,0.84
1.0,1753880846.604927,15.945312,1.12,-1.68,0.14,-0.39894,-0.932446,-0.00122,0.0,0.0,0.0,0.0,0.0,0.0,0.052762508392333984,2.0,1753880846.600242,16.648438,0.91,-1.68,-0.35,-0.485438,-0.899018,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.603544,16.375,0.7,-1.26,-0.28,0.821182,0.548024,0.009028,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.602288,15.484375,0.63,-1.19,-0.07,0.96563,0.250344,0.005856,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.6,2.0,49.2042288,18.75491833,387.8427,42.1353,19.0,0.6,246.855,1753880846.5971642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.51,0.32,0.84
1.0,1753880846.609466,15.945312,1.05,-1.54,0.07,-0.398696,-0.93147,-0.001098,0.0,0.0,0.0,0.0,0.0,0.0,0.05730152130126953,2.0,1753880846.609356,16.652344,0.84,-1.61,-0.28,-0.484584,-0.898164,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.608242,16.375,0.77,-1.33,-0.21,0.820206,0.548146,0.009516,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.607643,15.484375,0.7,-1.19,0.0,0.965508,0.248148,0.006222,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.6,2.0,49.2042288,18.75491833,387.8427,42.1353,19.0,0.6,246.855,1753880846.5971642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.51,0.32,0.84
1.0,1753880846.614031,15.945312,1.12,-1.61,0.07,-0.39894,-0.932324,-0.004026,0.0,0.0,0.0,0.0,0.0,0.0,0.06186652183532715,2.0,1753880846.613944,16.652344,0.91,-1.61,-0.35,-0.485804,-0.89853,0.005368,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.612872,16.28125,0.77,-1.33,-0.28,0.821426,0.546682,0.007198,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.611663,15.484375,0.63,-1.19,0.14,0.96502,0.250222,0.005978,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.61,2.0,49.2042288,18.75491833,387.8418,42.1353,19.0,0.6,246.815,1753880846.6071644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.05,0.43,-10.66,0.6,0.32,0.86
1.0,1753880846.619398,15.976562,0.98,-1.68,0.14,-0.399306,-0.930982,-0.002684,0.0,0.0,0.0,0.0,0.0,0.0,0.06723356246948242,2.0,1753880846.619199,16.652344,1.05,-1.61,-0.35,-0.485926,-0.898652,0.005246,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.617823,16.28125,0.63,-1.4,-0.28,0.821426,0.54839,0.008052,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.611663,15.484375,0.63,-1.19,0.14,0.96502,0.250222,0.005978,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.61,2.0,49.2042288,18.75491833,387.8418,42.1353,19.0,0.6,246.815,1753880846.6071644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.05,0.43,-10.66,0.6,0.32,0.86
1.0,1753880846.623903,15.976562,0.98,-1.75,0.0,-0.39894,-0.932202,-0.001708,0.0,0.0,0.0,0.0,0.0,0.0,0.07173848152160645,2.0,1753880846.623513,16.699219,0.98,-1.75,-0.35,-0.486658,-0.89975,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.622219,16.28125,0.7,-1.26,-0.28,0.821792,0.547414,0.00793,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.620504,15.5,0.63,-1.12,0.07,0.965874,0.25193,0.00671,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.62,2.0,49.2042288,18.75491833,387.8408,42.1353,19.0,0.6,246.847,1753880846.6171644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.65,0.55,0.32,0.94
1.0,1753880846.627777,15.976562,1.05,-1.61,0.0,-0.399428,-0.931592,-0.002074,0.0,0.0,0.0,0.0,0.0,0.0,0.07561254501342773,2.0,1753880846.627665,16.699219,0.91,-1.75,-0.35,-0.483974,-0.898774,0.006344,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.626933,16.28125,0.7,-1.26,-0.28,0.82045,0.546438,0.008174,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.626242,15.5,0.63,-1.19,0.07,0.96563,0.246928,0.007198,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.62,2.0,49.2042288,18.75491833,387.8408,42.1353,19.0,0.6,246.847,1753880846.6171644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.65,0.55,0.32,0.94
1.0,1753880846.632369,15.976562,0.98,-1.75,0.0,-0.399062,-0.931836,-0.00183,0.0,0.0,0.0,0.0,0.0,0.0,0.08020448684692383,2.0,1753880846.627665,16.699219,0.91,-1.75,-0.35,-0.483974,-0.898774,0.006344,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.626933,16.28125,0.7,-1.26,-0.28,0.82045,0.546438,0.008174,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.626242,15.5,0.63,-1.19,0.07,0.96563,0.246928,0.007198,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.63,2.0,49.2042288,18.75491833,387.8403,42.1353,19.0,0.6,246.893,1753880846.6271644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.65,0.6,0.3,0.98
1.0,1753880846.63696,15.967145,1.01,-1.72,0.02,-0.399265,-0.931784,-0.002254,0.0,0.0,0.0,0.0,0.0,0.0,0.08479547500610352,2.0,1753880846.635882,16.699219,0.84,-1.61,-0.35,-0.487634,-0.897676,0.005246,0.0,87.0,106.0,0.0,2.0,2.0,3.0,1753880846.633573,16.324219,0.7,-1.26,-0.21,0.821792,0.546194,0.008418,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.629629,15.5,0.56,-1.19,0.14,0.966728,0.252174,0.005734,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.63,2.0,49.2042288,18.75491833,387.8403,42.1353,19.0,0.6,246.893,1753880846.6271644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.65,0.6,0.3,0.98
1.0,1753880846.643832,15.960938,1.12,-1.61,0.07,-0.39894,-0.933422,-0.000976,0.0,0.0,0.0,0.0,0.0,0.0,0.09166741371154785,2.0,1753880846.641408,16.664062,0.91,-1.68,-0.35,-0.486536,-0.899262,0.005978,0.0,87.0,106.0,0.0,2.0,2.0,3.0,1753880846.638433,16.324219,0.7,-1.33,-0.21,0.820328,0.548878,0.008052,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.634198,15.460938,0.7,-1.12,0.07,0.96624,0.249612,0.007198,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.64,2.0,49.2042288,18.75491832,387.8405,42.1353,19.0,0.6,246.943,1753880846.6371644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.67,0.36,0.9
1.0,1753880846.649728,15.960938,1.12,-1.54,0.07,-0.399184,-0.931836,-0.002928,0.0,0.0,0.0,0.0,0.0,0.0,0.09756350517272949,2.0,1753880846.646441,16.664062,0.84,-1.61,-0.35,-0.483974,-0.900726,0.005734,0.0,87.0,106.0,0.0,2.0,2.0,3.0,1753880846.645949,16.324219,0.77,-1.33,-0.21,0.82106,0.548512,0.007442,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.643264,15.460938,0.63,-1.12,0.07,0.965142,0.2501,0.00793,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.64,2.0,49.2042288,18.75491832,387.8405,42.1353,19.0,0.6,246.943,1753880846.6371644,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.67,0.36,0.9
1.0,1753880846.650618,15.960938,1.12,-1.68,0.0,-0.400526,-0.931958,-0.002806,0.0,0.0,0.0,0.0,0.0,0.0,0.09845352172851562,2.0,1753880846.650552,16.664062,0.91,-1.68,-0.35,-0.48617,-0.898164,0.007076,0.0,87.0,106.0,0.0,2.0,2.0,3.0,1753880846.650442,16.289062,0.77,-1.33,-0.21,0.82106,0.548512,0.007442,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.647877,15.463512,0.68,-1.21,0.06,0.963791,0.248839,0.007386,125.3,0.0,0.0,11.2,0.0,0.0,1753880846.65,2.0,49.20422881,18.75491832,387.8403,42.1353,19.0,0.6,246.909,1753880846.6471643,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.05,0.43,-10.66,0.61,0.29,1.06
1.0,1753880846.655235,15.976562,1.05,-1.75,0.07,-0.39833,-0.931592,-0.002684,0.0,0.0,0.0,0.0,0.0,0.0,0.10307049751281738,2.0,1753880846.650552,16.664062,0.91,-1.68,-0.35,-0.48617,-0.898164,0.007076,0.0,87.0,106.0,0.0,2.0,2.0,3.0,1753880846.655017,16.289062,0.84,-1.33,-0.14,0.821304,0.547414,0.009516,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.652575,15.46875,0.63,-1.19,0.07,0.965996,0.249246,0.007076,125.0,0.0,0.0,12.0,0.0,0.0,1753880846.65,2.0,49.20422881,18.75491832,387.8403,42.1353,19.0,0.6,246.909,1753880846.6471643,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.05,0.43,-10.66,0.61,0.29,1.06
