DeviceID_WH1,Timestamp_WH1,Temperature_WH1,GyroX_WH1,GyroY_WH1,GyroZ_WH1,AccelX_WH1,AccelY_WH1,AccelZ_WH1,Dist1_WH1,Dist2_WH1,Dist3_WH1,Err1_WH1,Err2_WH1,Err3_WH1,t,DeviceID_WH2,Timestamp_WH2,Temperature_WH2,GyroX_WH2,GyroY_WH2,GyroZ_WH2,AccelX_WH2,AccelY_WH2,AccelZ_WH2,Dist1_WH2,Dist2_WH2,Dist3_WH2,Err1_WH2,Err2_WH2,Err3_WH2,DeviceID_WH3,Timestamp_WH3,Temperature_WH3,GyroX_WH3,GyroY_WH3,GyroZ_WH3,AccelX_WH3,AccelY_WH3,AccelZ_WH3,Dist1_WH3,Dist2_WH3,Dist3_WH3,Err1_WH3,Err2_WH3,Err3_WH3,DeviceID_WH4,Timestamp_WH4,Temperature_WH4,GyroX_WH4,GyroY_WH4,GyroZ_WH4,AccelX_WH4,AccelY_WH4,AccelZ_WH4,Dist1_WH4,Dist2_WH4,Dist3_WH4,Err1_WH4,Err2_WH4,Err3_WH4,Timestamp_GNSS,Fix_GNSS,Latitude_GNSS,Longitude_GNSS,Altitude_GNSS,GeoidSeparation_GNSS,Satellites_GNSS,HDOP_GNSS,Heading_GNSS,Timestamp_BODY,PosX_BODY,PosY_BODY,PosZ_BODY,Roll_BODY,Pitch_BODY,Yaw_BODY,Q1_BODY,Q2_BODY,Q3_BODY,Q4_BODY,M1_BODY,M2_BODY,M3_BODY,M4_BODY,AccelX_BODY,AccelY_BODY,AccelZ_BODY,GyroX_BODY,GyroY_BODY,GyroZ_BODY
1.0,1753874606.318345,19.859375,1.19,-1.61,0.07,0.042944,-1.017602,-0.023546,0.0,0.0,0.0,0.0,0.0,0.0,0.009042978286743164,2.0,1753874606.315354,20.457031,0.98,-1.68,-0.28,0.446886,-0.915366,-0.011102,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.314129,18.949219,0.77,-1.33,-0.14,-0.790194,0.596702,0.019154,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.313568,18.09375,0.77,-1.19,0.07,-0.584868,0.801052,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.31,2.0,49.20403771,18.75516366,387.3708,42.1352,26.0,0.6,92.262,1753874606.309302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.68,-10.58,0.83,0.26,0.97
1.0,1753874606.321156,19.859375,1.12,-1.68,0.07,0.044042,-1.017846,-0.02379,0.0,0.0,0.0,0.0,0.0,0.0,0.011853933334350586,2.0,1753874606.315354,20.457031,0.98,-1.68,-0.28,0.446886,-0.915366,-0.011102,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.318628,18.949219,0.7,-1.26,-0.07,-0.792512,0.595116,0.019886,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.313568,18.09375,0.77,-1.19,0.07,-0.584868,0.801052,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.32,2.0,49.20403771,18.75516365,387.3709,42.1352,26.0,0.6,92.301,1753874606.319302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.67,-10.58,0.93,0.12,1.03
1.0,1753874606.325742,19.796875,1.12,-1.54,0.0,0.041968,-1.01809,-0.023302,0.0,0.0,0.0,0.0,0.0,0.0,0.01643991470336914,2.0,1753874606.321839,20.457031,0.91,-1.68,-0.28,0.447374,-0.914878,-0.01159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.318628,18.949219,0.7,-1.26,-0.07,-0.792512,0.595116,0.019886,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.313568,18.09375,0.77,-1.19,0.07,-0.584868,0.801052,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.32,2.0,49.20403771,18.75516365,387.3709,42.1352,26.0,0.6,92.301,1753874606.319302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.67,-10.58,0.93,0.12,1.03
1.0,1753874606.330315,19.796875,1.05,-1.68,0.07,0.043676,-1.018456,-0.023302,0.0,0.0,0.0,0.0,0.0,0.0,0.02101302146911621,2.0,1753874606.328725,20.488281,0.91,-1.68,-0.28,0.44591,-0.915854,-0.01037,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.32793,18.949219,0.77,-1.33,-0.21,-0.790316,0.597434,0.019642,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.327185,18.084235,0.73,-1.27,-1.56,-0.562701,0.810956,0.029061,0.2,-0.3,-0.5,0.2,-0.0,-0.0,1753874606.33,2.0,49.20403771,18.75516365,387.3713,42.1352,26.0,0.6,92.27,1753874606.329302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.66,-10.57,0.95,0.22,0.85
1.0,1753874606.337085,19.796875,1.05,-1.75,0.0,0.044896,-1.01748,-0.022326,0.0,0.0,0.0,0.0,0.0,0.0,0.027782917022705078,2.0,1753874606.331676,20.488281,0.84,-1.75,-0.35,0.446642,-0.914024,-0.010858,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.333509,18.996094,0.77,-1.33,-0.21,-0.790438,0.594872,0.019764,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.333317,18.078125,0.7,-1.12,0.07,-0.582672,0.80154,0.024766,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.33,2.0,49.20403771,18.75516365,387.3713,42.1352,26.0,0.6,92.27,1753874606.329302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.66,-10.57,0.95,0.22,0.85
1.0,1753874606.339661,19.796875,1.05,-1.75,0.07,0.04575,-1.01809,-0.024888,0.0,0.0,0.0,0.0,0.0,0.0,0.03035879135131836,2.0,1753874606.331676,20.488281,0.84,-1.75,-0.35,0.446642,-0.914024,-0.010858,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.338058,18.996094,0.77,-1.4,-0.14,-0.791536,0.595604,0.019276,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.333317,18.078125,0.7,-1.12,0.07,-0.582672,0.80154,0.024766,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.33,2.0,49.20403771,18.75516365,387.3713,42.1352,26.0,0.6,92.27,1753874606.329302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.66,-10.57,0.95,0.22,0.85
1.0,1753874606.344045,19.804688,1.12,-1.82,0.07,0.042944,-1.0187,-0.02318,0.0,0.0,0.0,0.0,0.0,0.0,0.03474283218383789,2.0,1753874606.339989,20.488281,0.91,-1.75,-0.28,0.446032,-0.91561,-0.011468,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.342025,18.996094,0.7,-1.4,-0.21,-0.790804,0.596824,0.020618,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.340958,18.078125,0.77,-1.19,0.07,-0.582428,0.801784,0.024766,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.34,2.0,49.20403772,18.75516365,387.3714,42.1352,26.0,0.6,92.266,1753874606.339302,0.0,0.0,0.0,-3.2,-0.22,0.0,0.0,0.0,0.0,0.0,2.1,-14.1,8.7,31.6,-0.05,0.66,-10.57,0.87,0.12,0.97
1.0,1753874606.348585,19.804688,1.12,-1.68,0.0,0.044408,-1.018578,-0.023546,0.0,0.0,0.0,0.0,0.0,0.0,0.039282798767089844,2.0,1753874606.344193,20.480469,0.91,-1.61,-0.28,0.44652,-0.91439,-0.011712,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.346754,18.996393,0.73,-0.92,-0.86,-0.794191,0.593036,0.013659,-1.0,0.3,0.5,-0.1,-0.0,0.0,4.0,1753874606.346534,18.078125,0.7,-1.19,0.07,-0.584258,0.801418,0.023424,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.34,2.0,49.20403772,18.75516365,387.3714,42.1352,26.0,0.6,92.266,1753874606.339302,0.0,0.0,0.0,-3.2,-0.22,0.0,0.0,0.0,0.0,0.0,2.1,-14.1,8.7,31.6,-0.05,0.66,-10.57,0.87,0.12,0.97
1.0,1753874606.353404,19.804688,1.19,-1.61,0.14,0.044774,-1.017846,-0.023302,0.0,0.0,0.0,0.0,0.0,0.0,0.04410195350646973,2.0,1753874606.349396,20.480469,0.98,-1.68,-0.35,0.446642,-0.915854,-0.01159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.351719,18.996094,0.77,-1.33,-0.14,-0.790682,0.595482,0.020252,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.350312,18.078125,0.56,-1.05,0.07,-0.584258,0.801418,0.023424,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.35,2.0,49.20403772,18.75516365,387.3713,42.1352,26.0,0.6,92.29,1753874606.349302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.66,-10.57,0.87,0.19,0.96
1.0,1753874606.357653,19.804688,1.12,-1.68,0.14,0.044774,-1.017846,-0.023302,0.0,0.0,0.0,0.0,0.0,0.0,0.04835081100463867,2.0,1753874606.353559,20.480469,0.98,-1.68,-0.35,0.447618,-0.916342,-0.01098,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1753874606.357126,18.996094,0.63,-1.33,-0.14,-0.790438,0.59658,0.01891,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753874606.354486,18.078125,0.56,-1.12,0.0,-0.584014,0.800442,0.024034,0.0,0.0,0.0,0.0,0.0,0.0,1753874606.35,2.0,49.20403772,18.75516365,387.3713,42.1352,26.0,0.6,92.29,1753874606.349302,0.0,0.0,0.0,-3.2,-0.23,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,8.0,21.0,-0.06,0.66,-10.57,0.87,0.19,0.96
