DeviceID_WH1,Timestamp_WH1,Temperature_WH1,GyroX_WH1,GyroY_WH1,GyroZ_WH1,AccelX_WH1,AccelY_WH1,AccelZ_WH1,Dist1_WH1,Dist2_WH1,Dist3_WH1,Err1_WH1,Err2_WH1,Err3_WH1,t,DeviceID_WH2,Timestamp_WH2,Temperature_WH2,GyroX_WH2,GyroY_WH2,GyroZ_WH2,AccelX_WH2,AccelY_WH2,AccelZ_WH2,Dist1_WH2,Dist2_WH2,Dist3_WH2,Err1_WH2,Err2_WH2,Err3_WH2,DeviceID_WH3,Timestamp_WH3,Temperature_WH3,GyroX_WH3,GyroY_WH3,GyroZ_WH3,AccelX_WH3,AccelY_WH3,AccelZ_WH3,Dist1_WH3,Dist2_WH3,Dist3_WH3,Err1_WH3,Err2_WH3,Err3_WH3,DeviceID_WH4,Timestamp_WH4,Temperature_WH4,GyroX_WH4,GyroY_WH4,GyroZ_WH4,AccelX_WH4,AccelY_WH4,AccelZ_WH4,Dist1_WH4,Dist2_WH4,Dist3_WH4,Err1_WH4,Err2_WH4,Err3_WH4,Timestamp_GNSS,Fix_GNSS,Latitude_GNSS,Longitude_GNSS,Altitude_GNSS,GeoidSeparation_GNSS,Satellites_GNSS,HDOP_GNSS,Heading_GNSS,Timestamp_BODY,PosX_BODY,PosY_BODY,PosZ_BODY,Roll_BODY,Pitch_BODY,Yaw_BODY,Q1_BODY,Q2_BODY,Q3_BODY,Q4_BODY,M1_BODY,M2_BODY,M3_BODY,M4_BODY,AccelX_BODY,AccelY_BODY,AccelZ_BODY,GyroX_BODY,GyroY_BODY,GyroZ_BODY,PosX_GNSS,PosY_GNSS,PosZ_GNSS,dt,VelX_GNSS,VelY_GNSS,VelZ_GNSS
1.0,1753880846.568357,15.929688,0.01832595714594046,-0.028099800957108706,0.0024434609527920616,-0.399428,-0.932324,-0.002196,0.0,0.0,0.0,0.0,0.0,0.0,0.01619243621826172,2.0,1753880846.568223,16.675781,0.0158824961931484,-0.029321531433504737,-0.006108652381980153,-0.483974,-0.899262,0.005002,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.567751,16.261719,0.012217304763960306,-0.024434609527920613,-0.004886921905584123,0.821792,0.549488,0.010248,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.561825,15.476562,0.008552113334772215,-0.019547687622336492,0.0012217304763960308,0.965142,0.249368,0.007442,127.0,0.0,0.0,11.0,0.0,0.0,1753880846.56,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.957,1753880846.557164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.07,0.45,-10.66,0.009773843811168246,0.006108652381980153,0.014835298641951801,0.0,0.0,-0.0,0.004570960998535156,0.0,0.0,0.0
1.0,1753880846.572927,15.929688,0.01710422666954443,-0.029321531433504737,0.0024434609527920616,-0.397354,-0.930982,-0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.02076244354248047,2.0,1753880846.572808,16.675781,0.0158824961931484,-0.0317649923862968,-0.006108652381980153,-0.487268,-0.896944,0.006832,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.570883,16.261719,0.013439035240356337,-0.023212879051524585,-0.003665191429188092,0.821426,0.547536,0.008174,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.570481,15.476562,0.010995574287564275,-0.019547687622336492,0.0012217304763960308,0.965752,0.249734,0.007442,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.57,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.926,1753880846.567164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.007853981633974483,0.005585053606381855,0.017278759594743863,0.0,0.0,-0.0,0.00457000732421875,0.0,0.0,0.0
1.0,1753880846.577499,15.929688,0.01832595714594046,-0.029321531433504737,0.003665191429188092,-0.399794,-0.932202,-0.002684,0.0,0.0,0.0,0.0,0.0,0.0,0.02533435821533203,2.0,1753880846.577373,16.675781,0.01710422666954443,-0.030543261909900768,-0.006108652381980153,-0.486292,-0.898774,0.00488,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.575729,16.257812,0.013439035240356337,-0.023212879051524585,-0.004886921905584123,0.821548,0.548268,0.007808,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.575155,15.476562,0.012217304763960306,-0.019547687622336492,0.0,0.964044,0.249246,0.007564,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.57,2.0,49.20422879,18.75491834,387.8444,42.1353,19.0,0.6,246.926,1753880846.567164,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.007853981633974483,0.005585053606381855,0.017278759594743863,0.0,0.0,-0.0,0.0045719146728515625,0.0,0.0,0.0
1.0,1753880846.582075,15.960938,0.019547687622336492,-0.029321531433504737,0.0024434609527920616,-0.39772,-0.932324,-0.002806,0.0,0.0,0.0,0.0,0.0,0.0,0.029910564422607422,2.0,1753880846.577373,16.675781,0.01710422666954443,-0.030543261909900768,-0.006108652381980153,-0.486292,-0.898774,0.00488,0.0,87.0,108.0,0.0,2.0,2.0,3.0,1753880846.580463,16.255929,0.004886921905584123,-0.015533430342749533,0.03892084231947355,0.848768,0.584044,-0.006454,1.3,-0.2,-0.1,0.1,-0.0,0.0,4.0,1753880846.579586,15.484375,0.010995574287564275,-0.02076941809873252,0.0012217304763960308,0.96624,0.249856,0.006832,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.58,2.0,49.20422879,18.75491833,387.8446,42.1353,19.0,0.6,246.895,1753880846.5771642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.012217304763960306,0.005934119456780721,0.018675022996339326,0.0,-0.0007259697848992316,-0.0002000000000066393,0.004576206207275391,0.0,-0.15864009444003266,-0.04370432426945125
1.0,1753880846.586651,15.960938,0.01832595714594046,-0.028099800957108706,0.0012217304763960308,-0.399062,-0.931592,-0.002074,0.0,0.0,0.0,0.0,0.0,0.0,0.03448653221130371,2.0,1753880846.584665,16.675781,0.014660765716752368,-0.030543261909900768,-0.004886921905584123,-0.48434,-0.899018,0.005124,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.585621,16.257812,0.013439035240356337,-0.023212879051524585,-0.003665191429188092,0.820816,0.547414,0.007564,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.584135,15.484375,0.008552113334772215,-0.02199114857512855,0.0012217304763960308,0.964776,0.249246,0.008296,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.58,2.0,49.20422879,18.75491833,387.8446,42.1353,19.0,0.6,246.895,1753880846.5771642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.44,-10.66,0.012217304763960306,0.005934119456780721,0.018675022996339326,0.0,-0.0007259697848992316,-0.0002000000000066393,0.004575967788696289,0.0,0.0,0.0
1.0,1753880846.59426,15.960938,0.019547687622336492,-0.028099800957108706,0.0,-0.398818,-0.932324,-0.003538,0.0,0.0,0.0,0.0,0.0,0.0,0.04209542274475098,2.0,1753880846.591884,16.648438,0.0158824961931484,-0.029321531433504737,-0.004886921905584123,-0.483486,-0.900482,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.590499,16.257812,0.013439035240356337,-0.024434609527920613,-0.004886921905584123,0.820816,0.547048,0.007076,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.588684,15.484375,0.008552113334772215,-0.019547687622336492,0.0,0.965264,0.249612,0.00671,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.59,2.0,49.20422879,18.75491833,387.8433,42.1353,19.0,0.6,246.875,1753880846.5871642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.010821041362364843,0.0054105206811824215,0.015009831567151233,0.0,-0.0007259697848992316,0.0011000000000080945,0.007608890533447266,0.0,0.0,0.17085276681274042
1.0,1753880846.599782,15.960938,0.01710422666954443,-0.028099800957108706,0.0012217304763960308,-0.39955,-0.931836,-0.00366,0.0,0.0,0.0,0.0,0.0,0.0,0.047617435455322266,2.0,1753880846.595923,16.648438,0.013439035240356337,-0.029321531433504737,-0.004886921905584123,-0.486414,-0.898042,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.59882,16.375,0.013439035240356337,-0.023212879051524585,-0.003665191429188092,0.822158,0.547658,0.00854,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.594887,15.484375,0.008552113334772215,-0.019547687622336492,0.0,0.964044,0.248758,0.0061,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.59,2.0,49.20422879,18.75491833,387.8433,42.1353,19.0,0.6,246.875,1753880846.5871642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.010821041362364843,0.0054105206811824215,0.015009831567151233,0.0,-0.0007259697848992316,0.0011000000000080945,0.005522012710571289,0.0,0.0,0.0
1.0,1753880846.600309,15.945312,0.019547687622336492,-0.028099800957108706,0.0024434609527920616,-0.398574,-0.931104,-0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.04814434051513672,2.0,1753880846.600242,16.648438,0.0158824961931484,-0.029321531433504737,-0.006108652381980153,-0.485438,-0.899018,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.59882,16.375,0.013439035240356337,-0.023212879051524585,-0.003665191429188092,0.822158,0.547658,0.00854,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.594887,15.484375,0.008552113334772215,-0.019547687622336492,0.0,0.964044,0.248758,0.0061,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.6,2.0,49.2042288,18.75491833,387.8427,42.1353,19.0,0.6,246.855,1753880846.5971642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.00890117918517108,0.005585053606381855,0.014660765716752368,0.001111125197200484,-0.0007259697848992316,0.0017000000000280124,0.0005269050598144531,2.108776859329764,0.0,1.138725067911105
1.0,1753880846.604927,15.945312,0.019547687622336492,-0.029321531433504737,0.0024434609527920616,-0.39894,-0.932446,-0.00122,0.0,0.0,0.0,0.0,0.0,0.0,0.052762508392333984,2.0,1753880846.600242,16.648438,0.0158824961931484,-0.029321531433504737,-0.006108652381980153,-0.485438,-0.899018,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.603544,16.375,0.012217304763960306,-0.02199114857512855,-0.004886921905584123,0.821182,0.548024,0.009028,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.602288,15.484375,0.010995574287564275,-0.02076941809873252,-0.0012217304763960308,0.96563,0.250344,0.005856,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.6,2.0,49.2042288,18.75491833,387.8427,42.1353,19.0,0.6,246.855,1753880846.5971642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.00890117918517108,0.005585053606381855,0.014660765716752368,0.001111125197200484,-0.0007259697848992316,0.0017000000000280124,0.004618167877197266,0.0,0.0,0.0
1.0,1753880846.609466,15.945312,0.01832595714594046,-0.026878070480712675,0.0012217304763960308,-0.398696,-0.93147,-0.001098,0.0,0.0,0.0,0.0,0.0,0.0,0.05730152130126953,2.0,1753880846.609356,16.652344,0.014660765716752368,-0.028099800957108706,-0.004886921905584123,-0.484584,-0.898164,0.005856,0.0,87.0,103.0,0.0,2.0,1.0,3.0,1753880846.608242,16.375,0.013439035240356337,-0.023212879051524585,-0.003665191429188092,0.820206,0.548146,0.009516,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753880846.607643,15.484375,0.012217304763960306,-0.02076941809873252,0.0,0.965508,0.248148,0.006222,129.0,0.0,0.0,10.0,0.0,0.0,1753880846.6,2.0,49.2042288,18.75491833,387.8427,42.1353,19.0,0.6,246.855,1753880846.5971642,7.91,5.067,-0.384,-2.07,0.52,86.86,0.0,0.0,0.0,0.0,36.0,-27.0,29.0,-25.0,0.06,0.43,-10.66,0.00890117918517108,0.005585053606381855,0.014660765716752368,0.001111125197200484,-0.0007259697848992316,0.0017000000000280124,0.004539012908935547,0.0,0.0,0.0
