Timestamp;PosX;PosY;PosZ;Roll;Pitch;Yaw;Q1;Q2;Q3;Q4;M1;M2;M3;M4;AccelX;AccelY;AccelZ;GyroX;GyroY;GyroZ
1753876672.990341;0.0;0.0;0.0;-2.03;0.9;-0.02;0.0;0.0;0.0;0.0;-8.9;-10.3;-4.6;14.4;0.14;0.43;-10.63;0.57;0.49;0.88
1753876672.995341;0.0;0.0;0.0;-2.02;0.9;-0.02;0.0;0.0;0.0;0.0;-10.1;11.3;-2.7;10.6;0.12;0.45;-10.61;0.69;0.42;1.02
1753876673.000341;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-11.8;-3.4;-9.7;4.0;0.13;0.44;-10.61;0.63;0.4;1.02
1753876673.005341;0.0;0.0;0.0;-2.01;0.9;-0.02;0.0;0.0;0.0;0.0;-11.7;3.7;3.8;-4.4;0.13;0.44;-10.62;0.65;0.51;0.92
1753876673.010342;0.0;0.0;0.0;-2.02;0.88;-0.02;0.0;0.0;0.0;0.0;-8.4;-7.3;-1.8;-7.6;0.13;0.44;-10.6;0.61;0.45;0.98
1753876673.015342;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;8.4;-4.0;-5.0;-26.1;0.12;0.44;-10.62;0.63;0.41;0.9
1753876673.020342;0.0;0.0;0.0;-2.03;0.89;-0.02;0.0;0.0;0.0;0.0;-22.3;-8.4;-1.6;-15.4;0.13;0.44;-10.63;0.81;0.42;0.93
1753876673.025342;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-10.4;-8.1;5.2;-6.3;0.12;0.44;-10.62;0.78;0.45;0.96
1753876673.030342;0.0;0.0;0.0;-2.01;0.9;-0.02;0.0;0.0;0.0;0.0;4.5;3.5;-2.9;3.0;0.13;0.45;-10.64;0.74;0.26;0.92
1753876673.035342;0.0;0.0;0.0;-2.02;0.88;-0.02;0.0;0.0;0.0;0.0;-5.2;-9.7;2.0;-10.2;0.14;0.44;-10.62;0.71;0.36;0.94
1753876673.040342;0.0;0.0;0.0;-2.03;0.89;-0.02;0.0;0.0;0.0;0.0;0.0;7.9;0.7;-9.6;0.12;0.44;-10.63;0.75;0.45;1.03
1753876673.045342;0.0;0.0;0.0;-2.02;0.9;-0.02;0.0;0.0;0.0;0.0;-12.1;-2.8;4.9;-8.7;0.13;0.44;-10.63;0.63;0.34;0.87
1753876673.050342;0.0;0.0;0.0;-2.02;0.9;-0.02;0.0;0.0;0.0;0.0;-5.2;-7.3;-2.7;-29.4;0.13;0.44;-10.61;0.93;0.4;0.95
1753876673.055342;0.0;0.0;0.0;-2.03;0.89;-0.02;0.0;0.0;0.0;0.0;17.9;-22.6;9.0;-14.3;0.11;0.44;-10.63;0.69;0.26;0.91
1753876673.060339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.44;-10.62;0.77;0.37;0.92
1753876673.065339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.62;0.71;0.3;0.95
1753876673.070339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.63;0.74;0.32;0.94
1753876673.075339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.62;0.65;0.26;1.01
1753876673.080339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.62;0.85;0.25;0.96
1753876673.085339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.62;0.77;0.25;0.83
1753876673.090339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.62;0.76;0.37;0.92
1753876673.095339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.63;0.79;0.41;0.99
1753876673.100339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.63;0.73;0.36;1.01
1753876673.105339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.62;0.8;0.3;1.01
1753876673.110339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.62;0.64;0.42;1.06
1753876673.115339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.62;0.85;0.28;0.97
1753876673.120339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.44;-10.62;0.61;0.25;0.91
1753876673.125339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.44;-10.62;0.66;0.27;0.91
1753876673.130339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.62;0.68;0.39;1.05
1753876673.135339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.64;0.23;1.05
1753876673.140339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.85;0.26;0.96
1753876673.145339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.81;0.19;0.99
1753876673.150339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.61;0.81;0.32;0.81
1753876673.155339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.73;0.31;0.9
1753876673.160339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.61;0.79;0.37;0.92
1753876673.165339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.61;0.77;0.17;0.93
1753876673.170339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.6;0.69;0.29;0.92
1753876673.175339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.43;-10.61;0.67;0.25;0.86
1753876673.180339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.43;-10.61;0.75;0.28;0.93
1753876673.185339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.61;0.66;0.32;1.03
1753876673.190339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.6;0.79;0.35;1.06
1753876673.195339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.42;-10.61;0.76;0.19;0.93
1753876673.200339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.61;0.9;0.3;1.17
1753876673.205339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.42;-10.61;0.74;0.3;1.12
1753876673.210339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.42;-10.61;0.79;0.35;0.89
1753876673.215339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.42;-10.62;0.68;0.28;0.98
1753876673.220339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.42;-10.62;0.7;0.11;0.95
1753876673.225339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.42;-10.62;0.82;0.3;0.84
1753876673.230339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.61;0.63;0.3;0.83
1753876673.235339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.61;0.81;0.31;0.93
1753876673.240339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.62;0.8;0.44;1.0
1753876673.245339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.62;0.67;0.25;0.85
1753876673.250339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.61;0.67;0.23;1.05
1753876673.255339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.72;0.23;1.06
1753876673.260339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.62;0.87;0.19;0.83
1753876673.265339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.62;0.83;0.19;1.02
1753876673.270339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.73;0.45;0.92
1753876673.275339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.79;0.31;0.95
1753876673.280339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.45;-10.61;0.9;0.31;0.95
1753876673.285339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.9;0.09;0.99
1753876673.290339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.83;0.36;0.9
1753876673.295339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.86;0.37;0.87
1753876673.300339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.44;-10.61;0.68;0.19;0.98
1753876673.305339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.44;-10.62;0.81;0.28;0.99
1753876673.310339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.62;0.74;0.37;0.84
1753876673.315339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.14;0.43;-10.62;0.8;0.26;0.93
1753876673.320339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.61;0.8;0.22;0.84
1753876673.325339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.61;0.89;0.34;0.99
1753876673.330339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.62;0.74;0.29;1.02
1753876673.335339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.61;0.86;0.16;0.99
1753876673.340339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.13;0.43;-10.62;0.64;0.35;0.86
1753876673.345339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.64;0.32;0.87
1753876673.350339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.79;0.19;0.96
1753876673.355339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.44;-10.62;0.88;0.28;0.96
1753876673.360339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.45;-10.61;0.79;0.24;1.0
1753876673.365339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.45;-10.61;0.78;0.36;0.83
1753876673.370339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-9.0;6.0;6.0;-15.0;0.12;0.45;-10.61;0.73;0.46;0.94
1753876673.375339;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-8.7;5.4;6.6;-15.3;0.13;0.45;-10.61;0.75;0.42;1.01
1753876673.38034;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-8.7;3.8;7.1;-12.0;0.12;0.44;-10.61;0.66;0.37;0.93
1753876673.38534;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-11.3;2.6;6.1;-14.3;0.12;0.46;-10.61;0.71;0.45;0.94
1753876673.39034;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-6.5;3.8;6.5;-13.8;0.13;0.45;-10.61;0.85;0.21;0.92
1753876673.39534;0.0;0.0;0.0;-2.02;0.89;-0.02;0.0;0.0;0.0;0.0;-4.5;3.9;6.8;-12.9;0.13;0.45;-10.61;0.81;0.44;0.99
1753876673.40034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;-6.2;2.5;8.0;-12.4;0.11;0.44;-10.62;0.79;0.37;0.85
1753876673.40534;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;-5.8;1.0;7.7;-13.4;0.13;0.45;-10.61;0.72;0.43;0.87
1753876673.41034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;-0.9;1.3;7.3;-12.2;0.14;0.46;-10.61;0.83;0.31;0.9
1753876673.41534;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;-1.3;1.4;7.9;-12.3;0.14;0.47;-10.61;0.83;0.34;1.01
1753876673.42034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;0.8;-1.5;8.2;-12.4;0.14;0.46;-10.61;0.81;0.36;0.9
1753876673.425339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.61;0.83;0.31;0.89
1753876673.430339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.62;0.8;0.22;0.92
1753876673.435339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.62;0.77;0.31;1.13
1753876673.440339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.63;0.76;0.22;1.0
1753876673.445339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.64;0.66;0.26;1.06
1753876673.450339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.64;0.8;0.19;0.78
1753876673.455339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.64;0.76;0.34;0.77
1753876673.460339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;3.7;-3.8;8.4;-8.6;0.15;0.43;-10.64;0.77;0.17;0.86
1753876673.465339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.64;0.72;0.28;0.83
1753876673.470339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.64;0.71;0.25;1.09
1753876673.475339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.63;0.71;0.2;1.02
1753876673.480339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.63;0.72;0.43;1.03
1753876673.485339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.45;-10.62;0.86;0.42;1.06
1753876673.490339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.63;0.7;0.32;1.07
1753876673.495339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.61;0.67;0.22;0.86
1753876673.500339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.61;0.7;0.38;0.91
1753876673.505339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.62;0.79;0.28;0.98
1753876673.510339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.62;0.79;0.28;0.91
1753876673.515339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.62;0.64;0.3;0.99
1753876673.520339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.15;0.45;-10.62;0.83;0.26;0.86
1753876673.525339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.63;0.76;0.22;0.92
1753876673.530339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.63;0.74;0.31;0.92
1753876673.535339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.63;0.8;0.25;1.03
1753876673.540339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.64;0.76;0.32;0.88
1753876673.545339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.63;0.77;0.35;0.97
1753876673.550339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.43;-10.63;0.84;0.32;0.99
1753876673.555339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.43;-10.63;0.82;0.3;1.03
1753876673.560339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.63;0.84;0.28;0.93
1753876673.565339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.45;-10.63;0.75;0.26;1.02
1753876673.570339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.45;-10.62;0.78;0.25;0.82
1753876673.575339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.62;0.77;0.2;1.03
1753876673.580339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.62;0.78;0.2;1.13
1753876673.585339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.43;-10.62;0.75;0.29;1.1
1753876673.59034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.63;0.75;0.25;0.88
1753876673.59534;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.63;0.79;0.18;1.08
1753876673.60034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.62;0.78;0.15;1.04
1753876673.60534;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.12;0.44;-10.62;0.71;0.24;0.85
1753876673.61034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.12;0.45;-10.6;0.8;0.34;1.06
1753876673.615339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.45;-10.61;0.84;0.24;1.09
1753876673.620339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.62;0.72;0.32;0.99
1753876673.625339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.13;0.44;-10.62;0.69;0.35;0.99
1753876673.630339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.45;-10.61;0.8;0.35;0.84
1753876673.635339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.0;0.0;8.0;-11.0;0.14;0.44;-10.61;0.83;0.34;0.96
1753876673.640339;0.0;0.0;0.0;-2.01;0.88;-0.02;0.0;0.0;0.0;0.0;2.9;-0.2;8.7;-11.8;0.14;0.44;-10.61;0.85;0.21;1.03
1753876673.645339;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;2.2;-0.2;8.9;-9.7;0.15;0.44;-10.59;0.85;0.35;0.83
1753876673.650339;0.0;0.0;0.0;-2.01;0.9;-0.02;0.0;0.0;0.0;0.0;0.4;0.1;7.9;-13.1;0.15;0.44;-10.61;0.85;0.37;1.0
1753876673.65534;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;3.4;0.1;7.9;-10.8;0.15;0.44;-10.62;0.79;0.31;1.08
1753876673.66034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;1.5;0.5;7.6;-10.5;0.14;0.45;-10.62;0.85;0.36;1.03
1753876673.66534;0.0;0.0;0.0;-2.01;0.9;-0.02;0.0;0.0;0.0;0.0;3.8;0.0;8.8;-12.1;0.14;0.45;-10.61;0.76;0.3;1.05
1753876673.67034;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;6.0;0.5;7.2;-11.7;0.14;0.44;-10.62;0.81;0.29;1.1
1753876673.67534;0.0;0.0;0.0;-2.01;0.89;-0.02;0.0;0.0;0.0;0.0;2.7;0.6;9.0;-11.8;0.15;0.44;-10.62;0.76;0.39;0.97
