Timestamp,Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
0.0,32.7760083,35.0414762,29.15,-0.0365,0.04025,1.076,-0.26,-0.58,0.02,25240.0,15260.0,-34810.0
0.01,32.7760083,35.0414762,29.15,-0.00575,0.02575,0.958,1.12,-0.5,-0.04,25240.0,15260.0,-34810.0
0.02,32.7760083,35.0414762,29.15,-0.01925,0.0295,0.95425,-0.9,0.1,0.1,25250.0,15250.0,-34810.0
0.03,32.7760083,35.0414762,29.15,-0.03775,0.037,1.08425,-0.28,-0.04,0.06,25250.0,15240.0,-34810.0
0.04,32.7760083,35.0414762,29.15,-0.01125,0.022,0.96425,1.12,0.72,-0.04,25260.0,15230.0,-34810.0
0.05,32.7760083,35.0414762,29.15,-0.0205,0.0275,0.93925,-0.86,0.54,0.08,25240.0,15260.0,-34810.0
0.06,32.7760083,35.0414762,29.15,-0.03425,0.04075,1.077,-0.34,-1.0,0.0,25230.0,15270.0,-34810.0
0.07,32.7760083,35.0414762,29.15,-0.00725,0.02925,0.97725,1.26,-0.64,-0.06,25240.0,15260.0,-34810.0
0.08,32.7760083,35.0414762,29.15,-0.01625,0.0225,0.9355,-0.84,0.54,0.06,25240.0,15250.0,-34810.0
0.09,32.7760083,35.0414762,29.15,-0.03625,0.03625,1.07525,-0.76,0.24,0.08,25220.0,15300.0,-34810.0
0.1,32.7760083,35.0414762,29.15,-0.0145,0.03075,0.9855,1.34,0.38,0.02,25230.0,15280.0,-34810.0
0.11,32.7760083,35.0414762,29.15,-0.01925,0.02875,0.9195,-0.36,0.24,-0.02,25240.0,15250.0,-34810.0
0.12,32.7760083,35.0414762,29.15,-0.0375,0.042,1.0705,-0.78,-1.0,0.06,25260.0,15230.0,-34810.0
0.13,32.7760083,35.0414762,29.15,-0.01275,0.032,1.008,1.02,-0.46,-0.14,25260.0,15220.0,-34810.0
0.14,32.7760083,35.0414762,29.15,-0.00975,0.02125,0.914,-0.4,0.9,0.08,25260.0,15210.0,-34810.0
0.15,32.7760083,35.0414762,29.15,-0.034,0.04575,1.0615,-0.84,0.26,0.1,25260.0,15230.0,-34810.0
0.16,32.7760083,35.0414762,29.15,-0.01725,0.0395,1.02025,1.04,-0.26,-0.1,25260.0,15230.0,-34810.0
0.17,32.7760083,35.0414762,29.15,-0.014,0.0205,0.907,-0.26,0.1,-0.02,25260.0,15230.0,-34810.0
0.18,32.7760083,35.0414762,29.15,-0.03425,0.0415,1.058,-1.12,-0.56,0.1,25260.0,15220.0,-34810.0
0.19,32.7760083,35.0414762,29.15,-0.019,0.0385,1.0385,1.0,-0.3,0.06,25250.0,15240.0,-34810.0
0.2,32.7760083,35.0414762,29.15,-0.00875,0.02275,0.907,0.1,0.94,-0.04,25260.0,15220.0,-34810.0
0.21,32.7760083,35.0414762,29.15,-0.029,0.0455,1.0395,-1.28,-0.02,0.06,25260.0,15220.0,-34810.0
0.22,32.7760083,35.0414762,29.15,-0.02275,0.04,1.0485,0.86,-0.68,-0.04,25260.0,15220.0,-34810.0
0.23,32.7760083,35.0414762,29.15,-0.00775,0.02075,0.909,0.5,0.22,-0.1,25250.0,15240.0,-34810.0
0.24,32.7760083,35.0414762,29.15,-0.03175,0.04225,1.03575,-1.24,0.02,0.14,25240.0,15240.0,-34810.0
0.25,32.7760083,35.0414762,29.15,-0.02675,0.04025,1.06325,0.62,-0.2,0.04,25220.0,15270.0,-34810.0
0.26,32.7760083,35.0414762,29.15,-0.006,0.02275,0.9055,0.68,0.8,-0.02,25230.0,15260.0,-34810.0
0.27,32.7760083,35.0414762,29.15,-0.02925,0.0455,1.0165,-1.18,-0.16,0.1,25220.0,15280.0,-34810.0
0.28,32.7760083,35.0414762,29.15,-0.0305,0.04025,1.07475,0.42,-0.9,-0.04,25220.0,15270.0,-34810.0
0.29,32.7760083,35.0414762,29.15,-0.006,0.01675,0.91475,0.76,0.42,-0.06,25180.0,15330.0,-34810.0
0.3,32.7760083,35.0414762,29.15,-0.026,0.03875,1.002,-1.26,0.42,0.12,25200.0,15310.0,-34810.0
0.31,32.7760083,35.0414762,29.15,-0.0305,0.04125,1.0825,0.48,-0.4,0.02,25210.0,15290.0,-34810.0
