sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 1185680544, -98.417236328125, -11.989375114440918, 174.8820037841797, 0, 0, 0, 0, 0, 0, -0.68359375, 0.5625, -0.6455078125, 0, 
1, 1185688877, -98.41758728027344, -11.989241600036621, 174.88201904296875, 2.272540807723999, -9.408673286437988, -1.443587303161621, 1.5352787971496582, -1.0930874347686768, -0.012909574434161186, -0.68505859375, 0.56298828125, -0.6474609375, 0, 
2, 1185697210, -98.41633605957031, -11.988009452819824, 174.87840270996094, 2.0365231037139893, -9.564701080322266, -1.4491561651229858, 1.6754653453826904, -0.878414511680603, 0.15456907451152802, -0.68359375, 0.56396484375, -0.64501953125, 0, 
3, 1185705543, -98.41606140136719, -11.987436294555664, 174.877685546875, 1.7546676397323608, -9.570833206176758, -1.3899714946746826, 1.592756986618042, -1.0179352760314941, 0.051292505115270615, -0.681640625, 0.56201171875, -0.64599609375, 0, 
4, 1185713876, -98.41545104980469, -11.9891357421875, 174.87506103515625, 1.9588936567306519, -9.461287498474121, -1.382703423500061, 1.671008825302124, -1.1680091619491577, -0.242592453956604, -0.68408203125, 0.56103515625, -0.6552734375, 0, 
5, 1185722209, -98.41458129882812, -11.990269660949707, 174.87425231933594, 2.178985595703125, -9.327132225036621, -1.37061607837677, 1.6671152114868164, -0.9913732409477234, -0.15389031171798706, -0.68505859375, 0.5634765625, -0.64892578125, 0, 
6, 1185730542, -98.415283203125, -11.99052906036377, 174.8752899169922, 2.1279284954071045, -9.382877349853516, -1.3589425086975098, 1.5219849348068237, -1.2062512636184692, -0.07717569172382355, -0.68408203125, 0.56298828125, -0.654296875, 0, 
7, 1185738875, -98.4150619506836, -11.989100456237793, 174.87408447265625, 2.2169387340545654, -9.5468111038208, -1.43830406665802, 1.5735208988189697, -0.9741861820220947, 0.16148494184017181, -0.6865234375, 0.56298828125, -0.65087890625, 0, 
8, 1185747208, -98.41390228271484, -11.987969398498535, 174.8712158203125, 1.8493571281433105, -9.648136138916016, -1.4258317947387695, 1.7024116516113281, -1.0239803791046143, 0.11691616475582123, -0.68505859375, 0.56494140625, -0.65673828125, 0, 
9, 1185755541, -98.4136734008789, -11.988786697387695, 174.87059020996094, 1.718565583229065, -9.502199172973633, -1.3914967775344849, 1.5879160165786743, -1.0019776821136475, -0.11575072258710861, -0.68798828125, 0.56298828125, -0.65185546875, 0, 
10, 1185763874, -98.41386413574219, -11.9903564453125, 174.8722381591797, 2.1845710277557373, -9.37004280090332, -1.3341612815856934, 1.6144267320632935, -1.3261257410049438, -0.25434935092926025, -0.68310546875, 0.56298828125, -0.65283203125, 0, 
11, 1185772207, -98.41382598876953, -11.99129581451416, 174.8716278076172, 2.1784744262695312, -9.315905570983887, -1.4119110107421875, 1.566656231880188, -1.0031046867370605, -0.13068382441997528, -0.68603515625, 0.56298828125, -0.6552734375, 0, 
12, 1185780540, -98.39623260498047, -11.988253593444824, 174.87599182128906, 2.173046350479126, -9.435155868530273, -1.4571081399917603, 1.5512109994888306, -1.1804832220077515, 0.08702437579631805, -0.68701171875, 0.5625, -0.6474609375, 0, 
13, 1185788873, -98.39652252197266, -11.987192153930664, 174.87521362304688, 1.994993805885315, -9.657451629638672, -1.42133629322052, 1.523086667060852, -1.0174742937088013, 0.11066630482673645, -0.68603515625, 0.5625, -0.65283203125, 0, 
14, 1185797206, -98.39679718017578, -11.987303733825684, 174.87522888183594, 1.7251927852630615, -9.548636436462402, -1.3789808750152588, 1.5407088994979858, -1.058559536933899, -0.036244139075279236, -0.68603515625, 0.564453125, -0.65380859375, 0, 
15, 1185805539, -98.39769744873047, -11.988597869873047, 174.87750244140625, 1.984232783317566, -9.450276374816895, -1.3652507066726685, 1.526518702507019, -1.3304802179336548, -0.221435084939003, -0.6865234375, 0.56298828125, -0.64990234375, 0, 
16, 1185813872, -98.39712524414062, -11.989996910095215, 174.87730407714844, 2.237011194229126, -9.31114387512207, -1.3998903036117554, 1.642730474472046, -1.02372407913208, -0.19177377223968506, -0.6845703125, 0.56396484375, -0.65380859375, 0, 
17, 1185822205, -98.39767456054688, -11.990171432495117, 174.8801727294922, 2.1892735958099365, -9.321023941040039, -1.4226765632629395, 1.5324355363845825, -1.1641669273376465, -0.06262680143117905, -0.68359375, 0.5615234375, -0.64794921875, 0, 
18, 1185830538, -98.3978042602539, -11.988655090332031, 174.87847900390625, 2.049962282180786, -9.554365158081055, -1.4668577909469604, 1.5210884809494019, -0.9221123456954956, 0.1789282262325287, -0.68505859375, 0.56201171875, -0.65283203125, 0, 
19, 1185838871, -98.39652252197266, -11.987960815429688, 174.87779235839844, 1.8092989921569824, -9.6549654006958, -1.3915746212005615, 1.7112997770309448, -1.0206247568130493, 0.0667634978890419, -0.68505859375, 0.564453125, -0.64892578125, 0, 
20, 1185847204, -98.39627838134766, -11.989126205444336, 174.8773651123047, 1.8305069208145142, -9.502679824829102, -1.4099713563919067, 1.6188580989837646, -1.1129127740859985, -0.17366449534893036, -0.6865234375, 0.5615234375, -0.65283203125, 0, 
21, 1185855537, -98.39662170410156, -11.990777969360352, 174.87771606445312, 2.17740797996521, -9.37174129486084, -1.3561769723892212, 1.5449610948562622, -1.1024622917175293, -0.23160392045974731, -0.68603515625, 0.56201171875, -0.64990234375, 0, 
22, 1185863870, -98.39727020263672, -11.991552352905273, 174.87852478027344, 2.235124349594116, -9.376459121704102, -1.4326543807983398, 1.516990065574646, -1.1498228311538696, -0.13191330432891846, -0.68701171875, 0.56298828125, -0.65283203125, 0, 
23, 1185872203, -98.3966064453125, -11.990415573120117, 174.87596130371094, 2.2030627727508545, -9.452964782714844, -1.4890327453613281, 1.6130691766738892, -0.8933988809585571, 0.1422230303287506, -0.68798828125, 0.5615234375, -0.65478515625, 0, 
24, 1185880536, -98.395751953125, -11.989276885986328, 174.87539672851562, 1.8545186519622803, -9.625526428222656, -1.3837941884994507, 1.6639903783798218, -1.0445483922958374, 0.11617335677146912, -0.685546875, 0.56591796875, -0.64794921875, 0, 
25, 1185888869, -98.39476013183594, -11.98981761932373, 174.87411499023438, 1.7604466676712036, -9.523775100708008, -1.3809030055999756, 1.664937973022461, -0.9314616322517395, -0.07128440588712692, -0.6845703125, 0.56396484375, -0.65283203125, 0, 
26, 1185897202, -98.39594268798828, -11.991716384887695, 174.87904357910156, 2.105536460876465, -9.402970314025879, -1.3693721294403076, 1.4721654653549194, -1.2231565713882446, -0.2792719900608063, -0.6865234375, 0.56201171875, -0.6484375, 0, 
27, 1185905535, -98.39639282226562, -11.992980003356934, 174.8791961669922, 2.197329044342041, -9.341279029846191, -1.3624365329742432, 1.5265699625015259, -1.084916591644287, -0.1819891333580017, -0.68505859375, 0.564453125, -0.654296875, 0, 
28, 1185913868, -98.39720916748047, -11.99190616607666, 174.8793182373047, 2.263493299484253, -9.423982620239258, -1.4358359575271606, 1.4931433200836182, -1.1626555919647217, 0.09096895158290863, -0.68408203125, 0.5615234375, -0.65673828125, 0, 
29, 1185922201, -98.39683532714844, -11.988815307617188, 174.88323974609375, 1.991500973701477, -9.617210388183594, -1.4087417125701904, 1.6084073781967163, -1.0396305322647095, 0.35062044858932495, -0.685546875, 0.56396484375, -0.64892578125, 0, 
30, 1185930534, -98.3955078125, -11.98887825012207, 174.88108825683594, 1.7173908948898315, -9.586098670959473, -1.3965977430343628, 1.681689739227295, -0.8379184603691101, -0.00007684270531171933, -0.6845703125, 0.56494140625, -0.650390625, 0, 
31, 1185938867, -98.3965072631836, -11.990888595581055, 174.88307189941406, 1.9858959913253784, -9.481388092041016, -1.3834235668182373, 1.5066933631896973, -1.288421630859375, -0.301172137260437, -0.685546875, 0.564453125, -0.64990234375, 0, 
32, 1185947200, -98.39643096923828, -11.992271423339844, 174.88153076171875, 2.2065601348876953, -9.29457950592041, -1.363038420677185, 1.5469589233398438, -0.8739576935768127, -0.1649300456047058, -0.68359375, 0.56298828125, -0.65234375, 0, 
33, 1185955533, -98.39708709716797, -11.991912841796875, 174.8824005126953, 2.1627628803253174, -9.326178550720215, -1.4312103986740112, 1.519500494003296, -1.197465419769287, -0.002356509445235133, -0.68603515625, 0.56201171875, -0.6513671875, 0, 
34, 1185963866, -98.39717102050781, -11.989934921264648, 174.8775177001953, 2.1255459785461426, -9.546584129333496, -1.4126694202423096, 1.497497797012329, -0.7915822863578796, 0.25297898054122925, -0.685546875, 0.56396484375, -0.6484375, 0, 
35, 1185972199, -98.39569091796875, -11.987536430358887, 174.87901306152344, 1.8079694509506226, -9.652581214904785, -1.417043685913086, 1.740858554840088, -1.028488278388977, 0.26806581020355225, -0.6865234375, 0.56396484375, -0.65576171875, 0, 
36, 1185980532, -98.39627075195312, -11.988348007202148, 174.8787078857422, 1.7595815658569336, -9.542076110839844, -1.4070281982421875, 1.4991371631622314, -1.038324236869812, -0.11954162269830704, -0.68505859375, 0.56201171875, -0.64599609375, 0, 
37, 1185988865, -98.3952407836914, -11.990056037902832, 174.8797607421875, 2.2021732330322266, -9.378713607788086, -1.339924931526184, 1.726694107055664, -1.1815334558486938, -0.2497899979352951, -0.6875, 0.5625, -0.65185546875, 0, 
