sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 1185638879, 95.5312728881836, -25.9845027923584, 177.10009765625, 0, 0, 0, 0, 0, 0, 
1, 1185647212, 95.5274429321289, -25.989723205566406, 177.09869384765625, 3.7291314601898193, 9.721362113952637, -0.038763802498579025, -0.6319288611412048, -0.2971251308917999, 2.047051191329956, 
2, 1185655545, 95.52952575683594, -25.997039794921875, 177.0956573486328, 4.018920421600342, 8.376362800598145, -0.611858069896698, -0.21083079278469086, -0.854132354259491, 2.406649589538574, 
3, 1185663878, 95.53174591064453, -25.999801635742188, 177.09262084960938, 4.759774684906006, 7.82144832611084, -1.7805191278457642, 0.00846550427377224, -0.5027818083763123, 1.7694697380065918, 
4, 1185672211, 95.5330810546875, -25.99334716796875, 177.09507751464844, 4.555824279785156, 7.9243059158325195, -1.5259016752243042, 0.2751865088939667, 0.16571128368377686, 0.645952582359314, 
5, 1185680544, 95.53318786621094, -25.984739303588867, 177.10104370117188, 4.272057056427002, 9.546148300170898, -0.5881139039993286, 0.22859424352645874, 0.33261364698410034, 0.3185257613658905, 
6, 1185688877, 95.52924346923828, -25.98476791381836, 177.10400390625, 3.7384119033813477, 9.937616348266602, -0.06310237944126129, -0.4267587661743164, 0.11071751266717911, 1.4316691160202026, 
7, 1185697210, 95.52838897705078, -25.992813110351562, 177.09896850585938, 3.761052370071411, 8.781661987304688, -0.3445448875427246, -0.4626955986022949, -0.6558268666267395, 2.4213266372680664, 
8, 1185705543, 95.53096771240234, -25.997692108154297, 177.0933074951172, 4.541775226593018, 7.9692888259887695, -1.4102075099945068, -0.1502530872821808, -0.879490315914154, 2.114595890045166, 
9, 1185713876, 95.53108215332031, -25.995830535888672, 177.09591674804688, 4.674604415893555, 7.776492118835449, -1.6810826063156128, 0.05359778553247452, 0.050780221819877625, 1.1590312719345093, 
10, 1185722209, 95.5356216430664, -25.986698150634766, 177.0985565185547, 4.4219160079956055, 9.065348625183105, -0.9409922361373901, 0.6063529253005981, 0.02631862461566925, 0.3352775275707245, 
11, 1185730542, 95.53030395507812, -25.983842849731445, 177.1042938232422, 3.8476219177246094, 9.897848129272461, -0.18180395662784576, -0.43413564562797546, 0.3741855025291443, 1.0069594383239746, 
12, 1185738875, 95.5265121459961, -25.99037742614746, 177.10031127929688, 3.7871243953704834, 9.28980827331543, -0.12143082171678543, -0.7615112066268921, -0.5401017665863037, 2.281370162963867, 
13, 1185747208, 95.52958679199219, -25.997425079345703, 177.09335327148438, 4.230187892913818, 8.218750953674316, -1.10779869556427, -0.09218564629554749, -0.8743163347244263, 2.32125186920166, 
14, 1185755541, 95.5302963256836, -25.998414993286133, 177.0943145751953, 4.758121013641357, 7.7188544273376465, -1.7201013565063477, 0.03843415528535843, -0.07845638692378998, 1.5681418180465698, 
15, 1185763874, 95.53340911865234, -25.990144729614258, 177.0979461669922, 4.464554309844971, 8.348262786865234, -1.229273796081543, 0.46624305844306946, 0.08751103281974792, 0.38281750679016113, 
16, 1185772207, 95.53133392333984, -25.983585357666016, 177.1054229736328, 4.1252946853637695, 9.72928237915039, -0.4463803172111511, -0.03112129308283329, 0.3754406273365021, 0.6115270256996155, 
17, 1185780540, 95.5276107788086, -25.987354278564453, 177.10426330566406, 3.7355129718780518, 9.810317993164062, 0.09801173955202103, -0.6051619648933411, -0.28900542855262756, 1.8707741498947144, 
18, 1185788873, 95.52925109863281, -25.995153427124023, 177.09829711914062, 3.9668734073638916, 8.510247230529785, -0.549712061882019, -0.260189414024353, -0.836151123046875, 2.4619762897491455, 
