Timestamp,Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
0.0,32.7655346,35.0136362,457.79,-0.07,0.01225,1.0055,0.06,-0.38,0.06,27640.0,13390.0,-33640.0
0.1,32.7655346,35.0136362,457.79,-0.06525,-0.00175,0.9935,-0.74,0.78,-0.06,27570.0,13440.0,-33650.0
0.2,32.7655346,35.0136362,457.79,-0.04375,-0.023,0.98075,-0.48,0.56,-0.1,27580.0,13430.0,-33650.0
0.30000000000000004,32.7655346,35.0136362,457.79,-0.0445,-0.007,0.9995,0.7,-0.48,0.06,27490.0,13520.0,-33670.0
0.4,32.7655347,35.0136362,457.79,-0.067,0.012,1.0195,0.54,-0.94,0.14,27420.0,13620.0,-33680.0
0.5,32.7655347,35.0136362,457.79,-0.0725,0.003,0.99125,-0.44,0.3,0.0,27370.0,13660.0,-33690.0
0.6000000000000001,32.7655347,35.0136362,457.79,-0.05575,-0.01475,0.98975,-0.7,0.98,-0.08,27430.0,13580.0,-33680.0
0.7000000000000001,32.7655347,35.0136362,457.79,-0.039,-0.016,0.98425,0.08,0.0,-0.08,27400.0,13620.0,-33690.0
0.8,32.7655347,35.0136362,457.79,-0.0635,0.00625,1.0135,0.88,-0.8,0.06,27440.0,13580.0,-33680.0
0.9,32.7655347,35.0136362,457.79,-0.0715,0.01025,1.0035,0.04,-0.52,0.04,27410.0,13590.0,-33690.0
1.0,32.7655347,35.0136362,457.79,-0.06425,-0.00425,0.99375,-0.74,0.66,0.0,27390.0,13620.0,-33690.0
1.1,32.7655347,35.0136362,457.79,-0.043,-0.02375,0.97975,-0.44,0.68,-0.08,27370.0,13630.0,-33690.0
1.2000000000000002,32.7655347,35.0136362,457.79,-0.04525,-0.0055,0.99725,0.7,-0.3,0.04,27340.0,13690.0,-33690.0
1.3,32.7655347,35.0136362,457.79,-0.06975,0.015,1.01825,0.64,-0.92,0.1,27280.0,13750.0,-33700.0
1.4000000000000001,32.7655347,35.0136362,457.79,-0.0735,0.00625,0.994,-0.44,0.22,0.02,27260.0,13790.0,-33690.0
1.5,32.7655347,35.0136362,457.79,-0.05475,-0.0135,0.9895,-0.74,0.82,-0.04,27260.0,13780.0,-33700.0
1.6,32.7655347,35.0136362,457.79,-0.03575,-0.01725,0.98325,-0.04,0.0,-0.04,27300.0,13760.0,-33680.0
