Euler_X_WH1,Euler_Y_WH1,Euler_Z_WH1,Acc_X_WH1,Acc_Y_WH1,Acc_Z_WH1,Gyr_X_WH1,Gyr_Y_WH1,Gyr_Z_WH1,t,Euler_X_WH2,Euler_Y_WH2,Euler_Z_WH2,Acc_X_WH2,Acc_Y_WH2,Acc_Z_WH2,Gyr_X_WH2,Gyr_Y_WH2,Gyr_Z_WH2,Euler_X_WH3,Euler_Y_WH3,Euler_Z_WH3,Acc_X_WH3,Acc_Y_WH3,Acc_Z_WH3,Gyr_X_WH3,Gyr_Y_WH3,Gyr_Z_WH3,Mag_X_WH3,Mag_Y_WH3,Mag_Z_WH3,Euler_X_WH4,Euler_Y_WH4,Euler_Z_WH4,Acc_X_WH4,Acc_Y_WH4,Acc_Z_WH4,Gyr_X_WH4,Gyr_Y_WH4,Gyr_Z_WH4,Mag_X_WH4,Mag_Y_WH4,Mag_Z_WH4,Euler_X_WH1R,Euler_Y_WH1R,Euler_Z_WH1R,Acc_X_WH1R,Acc_Y_WH1R,Acc_Z_WH1R,Gyr_X_WH1R,Gyr_Y_WH1R,Gyr_Z_WH1R,Euler_X_WH2R,Euler_Y_WH2R,Euler_Z_WH2R,Acc_X_WH2R,Acc_Y_WH2R,Acc_Z_WH2R,Gyr_X_WH2R,Gyr_Y_WH2R,Gyr_Z_WH2R,Mag_X_WH2R,Mag_Y_WH2R,Mag_Z_WH2R,Euler_X_WH3R,Euler_Y_WH3R,Euler_Z_WH3R,Acc_X_WH3R,Acc_Y_WH3R,Acc_Z_WH3R,Gyr_X_WH3R,Gyr_Y_WH3R,Gyr_Z_WH3R,Mag_X_WH3R,Mag_Y_WH3R,Mag_Z_WH3R,Euler_X_WH4R,Euler_Y_WH4R,Euler_Z_WH4R,Acc_X_WH4R,Acc_Y_WH4R,Acc_Z_WH4R,Gyr_X_WH4R,Gyr_Y_WH4R,Gyr_Z_WH4R,Mag_X_WH4R,Mag_Y_WH4R,Mag_Z_WH4R,Lat_GNSS_GNSS,Long_GNSS_GNSS,Height_GNSS_GNSS,Acc_X_GNSS,Acc_Y_GNSS,Acc_Z_GNSS,Gyro_X_GNSS,Gyro_Y_GNSS,Gyro_Z_GNSS,Magn_X_GNSS,Magn_Y_GNSS,Magn_Z_GNSS,Euler_X_BODY,Euler_Y_BODY,Euler_Z_BODY,Acc_X_BODY,Acc_Y_BODY,Acc_Z_BODY,Gyr_X_BODY,Gyr_Y_BODY,Gyr_Z_BODY
-87.49869537353516,45.60961532592773,95.75940704345705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.37482452392578,28.90025520324707,-87.06732177734375,0.0,0.0,0.0,0.0,0.0,0.0,-90.52051544189452,-75.56777954101562,-41.00868988037109,0.0,0.0,0.0,0.0,0.0,0.0,-0.44580078125,0.1279296875,0.20654296875,89.73783874511719,37.3900260925293,-97.1163330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.22509765625,-0.1552734375,0.15087890625,-77.57938385009766,41.59850692749024,-144.5211944580078,0.0,0.0,0.0,0.0,0.0,0.0,-93.67835235595705,32.633792877197266,56.69060516357422,0.0,0.0,0.0,0.0,0.0,0.0,-0.4765625,0.56494140625,-0.43310546875,-79.20076751708984,-77.89595031738281,-23.85238265991211,0.0,0.0,0.0,0.0,0.0,0.0,-0.96728515625,0.5400390625,0.1962890625,83.75569152832031,45.244998931884766,-35.5299186706543,0.0,0.0,0.0,0.0,0.0,0.0,-0.14794921875,-0.26904296875,0.65478515625,32.7674657,35.0495068,42.6,-0.041,-0.013,0.9905,0.02,-0.54,0.08,-18090.0,19920.0,-36730.0,-5.941701889038086,-0.0847357809543609,-21.44154167175293,0.0,0.0,0.0,0.0,0.0,0.0
-87.50951385498047,45.60103225708008,95.7502670288086,-7.266429901123047,-6.837860584259033,0.6747848987579346,0.4974669218063354,1.2104648351669312,-0.4606208205223083,0.008333,-87.37687683105469,28.901901245117188,-87.06609344482422,-4.5800886154174805,-8.669515609741211,0.4359165728092193,2.080016851425171,0.7293781042098999,1.3869467973709106,-90.50212860107422,-75.56097412109375,-41.0387077331543,10.593955993652344,-2.11675763130188,0.028203472495079,1.7793185710906982,-0.6664440035820007,1.9116414785385127,-0.44677734375,0.123046875,0.21533203125,89.73560333251953,37.38928985595703,-97.08528137207033,-6.056464195251465,7.770602703094482,-0.0208995398133993,-3.3682844638824463,-3.001617193222046,-0.2242398411035537,0.22705078125,-0.1533203125,0.154296875,-77.57774353027344,41.59407806396485,-144.51658630371094,-6.314866065979004,-7.577592849731445,1.6676925420761108,-0.2376360446214676,-0.7444649338722229,1.0582009553909302,-93.6795654296875,32.63613510131836,56.67798614501953,-5.237727165222168,-8.070616722106934,-0.5023536086082458,1.503119945526123,-1.084801197052002,0.2508145868778229,-0.47509765625,0.56396484375,-0.43359375,-79.15511322021484,-77.90144348144531,-23.893779754638672,7.195534706115723,-2.789309501647949,1.5734261274337769,3.413749933242798,1.468502402305603,-0.5785743594169617,-0.97119140625,0.55126953125,0.1572265625,83.75721740722656,45.24594497680664,-35.52529525756836,-6.868322372436523,6.973458766937256,0.8553094863891602,1.930903434753418,-3.1769461631774902,0.477628618478775,-0.1484375,-0.27197265625,0.6552734375,32.7674657,35.0495068,42.6,-0.041,-0.013,0.9905,0.02,-0.54,0.08,-18090.0,19920.0,-36730.0,-5.941701889038086,-0.0847357809543609,-21.44154167175293,0.0,0.0,0.0,0.0,0.0,0.0
-87.50505828857422,45.59561920166016,95.76012420654295,-6.828003883361816,-7.373036861419678,0.165616899728775,1.2308279275894165,0.2007771730422973,-0.0559414885938167,0.016666,-87.37637329101562,28.90445327758789,-87.06690216064453,-4.974294185638428,-8.680459976196289,0.418238490819931,2.286825895309448,0.5445970296859741,1.5135067701339722,-90.48274993896484,-75.5648193359375,-41.06279373168945,8.206169128417969,-3.300961494445801,0.2954593002796173,1.893173694610596,-0.7368318438529968,0.6530860662460327,-0.447265625,0.12353515625,0.22265625,89.73381805419922,37.38906097412109,-97.08739471435548,-5.9189276695251465,7.534557342529297,0.072473257780075,-3.252610921859741,-3.0908315181732178,-0.2982649803161621,0.2265625,-0.154296875,0.15478515625,-77.57201385498047,41.59934997558594,-144.51748657226562,-6.006811618804932,-7.3547210693359375,1.5746567249298096,0.7008311152458191,-0.061563815921545,2.1247520446777344,-93.67887115478516,32.6380615234375,56.67947769165039,-5.403285980224609,-8.383975982666016,-0.5389240980148315,1.7033464908599854,-1.1297284364700315,0.1987152248620987,-0.47802734375,0.5654296875,-0.43017578125,-79.23023223876953,-77.90716552734375,-23.80327033996582,9.006072044372559,-1.6584079265594482,0.8239088654518127,4.539444446563721,-1.8320326805114744,0.0433777123689651,-0.98291015625,0.552734375,0.15576171875,83.75702667236328,45.24616622924805,-35.52519607543945,-7.0772013664245605,7.153587341308594,0.7576636672019958,1.7897688150405884,-3.2585275173187256,0.5516793131828308,-0.1455078125,-0.26904296875,0.6552734375,32.7674656,35.0495068,42.59,-0.066,0.00725,1.0165,0.54,-0.36,0.08,-18070.0,19940.0,-36730.0,-5.937318325042725,-0.0824365690350532,-21.44570541381836,0.5508189797401428,-0.623634934425354,9.66099452972412,-0.5662537813186646,-0.5171257853507996,-0.2107283025979995
-87.50047302246094,45.601558685302734,95.7529754638672,-6.564364910125732,-7.247520446777344,0.6173285841941833,2.6146881580352783,1.554540753364563,1.2672514915466309,0.024999,-87.37481689453125,28.90410041809082,-87.06609344482422,-5.063190937042236,-8.622356414794922,0.3977400958538055,2.3307547569274902,0.3864035904407501,1.1632065773010254,-90.45513153076172,-75.57011413574219,-41.0859260559082,7.254191398620605,-3.0078940391540527,0.5944404006004333,4.230600833892822,-1.0815227031707764,0.4746830463409424,-0.4453125,0.13037109375,0.203125,89.73546600341797,37.38885116577149,-97.08660888671876,-5.794974327087402,7.459588050842285,0.0893511474132537,-3.054330825805664,-2.812199831008911,-0.2987516224384308,0.22705078125,-0.154296875,0.15283203125,-77.56656646728516,41.60525131225586,-144.51731872558594,-6.137442588806152,-6.894809722900391,1.512979507446289,0.5715304613113403,-0.0901236832141876,2.184253692626953,-93.6790771484375,32.6375617980957,56.67771530151367,-5.554821968078613,-8.23003101348877,-0.57649827003479,1.6846483945846558,-0.978707194328308,-0.0732951313257217,-0.4775390625,0.564453125,-0.43212890625,-79.25308227539062,-77.90657806396484,-23.77488899230957,11.5868558883667,-1.0707452297210691,-0.7559187412261963,3.3677978515625,-0.1183633804321289,0.4695729613304138,-0.978515625,0.54833984375,0.16943359375,83.75568389892578,45.24573516845703,-35.52590560913086,-7.132763862609863,6.925875186920166,0.7152735590934753,1.6794099807739258,-3.2863831520080566,0.6358093619346619,-0.1455078125,-0.26953125,0.65380859375,32.7674656,35.0495068,42.59,-0.06725,0.01475,0.99825,-0.1,0.32,0.0,-18060.0,19960.0,-36730.0,-5.935521125793457,-0.0783676952123642,-21.4521427154541,-0.0374019965529441,-0.7704541087150574,9.764060020446776,-0.7701175808906555,-0.2772228717803955,-0.4385925829410553
-87.4974594116211,45.60816955566406,95.75389862060548,-6.5695881843566895,-6.557706832885742,0.5596763491630554,1.8748211860656736,1.0131583213806152,1.3718600273132324,0.033332,-87.37512969970703,28.901634216308597,-87.06640625,-4.736621379852295,-8.474139213562012,0.3931151926517486,2.1609835624694824,0.4669859707355499,0.9118796586990356,-90.52449035644533,-75.57283782958984,-41.0014533996582,9.51032829284668,-2.104434967041016,0.4044211506843567,4.554492950439453,-4.084536075592041,0.7380486130714417,-0.44677734375,0.13037109375,0.201171875,89.73636627197266,37.38908386230469,-97.08175659179688,-5.806983947753906,7.702980995178223,0.1185073256492614,-3.034531354904175,-2.9410908222198486,-0.3401698768138885,0.2265625,-0.15283203125,0.15380859375,-77.57173919677734,41.60806655883789,-144.52598571777344,-6.820472240447998,-6.710713863372803,1.4325001239776611,-0.0698372200131416,0.462567538022995,1.7115944623947144,-93.67930603027344,32.633872985839844,56.67916488647461,-5.228775024414063,-8.009737014770508,-0.5395119190216064,1.4739198684692385,-1.2769591808319092,-0.4761814177036285,-0.4765625,0.5634765625,-0.435546875,-79.24425506591797,-77.89813995361328,-23.79581069946289,11.645026206970217,-1.2487878799438477,-0.1113438606262207,1.4068233966827393,1.2681478261947632,1.1855932474136353,-0.97705078125,0.54443359375,0.17431640625,83.75508117675781,45.2457160949707,-35.52544403076172,-6.954753875732422,6.65811824798584,0.7857648730278015,1.712721347808838,-3.231350898742676,0.5847985744476318,-0.14794921875,-0.27001953125,0.65380859375,32.7674656,35.0495068,42.59,-0.051,0.00025,0.9835,-0.6,0.62,-0.04,-18090.0,19920.0,-36730.0,-5.93449592590332,-0.0778356865048408,-21.450708389282227,-0.5157344341278076,-0.8721033334732056,9.713939666748049,-0.9679875373840332,-0.8027757406234741,0.4799467325210571
-87.50511932373047,45.61181640625,95.74140167236328,-7.1214985847473145,-6.048596858978272,-0.5281780958175659,1.6941382884979248,2.1231513023376465,0.9485591650009156,0.041665,-87.374755859375,28.900354385375977,-87.0672836303711,-4.430884838104248,-8.426300048828125,0.4013563394546509,2.157935380935669,0.324365884065628,1.0535776615142822,-90.5338897705078,-75.57137298583984,-40.98658752441406,11.584356307983398,-1.8812416791915891,-0.6584009528160095,3.6663448810577393,-2.004941701889038,1.2564295530319214,-0.44775390625,0.12646484375,0.20654296875,89.7381362915039,37.38986206054688,-97.0810317993164,-5.902026176452637,7.995258808135986,0.0404195748269557,-3.0319952964782715,-2.8190131187438965,-0.4170893728733063,0.2265625,-0.154296875,0.150390625,-77.57841491699219,41.60057830810547,-144.52467346191406,-6.755123615264893,-7.174716472625732,1.3564436435699463,-0.976632297039032,-0.5362979769706726,0.6372053027153015,-93.67919158935548,32.63243865966797,56.680152893066406,-4.857630729675293,-8.076271057128906,-0.4826351106166839,1.505604863166809,-1.2993718385696411,-0.21742644906044,-0.474609375,0.564453125,-0.4365234375,-79.21532440185547,-77.89445495605469,-23.83833694458008,9.46035861968994,-2.765846967697144,0.3919690549373626,1.2543931007385254,1.7049474716186523,0.5066879987716675,-0.96875,0.53955078125,0.1943359375,83.75616455078125,45.24549102783203,-35.5280876159668,-6.811862468719482,6.605248928070068,0.7769981622695923,1.9040981531143188,-3.2185819149017334,0.6157277226448059,-0.14599609375,-0.271484375,0.6513671875,32.7674656,35.0495068,42.59,-0.03725,-0.0155,0.99125,-0.32,-0.38,-0.06,-18110.0,19910.0,-36730.0,-5.939257621765137,-0.0809512138366699,-21.44520568847656,-0.2680034935474396,-0.754528820514679,9.53431224822998,-1.555245280265808,-1.2830172777175903,0.8983297348022461
-87.50724792480469,45.604103088378906,95.75061798095705,-7.225515842437744,-6.405592441558838,0.5985499024391174,0.4984657764434814,0.2449361085891723,-0.3333692550659179,0.049998,-87.37599182128906,28.902061462402344,-87.0684585571289,-4.472733497619629,-8.544181823730469,0.4377644658088684,2.101353645324707,0.5819170475006104,1.4098204374313354,-90.51522827148438,-75.56336975097656,-41.03221130371094,11.338372230529783,-1.9884281158447263,-0.1983877718448639,1.4405444860458374,-0.6570946574211121,2.0736515522003174,-0.44677734375,0.1259765625,0.21240234375,89.73821258544922,37.3907356262207,-97.09076690673828,-6.037117958068848,7.8118791580200195,-0.0144764110445976,-3.17018461227417,-2.8969318866729736,-0.4175504744052887,0.22802734375,-0.1552734375,0.15185546875,-77.57994842529297,41.59373092651367,-144.52108764648438,-6.599356174468994,-7.459828853607178,1.6701172590255735,-0.4516685605049133,-0.688088059425354,0.7783909440040588,-93.6804656982422,32.63346099853516,56.67742919921875,-5.030932426452637,-8.123271942138672,-0.5162447094917297,1.6185890436172483,-0.8928993940353394,0.1146237030625343,-0.4775390625,0.56787109375,-0.43310546875,-79.1657943725586,-77.89898681640625,-23.885608673095703,7.515795707702637,-3.0484635829925537,1.0986058712005615,2.996596574783325,1.6706758737564087,-0.4807279706001282,-0.96728515625,0.5439453125,0.1708984375,83.7579116821289,45.245872497558594,-35.52789688110352,-6.846919536590576,6.838216304779053,0.7572402954101562,2.015340566635132,-3.248524904251098,0.5334547758102417,-0.146484375,-0.2705078125,0.650390625,32.7674656,35.0495068,42.59,-0.03725,-0.0155,0.99125,-0.32,-0.38,-0.06,-18110.0,19910.0,-36730.0,-5.939257621765137,-0.0809512138366699,-21.44520568847656,-0.2680034935474396,-0.754528820514679,9.53431224822998,-1.555245280265808,-1.2830172777175903,0.8983297348022461
-87.50933074951172,45.59657287597656,95.7451400756836,-6.990272998809815,-7.326764106750488,-0.3454894721508026,1.150424838066101,0.8319118618965149,-0.3199217617511749,0.058330999999999994,-87.37638854980469,28.90447235107422,-87.06903076171875,-4.87079381942749,-8.672785758972168,0.4776685833930969,2.163365840911865,0.5286394357681274,1.4889172315597534,-90.49417877197266,-75.56167602539062,-41.06597137451172,9.059052467346191,-2.8892035484313965,-0.0038696436677128,1.6637213230133057,-0.5488746166229248,1.2982574701309204,-0.447265625,0.123046875,0.2255859375,89.7385482788086,37.39011764526367,-97.08319854736328,-5.973686218261719,7.525283336639404,-0.0093250209465622,-3.0946223735809326,-2.9521048069000244,-0.2426308691501617,0.22802734375,-0.154296875,0.1494140625,-77.57384490966797,41.5971794128418,-144.51954650878906,-6.068164348602295,-7.53571081161499,1.6978111267089844,0.5400761365890503,-0.2721128165721893,1.9221946001052856,-93.68061065673828,32.636802673339844,56.65583038330078,-5.50499963760376,-8.161626815795898,-0.4940593540668487,1.6239681243896484,-1.1064709424972534,0.3689986169338226,-0.474609375,0.56494140625,-0.4375,-79.21072387695312,-77.90476989746094,-23.825925827026367,7.853758335113525,-2.2220444679260254,1.7125732898712158,4.394980430603027,-1.033713698387146,-0.1309655904769897,-0.98095703125,0.55322265625,0.146484375,83.75845336914062,45.24654769897461,-35.53522109985352,-6.996939659118652,7.114616870880127,0.7790244817733765,1.8177523612976076,-3.185001850128174,0.5107349753379822,-0.14599609375,-0.2705078125,0.65234375,32.7674656,35.0495068,42.59,-0.05275,-0.0025,1.00725,0.64,-0.64,0.04,-18120.0,19910.0,-36720.0,-5.94077205657959,-0.0858256295323371,-21.44520568847656,0.6500576734542847,-0.8512812852859497,9.69167423248291,-0.6912769675254822,-0.9282855987548828,0.029366722330451
-87.499755859375,45.59898376464844,95.7504653930664,-6.583940982818604,-7.4621500968933105,1.1175768375396729,2.235597610473633,0.6246415376663208,0.8677718043327332,0.066664,-87.37667083740234,28.905067443847656,-87.07012176513672,-5.09004545211792,-8.665971755981445,0.3997325003147125,2.212442398071289,0.5646529793739319,1.2772923707962036,-90.45531463623048,-75.56710815429688,-41.1029052734375,7.38347053527832,-3.1706409454345703,0.8865620493888855,3.58678674697876,-0.5676754117012024,0.4633358120918274,-0.4443359375,0.12890625,0.21240234375,89.73896789550781,37.38901519775391,-97.08395385742188,-5.718031406402588,7.586867809295654,0.1423940509557724,-3.085811138153076,-2.961709976196289,-0.1916585117578506,0.22705078125,-0.1552734375,0.1484375,-77.56880950927734,41.60405349731445,-144.5202178955078,-6.100017070770264,-7.159492015838623,1.5572476387023926,0.5761154294013977,-0.0677624642848968,2.324158906936645,-93.68049621582033,32.63652420043945,56.67281723022461,-5.459553718566895,-8.31772518157959,-0.5227963924407959,1.6055772304534912,-1.1541132926940918,-0.0690687820315361,-0.4736328125,0.56298828125,-0.43896484375,-79.26904296875,-77.90838623046875,-23.757064819335938,10.880305290222168,-1.3421565294265747,-0.6427524089813232,4.127593517303467,-1.2761781215667725,0.1923757195472717,-0.98486328125,0.54833984375,0.16796875,83.75883483886719,45.24643325805664,-35.53337860107422,-7.116092681884766,7.012678146362305,0.742211103439331,1.7132467031478882,-3.1179187297821045,0.6090680956840515,-0.1455078125,-0.27001953125,0.6513671875,32.7674656,35.0495068,42.59,-0.0655,0.01725,1.01025,0.34,-0.06,0.06,-18110.0,19910.0,-36720.0,-5.934300422668457,-0.0803478062152862,-21.44921493530273,0.3149325251579284,-0.8288070559501648,9.717394828796388,-0.3155673742294311,-0.1441056877374649,-0.1218725368380546
-87.496337890625,45.60685348510742,95.73716735839844,-6.326097965240479,-6.782557010650635,-0.0192461181432008,1.9694914817810056,1.073684811592102,1.5186041593551636,0.074997,-87.37594604492188,28.903377532958984,-87.07022857666016,-4.931148052215576,-8.537309646606445,0.3295542299747467,2.1693592071533203,0.2665801644325256,1.0071645975112915,-90.50665283203124,-75.57041931152344,-41.031837463378906,8.3967866897583,-2.537853240966797,0.7063982486724854,4.767014026641846,-3.665384292602539,0.6863334774971008,-0.44580078125,0.130859375,0.19677734375,89.7389907836914,37.39012145996094,-97.084228515625,-5.7934417724609375,7.634365081787109,0.0988278165459632,-3.171259880065918,-2.913734674453736,-0.4572781324386596,0.2275390625,-0.1533203125,0.150390625,-77.57213592529297,41.609500885009766,-144.52780151367188,-6.626948833465576,-6.562687873840332,1.3718130588531494,0.1354992985725402,0.5770886540412903,1.9823367595672607,-93.67970275878906,32.63351058959961,56.673805236816406,-5.195093154907227,-8.078362464904785,-0.5922611951828003,1.624685287475586,-1.2352080345153809,-0.3929607570171356,-0.4755859375,0.5634765625,-0.43701171875,-79.27143096923828,-77.90178680419922,-23.762353897094727,11.975871086120604,-0.70673006772995,-0.446889728307724,1.87302827835083,0.8484075665473938,1.0209449529647827,-0.974609375,0.54931640625,0.1708984375,83.75711059570312,45.24568557739258,-35.53700256347656,-7.029840469360352,6.625945091247559,0.6870812177658081,1.7122219800949097,-3.369962215423584,0.6630885004997253,-0.1484375,-0.2705078125,0.65234375,32.7674656,35.0495068,42.59,-0.05475,0.00925,0.9905,-0.5,0.78,-0.04,-18120.0,19900.0,-36720.0,-5.932387828826904,-0.0764476582407951,-21.451810836791992,-0.5187312960624695,-0.7042331695556641,9.71265983581543,-0.7550308108329773,-0.3441784679889679,0.0186599697917699
