Timestamp;PosX;PosY;PosZ;Roll;Pitch;Yaw;Q1;Q2;Q3;Q4;M1;M2;M3;M4;AccelX;AccelY;AccelZ;GyroX;GyroY;GyroZ
1753879655.669275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.29;-10.66;0.62;0.21;0.82
1753879655.674275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.29;-10.67;0.61;0.28;0.73
1753879655.679275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.28;-10.66;0.66;0.51;0.8
1753879655.684275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.29;-10.66;0.64;0.4;0.93
1753879655.689275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.65;0.75;0.37;0.92
1753879655.694275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.65;0.61;0.39;0.93
1753879655.699275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.65;0.64;0.31;0.91
1753879655.704275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.65;0.64;0.22;1.0
1753879655.709275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.65;0.67;0.4;0.82
1753879655.714275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.09;0.28;-10.65;0.64;0.35;0.96
1753879655.719275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.09;0.28;-10.65;0.52;0.45;0.93
1753879655.724275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.09;0.28;-10.66;0.64;0.42;0.83
1753879655.729275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.09;0.28;-10.65;0.54;0.31;0.93
1753879655.734275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.09;0.27;-10.66;0.42;0.38;0.97
1753879655.739275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.09;0.27;-10.66;0.6;0.41;0.91
1753879655.744275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.27;-10.67;0.62;0.35;0.83
1753879655.749275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.66;0.55;0.35;1.01
1753879655.754275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.66;0.67;0.39;0.94
1753879655.759275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.08;0.28;-10.66;0.64;0.27;0.94
1753879655.764275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.28;-10.65;0.72;0.38;1.04
1753879655.769275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.29;-10.65;0.64;0.35;0.91
1753879655.774275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.29;-10.66;0.73;0.39;0.91
1753879655.779275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.29;-10.65;0.61;0.51;0.99
1753879655.784275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.3;-10.65;0.61;0.32;0.83
1753879655.789275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.0;18.0;-7.0;16.0;-0.07;0.3;-10.65;0.64;0.28;0.84
1753879655.794275;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-11.8;17.4;-6.7;16.0;-0.07;0.3;-10.66;0.6;0.33;0.85
1753879655.799276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-9.3;17.7;-6.9;16.0;-0.08;0.3;-10.64;0.57;0.3;0.77
1753879655.804276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-15.9;18.0;-7.0;16.0;-0.07;0.3;-10.66;0.62;0.31;0.84
1753879655.809276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-12.4;17.4;-6.5;16.0;-0.08;0.29;-10.64;0.66;0.37;0.8
1753879655.814276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;-11.0;16.2;-6.6;16.0;-0.06;0.3;-10.65;0.63;0.23;0.91
1753879655.819276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-5.2;16.6;-6.9;16.0;-0.08;0.3;-10.66;0.76;0.32;0.78
1753879655.824276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-10.4;17.5;-6.5;16.0;-0.07;0.3;-10.65;0.55;0.43;0.89
1753879655.829276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;-4.2;17.5;-6.9;16.0;-0.06;0.3;-10.66;0.69;0.33;0.78
1753879655.834276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-9.8;17.7;-6.6;16.0;-0.07;0.3;-10.64;0.45;0.32;0.84
1753879655.839276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-1.2;16.2;-6.7;16.0;-0.05;0.31;-10.65;0.59;0.26;0.86
1753879655.844276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;0.3;17.5;-6.4;16.0;-0.09;0.29;-10.65;0.72;0.32;0.82
1753879655.849276;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-4.1;17.4;-6.5;16.0;-0.08;0.29;-10.65;0.61;0.17;0.83
1753879655.854277;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-5.9;17.3;-6.7;16.0;-0.06;0.29;-10.65;0.55;0.42;0.93
1753879655.859277;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;1.6;16.8;-6.7;16.0;-0.06;0.3;-10.66;0.54;0.28;0.92
1753879655.864277;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-2.5;17.4;-6.7;16.0;-0.06;0.29;-10.66;0.56;0.2;0.85
1753879655.869277;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;-5.2;17.2;-6.7;16.0;-0.07;0.29;-10.65;0.47;0.23;1.01
1753879655.874277;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;5.6;17.4;-6.6;16.0;-0.07;0.28;-10.66;0.42;0.36;0.84
1753879655.879277;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;-11.7;16.2;-6.2;16.0;-0.06;0.28;-10.66;0.6;0.29;0.93
1753879655.884277;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;2.2;16.1;-6.4;16.0;-0.07;0.29;-10.65;0.73;0.33;0.78
1753879655.889278;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;3.4;17.0;-6.9;16.0;-0.06;0.29;-10.66;0.61;0.32;0.83
1753879655.894278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;1.4;16.5;-6.2;16.0;-0.06;0.29;-10.66;0.72;0.18;0.75
1753879655.899278;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;9.1;16.4;-6.7;16.0;-0.06;0.28;-10.65;0.7;0.38;0.89
1753879655.904278;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;-2.2;15.3;-6.7;16.0;-0.07;0.28;-10.66;0.49;0.29;0.87
1753879655.909278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;4.2;16.5;-6.6;16.0;-0.08;0.29;-10.66;0.6;0.29;0.87
1753879655.914278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;-1.1;16.3;-6.2;16.0;-0.06;0.28;-10.66;0.46;0.28;0.78
1753879655.919278;0.133;0.0;0.0;-1.24;-0.23;-0.06;0.0;0.0;0.0;0.0;2.7;16.6;-6.3;16.0;-0.05;0.27;-10.66;0.5;0.33;0.82
1753879655.924278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;4.7;15.9;-6.2;16.0;-0.07;0.28;-10.66;0.64;0.36;0.86
1753879655.929278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;-2.2;16.6;-6.0;16.0;-0.08;0.28;-10.66;0.55;0.33;0.76
1753879655.934278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;8.2;15.4;-6.2;16.0;-0.08;0.28;-10.66;0.44;0.34;0.87
1753879655.939278;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;5.5;14.7;-5.7;16.0;-0.08;0.29;-10.66;0.58;0.43;0.8
1753879655.944279;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.7;16.5;-6.1;16.0;-0.06;0.29;-10.65;0.49;0.37;0.9
1753879655.949279;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;11.0;13.5;-6.4;16.0;-0.06;0.28;-10.66;0.54;0.4;0.82
1753879655.954279;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;12.8;15.7;-6.1;16.0;-0.04;0.28;-10.66;0.45;0.46;0.75
1753879655.959279;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;5.7;16.2;-5.8;16.0;-0.07;0.27;-10.66;0.59;0.37;0.93
1753879655.964279;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;9.6;14.8;-6.3;16.0;-0.06;0.28;-10.65;0.52;0.33;0.87
1753879655.969275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.66;0.51;0.34;0.85
1753879655.974275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.64;0.33;0.74
1753879655.979275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.05;0.28;-10.65;0.56;0.41;0.81
1753879655.984275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.7;0.25;1.02
1753879655.989275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.66;0.58;0.36;0.91
1753879655.994275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.66;0.52;0.35;0.93
1753879655.999275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.66;0.74;0.2;0.86
1753879656.004275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.66;0.64;0.3;0.91
1753879656.009275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.7;0.4;0.97
1753879656.014275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.51;0.17;0.94
1753879656.019275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.66;0.24;1.07
1753879656.024275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.78;0.32;0.81
1753879656.029275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.74;0.37;1.02
1753879656.034275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.66;0.35;0.9
1753879656.039275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.26;-10.66;0.62;0.34;0.93
1753879656.044275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.57;0.39;0.86
1753879656.049275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.27;-10.65;0.65;0.37;0.86
1753879656.054275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.27;-10.64;0.6;0.44;0.96
1753879656.059275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.56;0.36;1.02
1753879656.064275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.28;-10.65;0.64;0.4;0.92
1753879656.069275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.7;0.42;0.9
1753879656.074275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.67;0.34;0.94
1753879656.079275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.64;0.4;0.8
1753879656.084275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.54;0.32;0.92
1753879656.089275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.62;0.43;0.92
1753879656.094275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.64;0.5;0.28;0.9
1753879656.099275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.64;0.59;0.3;0.96
1753879656.104275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.64;0.67;0.54;0.88
1753879656.109275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.61;0.6;0.94
1753879656.114275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.63;0.72;0.49;0.72
1753879656.119275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.64;0.71;0.47;0.92
1753879656.124276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.27;-10.64;0.64;0.56;0.99
1753879656.129276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.3;-10.65;0.57;0.5;0.92
1753879656.134276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.64;0.81;0.44;0.85
1753879656.139276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.3;-10.64;0.69;0.45;1.2
1753879656.144276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.3;-10.64;0.68;0.43;0.94
1753879656.149275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.64;0.64;0.35;0.97
1753879656.154275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.64;0.61;0.41;0.89
1753879656.159275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.63;0.56;0.26;1.0
1753879656.164275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.63;0.51;0.38;0.87
1753879656.169275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.64;0.61;0.32;0.97
1753879656.174275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.63;0.57;0.36;1.01
1753879656.179275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.63;0.6;0.38;0.86
1753879656.184275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.63;0.69;0.19;0.82
1753879656.189275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.27;-10.65;0.68;0.12;0.9
1753879656.194275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.64;0.57;0.33;0.88
1753879656.199275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.67;0.29;0.84
1753879656.204275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.52;0.33;0.9
1753879656.209275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.67;0.45;0.86
1753879656.214275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.65;0.64;0.41;0.9
1753879656.219275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.57;0.35;0.9
1753879656.224275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.06;0.28;-10.65;0.64;0.24;0.92
1753879656.229275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.66;0.75;0.3;0.99
1753879656.234275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.65;0.74;0.28;0.97
1753879656.239275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.66;0.64;0.37;0.91
1753879656.244275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.28;-10.66;0.61;0.24;0.88
1753879656.249275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.66;0.46;0.25;0.87
1753879656.254275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.07;0.29;-10.65;0.54;0.37;0.7
1753879656.259275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.28;-10.64;0.65;0.09;0.84
1753879656.264275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.28;-10.65;0.59;0.43;0.91
1753879656.269275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.27;-10.67;0.65;0.54;0.98
1753879656.274275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.28;-10.66;0.62;0.31;0.94
1753879656.279275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.09;0.28;-10.64;0.47;0.42;0.9
1753879656.284275;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.09;0.28;-10.65;0.64;0.47;0.86
1753879656.289276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.27;-10.66;0.68;0.38;0.91
1753879656.294276;0.133;0.0;0.0;-1.24;-0.24;-0.06;0.0;0.0;0.0;0.0;10.0;15.0;-6.0;16.0;-0.08;0.28;-10.67;0.5;0.43;0.92
