sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 3071248972, -2.8397603034973145, 2.0195555686950684, 2.67203950881958, 0, 0, 0, 0, 0, 0, 
1, 3071257305, -2.834987163543701, 2.02846097946167, 2.6815617084503174, -0.14018118381500244, 0.19296933710575104, 9.817062377929688, -0.49655747413635254, 0.18602336943149567, 1.472984790802002, 
2, 3071265638, -2.8459715843200684, 2.032498359680176, 2.6601345539093018, -1.1658930778503418, -0.261558473110199, 8.658904075622559, -2.2021329402923584, -0.20245493948459625, -2.2569217681884766, 
3, 3071273971, -2.8436572551727295, 2.023404836654663, 2.6525704860687256, -0.38583841919898987, -1.175815224647522, 9.75841236114502, -0.7189915776252747, -1.8688400983810425, -0.6778295040130615, 
4, 3071282304, -2.8305649757385254, 2.0224056243896484, 2.6705386638641357, 0.28523918986320496, -0.31981849670410156, 10.587801933288574, 0.5199049115180969, -1.040936827659607, 2.432135581970215, 
5, 3071290637, -2.834425210952759, 2.031770944595337, 2.671088933944702, -0.5521780252456665, 0.5254907608032227, 9.386704444885254, -1.4935916662216187, 0.2949863076210022, 0.40553736686706543, 
6, 3071298970, -2.848726511001587, 2.0274081230163574, 2.65518856048584, -0.8806204795837402, -0.6683865189552307, 8.833984375, -2.6251773834228516, -1.2426745891571045, -1.6439472436904907, 
7, 3071307303, -2.8435916900634766, 2.0209836959838867, 2.6624395847320557, 0.09350770711898804, -1.1612716913223267, 10.192070007324219, -0.44240909814834595, -1.6382864713668823, 1.1168701648712158, 
8, 3071315636, -2.8315839767456055, 2.025973081588745, 2.6774404048919678, -0.1370439976453781, -0.17515437304973602, 10.285383224487305, 0.401106059551239, -0.3051679730415344, 2.1127259731292725, 
9, 3071323969, -2.8370299339294434, 2.0334084033966064, 2.6638314723968506, -1.032145619392395, 0.25144243240356445, 8.860408782958984, -1.6234045028686523, 0.14893396198749542, -1.3004345893859863, 
10, 3071332302, -2.8436832427978516, 2.0252771377563477, 2.650210380554199, -0.48343005776405334, -0.883253276348114, 9.274847984313965, -1.7167813777923584, -1.708123803138733, -1.3935295343399048, 
11, 3071340635, -2.8332271575927734, 2.0202927589416504, 2.6670141220092773, 0.4087035357952118, -0.7208091616630554, 10.615119934082031, 0.1557089388370514, -1.521600604057312, 2.261634349822998, 
12, 3071348968, -2.831770658493042, 2.0300467014312744, 2.6782097816467285, -0.22980347275733948, 0.37840449810028076, 9.856767654418945, -0.8478056192398071, 0.28796806931495667, 1.68571138381958, 
13, 3071357301, -2.8471755981445312, 2.0341126918792725, 2.6603825092315674, -1.2124546766281128, -0.3222963511943817, 8.649374008178711, -2.801377534866333, -0.2311428338289261, -1.8289588689804077, 
14, 3071365634, -2.846287250518799, 2.024152994155884, 2.656334638595581, -0.3230518698692322, -1.2807196378707886, 9.727391242980957, -0.8517758250236511, -1.983873963356018, -0.25716692209243774, 
15, 3071373967, -2.8292083740234375, 2.0231804847717285, 2.6730403900146484, 0.4080638885498047, -0.4154820740222931, 10.562858581542969, 0.9508387446403503, -1.040347695350647, 2.27852725982666, 
16, 3071382300, -2.8288626670837402, 2.034421443939209, 2.6679928302764893, -0.6257593035697937, 0.5300542712211609, 9.376025199890137, -0.9124302268028259, 0.5621939897537231, -0.2521209120750427, 
17, 3071390633, -2.841610908508301, 2.031022787094116, 2.648068428039551, -0.9254330396652222, -0.5470729470252991, 8.825570106506348, -2.474693775177002, -1.1129897832870483, -2.1165812015533447, 
18, 3071398966, -2.8396453857421875, 2.0212509632110596, 2.657007932662964, 0.048002950847148895, -1.0283794403076172, 10.211877822875977, -0.7780580520629883, -2.038252592086792, 1.2999097108840942, 
19, 3071407299, -2.8310911655426025, 2.0237724781036377, 2.6772899627685547, 0.05625701695680618, -0.11457833647727966, 10.318403244018555, -0.08596136420965195, -0.6427892446517944, 2.7300803661346436, 
20, 3071415632, -2.8402771949768066, 2.0315589904785156, 2.6655187606811523, -0.8778913021087646, 0.09825824946165085, 8.86404037475586, -2.029287576675415, 0.1895069032907486, -1.0783592462539673, 
21, 3071423965, -2.8452279567718506, 2.0250115394592285, 2.648933172225952, -0.6043294668197632, -1.0828444957733154, 9.19760799407959, -1.5513005256652832, -1.5111117362976074, -1.7433817386627197, 
22, 3071432298, -2.8303985595703125, 2.019702911376953, 2.6610922813415527, 0.27327296137809753, -0.7703019380569458, 10.5126953125, 0.7515600323677063, -1.5225613117218018, 1.7113765478134155, 
23, 3071440631, -2.8235926628112793, 2.0276620388031006, 2.6698429584503174, -0.30287283658981323, 0.45748868584632874, 9.939812660217285, -0.24868860840797424, 0.0777520090341568, 1.3804919719696045, 
24, 3071448964, -2.8399579524993896, 2.028562545776367, 2.6537861824035645, -1.0762412548065186, -0.04021172598004341, 8.671337127685547, -2.87089467048645, -0.611309289932251, -1.631575345993042, 
25, 3071457297, -2.84492826461792, 2.0175726413726807, 2.6533405780792236, -0.0901225209236145, -1.2097251415252686, 9.74664306640625, -1.6234556436538696, -2.139864444732666, 0.1637646108865738, 
26, 3071465630, -2.8334028720855713, 2.017829656600952, 2.674593448638916, 0.3821362257003784, -0.6854264140129089, 10.594987869262695, 0.31798791885375977, -0.908588171005249, 2.832691192626953, 
27, 3071473963, -2.833031177520752, 2.0290510654449463, 2.67143177986145, -0.6480332612991333, 0.3176434636116028, 9.325804710388184, -0.9698318243026733, 0.5400633811950684, -0.02774021588265896, 
28, 3071482296, -2.841827630996704, 2.0256357192993164, 2.6455628871917725, -1.0870440006256104, -0.5823255181312561, 8.663969993591309, -1.9219388961791992, -1.0703933238983154, -2.832857847213745, 
29, 3071490629, -2.8328325748443604, 2.014606475830078, 2.649305582046509, 0.1358666718006134, -0.9533014297485352, 10.236663818359375, 0.036308176815509796, -2.169884204864502, 0.667724609375, 
30, 3071498962, -2.823240280151367, 2.0191633701324463, 2.6699318885803223, 0.3115023970603943, 0.19298647344112396, 10.467004776000977, 0.08789525181055069, -0.3895156979560852, 2.7826409339904785, 
31, 3071507295, -2.837660074234009, 2.029599666595459, 2.6628317832946777, -0.9736546277999878, 0.31756097078323364, 8.916296005249023, -2.729196548461914, 0.4683690667152405, -0.5053176283836365, 
32, 3071515628, -2.8514482975006104, 2.0214900970458984, 2.649965286254883, -0.7632994055747986, -1.2113133668899536, 9.034353256225586, -2.5749480724334717, -1.708418369293213, -1.3045076131820679, 
33, 3071523961, -2.8395838737487793, 2.0149128437042236, 2.664752960205078, 0.41202759742736816, -1.229004144668579, 10.551671028137207, 0.3323831260204315, -1.7012720108032227, 2.01710844039917, 
34, 3071532294, -2.8262715339660645, 2.0233895778656006, 2.6731085777282715, -0.09101277589797974, 0.20248983800411224, 10.109298706054688, 0.5869117379188538, 0.15139293670654297, 1.3364609479904175, 
35, 3071540627, -2.833420753479004, 2.0296638011932373, 2.65010142326355, -1.114944577217102, 0.1705113798379898, 8.599783897399902, -1.788283348083496, 0.0657133162021637, -2.438014030456543, 
