sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 1767615599, -46.45088577270508, 86.32289123535156, -47.88570022583008, 0, 0, 0, 0, 0, 0, -0.01708984375, 0.009765625, -0.212890625, 0, 
1, 1767623932, -46.47700500488281, 86.3198013305664, -47.91175079345703, -9.243181228637695, -0.46687090396881104, 0.39089253544807434, 1.58066725730896, -1.2396265268325806, -0.4312412738800049, -0.0166015625, 0.00927734375, -0.20654296875, 0, 
2, 1767632265, -46.50202560424805, 86.3218765258789, -47.93734359741211, -9.349124908447266, -0.5907518863677979, 0.3734414875507355, 1.661787509918213, -0.8037233948707581, 0.030391287058591843, -0.017578125, 0.01123046875, -0.205078125, 0, 
3, 1767640598, -46.501827239990234, 86.32433319091797, -47.938255310058594, -9.790495872497559, -0.5797556638717651, 0.4311251938343048, 1.5882233381271362, -0.9790017604827881, 0.18394863605499268, -0.0185546875, 0.01025390625, -0.20361328125, 0, 
4, 1767648931, -46.47393035888672, 86.32555389404297, -47.91155242919922, -10.073723793029785, -0.4167250096797943, 0.39549604058265686, 1.7573797702789307, -1.17192804813385, 0.22741597890853882, -0.01513671875, 0.0107421875, -0.21142578125, 0, 
5, 1767657264, -46.4803581237793, 86.32421875, -47.9172477722168, -9.765901565551758, -0.3496485650539398, 0.2653251886367798, 1.5726244449615479, -1.243417501449585, -0.16905395686626434, -0.0185546875, 0.01123046875, -0.20751953125, 0, 
6, 1767665597, -46.4909782409668, 86.32172393798828, -47.924625396728516, -9.37948226928711, -0.37635645270347595, 0.38866472244262695, 1.499521255493164, -1.3143430948257446, -0.28362640738487244, -0.01611328125, 0.01123046875, -0.20849609375, 0, 
7, 1767673930, -46.528499603271484, 86.32230377197266, -47.961265563964844, -9.222648620605469, -0.501211404800415, 0.3653126657009125, 1.4848954677581787, -0.8736759424209595, -0.16403356194496155, -0.0185546875, 0.009765625, -0.20654296875, 0, 
8, 1767682263, -46.527645111083984, 86.3232650756836, -47.95948028564453, -9.60903263092041, -0.5981822609901428, 0.3925175666809082, 1.491042971611023, -1.0665510892868042, 0.05767045542597771, -0.0205078125, 0.01025390625, -0.20263671875, 0, 
9, 1767690596, -46.50494384765625, 86.32550048828125, -47.93641662597656, -9.99307632446289, -0.48296022415161133, 0.42979079484939575, 1.678795337677002, -1.0940351486206055, 0.30802398920059204, -0.0126953125, 0.0087890625, -0.21142578125, 0, 
10, 1767698929, -46.47932815551758, 86.32433319091797, -47.91242980957031, -9.906400680541992, -0.39715737104415894, 0.33486202359199524, 1.8029221296310425, -1.3538404703140259, 0.007056721020489931, -0.01904296875, 0.00927734375, -0.2021484375, 0, 
11, 1767707262, -46.4998664855957, 86.32267761230469, -47.91576385498047, -9.526352882385254, -0.2887495756149292, 0.38717180490493774, 1.581282138824463, -1.1922146081924438, -0.27327826619148254, -0.0146484375, 0.0068359375, -0.2001953125, 0, 
12, 1767715595, -46.540184020996094, 86.3210220336914, -47.955509185791016, -9.280046463012695, -0.5984940528869629, 0.407031774520874, 1.5147361755371094, -1.0526680946350098, -0.3386457860469818, -0.0166015625, 0.00927734375, -0.20458984375, 0, 
13, 1767723928, -46.558929443359375, 86.32331085205078, -47.97380828857422, -9.460585594177246, -0.6364182233810425, 0.31440484523773193, 1.541656732559204, -0.846012532711029, 0.0678136870265007, -0.017578125, 0.009765625, -0.205078125, 0, 
14, 1767732261, -46.528411865234375, 86.32603454589844, -47.94336700439453, -9.810829162597656, -0.46719080209732056, 0.3907427191734314, 1.6181151866912842, -1.0646042823791504, 0.38397017121315, -0.015625, 0.00830078125, -0.2041015625, 0, 
15, 1767740594, -46.50065231323242, 86.3271484375, -47.91616439819336, -9.979473114013672, -0.5488848686218262, 0.3526234030723572, 1.604514241218567, -1.234734296798706, 0.22193455696105957, -0.0205078125, 0.01025390625, -0.20166015625, 0, 
16, 1767748927, -46.493343353271484, 86.32624053955078, -47.90946960449219, -9.620084762573242, -0.28014200925827026, 0.30598151683807373, 1.6652710437774658, -1.241086483001709, -0.06926088780164719, -0.01611328125, 0.0078125, -0.2001953125, 0, 
17, 1767757260, -48.174896240234375, 86.37620544433594, -49.57306671142578, -9.324024200439453, -0.38967689871788025, 0.4207683801651001, 1.4125609397888184, -1.3428007364273071, -0.308933287858963, -0.017578125, 0.00927734375, -0.203125, 0, 
18, 1767765593, -48.203922271728516, 86.37760925292969, -49.60028076171875, -9.419788360595703, -0.6149121522903442, 0.3883979320526123, 1.5229839086532593, -0.8800026178359985, -0.031736038625240326, -0.0146484375, 0.00830078125, -0.2021484375, 0, 
19, 1767773926, -48.18611145019531, 86.37852478027344, -49.583099365234375, -9.759394645690918, -0.5675286650657654, 0.403121680021286, 1.6837900876998901, -1.1568412780761719, 0.1473459005355835, -0.017578125, 0.009765625, -0.2119140625, 0, 
20, 1767782259, -48.147945404052734, 86.37993621826172, -49.54466247558594, -10.012207984924316, -0.41902247071266174, 0.3779608905315399, 1.5755701065063477, -1.243852972984314, 0.2904781997203827, -0.01708984375, 0.01025390625, -0.2001953125, 0, 
21, 1767790592, -48.14889144897461, 86.37787628173828, -49.547115325927734, -9.680681228637695, -0.4122476577758789, 0.26084911823272705, 1.562634825706482, -1.3048148155212402, -0.1932850182056427, -0.01318359375, 0.009765625, -0.20263671875, 0, 
22, 1767798925, -48.17068862915039, 86.37490844726562, -49.568023681640625, -9.359010696411133, -0.38268202543258667, 0.41917601227760315, 1.4890450239181519, -1.2569928169250488, -0.39653393626213074, -0.0205078125, 0.00732421875, -0.2001953125, 0, 
23, 1767807258, -48.202022552490234, 86.37528228759766, -49.59895706176758, -9.242881774902344, -0.5452743172645569, 0.3599901795387268, 1.4153786897659302, -0.9489306807518005, -0.12622694671154022, -0.013671875, 0.01123046875, -0.20849609375, 0, 
24, 1767815591, -48.19758224487305, 86.37744903564453, -49.592899322509766, -9.675671577453613, -0.6274173855781555, 0.40957149863243103, 1.7111717462539673, -1.009175181388855, 0.18748337030410767, -0.01806640625, 0.0107421875, -0.20361328125, 0, 
25, 1767823924, -48.175167083740234, 86.37928771972656, -49.57149887084961, -10.001442909240723, -0.4289228022098541, 0.4210244417190552, 1.7179851531982422, -1.1008998155593872, 0.25687235593795776, -0.01611328125, 0.00927734375, -0.1982421875, 0, 
26, 1767832257, -48.141422271728516, 86.37869262695312, -49.538841247558594, -9.922418594360352, -0.4530348479747772, 0.33863329887390137, 1.7407305240631104, -1.3629589080810547, 0.09227526932954788, -0.015625, 0.0087890625, -0.20458984375, 0, 
27, 1767840590, -48.15407180786133, 86.37637329101562, -49.55241012573242, -9.479835510253906, -0.3247280716896057, 0.34659287333488464, 1.6315369606018066, -1.277433156967163, -0.2977398633956909, -0.01953125, 0.00830078125, -0.20068359375, 0, 
28, 1767848923, -48.16900634765625, 86.37366485595703, -49.5657844543457, -9.209673881530762, -0.5347220301628113, 0.3606744408607483, 1.4078736305236816, -1.2599897384643555, -0.3166944086551666, -0.0126953125, 0.0087890625, -0.2021484375, 0, 
29, 1767857256, -48.18195343017578, 86.3753890991211, -49.57097244262695, -9.443374633789062, -0.5895633101463318, 0.40970051288604736, 1.5203200578689575, -0.9551548957824707, 0.06750631332397461, -0.0185546875, 0.009765625, -0.205078125, 0, 
30, 1767865589, -48.16910934448242, 86.37891387939453, -49.55934143066406, -9.857795715332031, -0.48086535930633545, 0.4368167221546173, 1.7598387002944946, -0.9389410018920898, 0.3570496141910553, -0.015625, 0.00830078125, -0.19921875, 0, 
31, 1767873922, -48.1199951171875, 86.37896728515625, -49.51042556762695, -10.02616024017334, -0.472753643989563, 0.3182961940765381, 1.6333813667297363, -1.4026868343353271, 0.23299987614154816, -0.01708984375, 0.00830078125, -0.208984375, 0, 
32, 1767882255, -48.1287841796875, 86.37512969970703, -49.51897048950195, -9.63806438446045, -0.24835000932216644, 0.30790141224861145, 1.562455654144287, -1.3918262720108032, -0.40757372975349426, -0.01904296875, 0.00927734375, -0.203125, 0, 
33, 1767890588, -48.15090560913086, 86.3712387084961, -49.531028747558594, -9.316399574279785, -0.4661772549152374, 0.48757827281951904, 1.4588714838027954, -1.3330415487289429, -0.4512203335762024, -0.01416015625, 0.0107421875, -0.21142578125, 0, 
34, 1767898921, -48.18168640136719, 86.37242889404297, -49.56172180175781, -9.353922843933105, -0.5916197896003723, 0.34271538257598877, 1.5836385488510132, -0.8730868697166443, -0.08286205679178238, -0.02001953125, 0.009765625, -0.2021484375, 0, 
35, 1767907254, -48.15997314453125, 86.37345123291016, -49.53755569458008, -9.687843322753906, -0.5623403191566467, 0.3489411473274231, 1.6067681312561035, -1.189729928970337, 0.1915048211812973, -0.013671875, 0.01171875, -0.20751953125, 0, 
36, 1767915587, -48.112815856933594, 86.37506866455078, -49.503841400146484, -9.983936309814453, -0.5011253952980042, 0.400193452835083, 1.7166531085968018, -1.3023557662963867, 0.34221896529197693, -0.0185546875, 0.01220703125, -0.2041015625, 0, 
37, 1767923920, -48.10279083251953, 86.37317657470703, -49.49421691894531, -9.770157814025879, -0.4041683077812195, 0.2876456379890442, 1.6450613737106323, -1.3251780271530151, -0.12497185170650482, -0.01611328125, 0.0087890625, -0.20703125, 0, 
38, 1767932253, -48.10203170776367, 86.37081146240234, -49.49305725097656, -9.388288497924805, -0.29107457399368286, 0.37248966097831726, 1.556102991104126, -1.3243838548660278, -0.22312559187412262, -0.0146484375, 0.00927734375, -0.20361328125, 0, 
39, 1767940586, -48.13154602050781, 86.37016296386719, -49.53013229370117, -9.28850269317627, -0.5655874013900757, 0.36944618821144104, 1.4494966268539429, -1.0498762130737305, -0.22074347734451294, -0.0185546875, 0.00927734375, -0.20263671875, 0, 
40, 1767948919, -48.12617492675781, 86.37178039550781, -49.52468490600586, -9.634265899658203, -0.6088123917579651, 0.4385524094104767, 1.6034895181655884, -1.0416539907455444, 0.14181320369243622, -0.01416015625, 0.0087890625, -0.20263671875, 0, 
41, 1767957252, -48.10930633544922, 86.37415313720703, -49.50564956665039, -9.953058242797852, -0.3584654629230499, 0.3718947768211365, 1.6791282892227173, -1.0431398153305054, 0.2937312424182892, -0.01904296875, 0.01025390625, -0.208984375, 0, 
42, 1767965585, -48.084022521972656, 86.37361145019531, -49.47603225708008, -9.892333984375, -0.46600714325904846, 0.3279159367084503, 1.4806948900222778, -1.3450289964675903, 0.07198881357908249, -0.01513671875, 0.009765625, -0.20654296875, 0, 
43, 1767973918, -48.10358428955078, 86.37107849121094, -49.49553298950195, -9.501367568969727, -0.3370364308357239, 0.35240986943244934, 1.5874550342559814, -1.2217477560043335, -0.3412584364414215, -0.0166015625, 0.0087890625, -0.20556640625, 0, 
44, 1767982251, -48.12021255493164, 86.36811065673828, -49.5107307434082, -9.198190689086914, -0.4766177237033844, 0.39896106719970703, 1.4268794059753418, -1.2798408269882202, -0.360417902469635, -0.017578125, 0.0078125, -0.20166015625, 0, 
45, 1767990584, -48.14406204223633, 86.3699951171875, -49.52965545654297, -9.499320983886719, -0.5911684632301331, 0.37625035643577576, 1.5413494110107422, -0.8791317343711853, 0.02552458457648754, -0.01318359375, 0.009765625, -0.2099609375, 0, 
46, 1767998917, -48.127437591552734, 86.37226104736328, -49.51340103149414, -9.897063255310059, -0.5422465801239014, 0.4293633699417114, 1.6442673206329346, -1.0380680561065674, 0.27170297503471375, -0.01904296875, 0.00927734375, -0.2021484375, 0, 
47, 1768007250, -48.091732025146484, 86.37247467041016, -49.48240661621094, -10.034067153930664, -0.46258309483528137, 0.33064043521881104, 1.6058716773986816, -1.3576823472976685, 0.16202282905578613, -0.01416015625, 0.00732421875, -0.205078125, 0, 
48, 1768015583, -48.08701705932617, 86.36967468261719, -49.47804641723633, -9.614633560180664, -0.282257080078125, 0.27483904361724854, 1.6379151344299316, -1.3937216997146606, -0.23219303786754608, -0.01806640625, 0.01220703125, -0.20556640625, 0, 
49, 1768023916, -48.09721755981445, 86.36595153808594, -49.48724365234375, -9.309784889221191, -0.5194586515426636, 0.41580548882484436, 1.474470615386963, -1.3932863473892212, -0.4171278178691864, -0.01806640625, 0.0087890625, -0.1982421875, 0, 
50, 1768032249, -48.11638641357422, 86.36724853515625, -49.50553894042969, -9.301527976989746, -0.5716071128845215, 0.35451626777648926, 1.487994909286499, -0.9179372787475586, 0.010975698940455914, -0.01513671875, 0.01025390625, -0.2041015625, 0, 
51, 1768040582, -48.10555648803711, 86.36902618408203, -49.49590301513672, -9.710009574890137, -0.5436704158782959, 0.4079282879829407, 1.7488758563995361, -1.0690357685089111, 0.1884823441505432, -0.021484375, 0.0087890625, -0.2080078125, 0, 
52, 1768048915, -48.078636169433594, 86.372802734375, -49.46952819824219, -10.055990219116211, -0.4649029076099396, 0.4154852628707886, 1.6665772199630737, -0.9807689785957336, 0.447365403175354, -0.0146484375, 0.00927734375, -0.2001953125, 0, 
53, 1768057248, -48.08051300048828, 86.37091064453125, -49.471492767333984, -9.81845474243164, -0.3520266115665436, 0.3215142488479614, 1.606332778930664, -1.2914698123931885, -0.18944288790225983, -0.017578125, 0.009765625, -0.2041015625, 0, 
54, 1768065581, -48.089141845703125, 86.36756896972656, -49.47900390625, -9.448014259338379, -0.3023572862148285, 0.42709124088287354, 1.4650191068649292, -1.3707458972930908, -0.3406693637371063, -0.0166015625, 0.00732421875, -0.205078125, 0, 
55, 1768073914, -48.13103485107422, 86.36676025390625, -49.519447326660156, -9.248530387878418, -0.5538946986198425, 0.3977651000022888, 1.4203476905822754, -0.9711893200874329, -0.30299076437950134, -0.015625, 0.01123046875, -0.20849609375, 0, 
56, 1768082247, -48.13679504394531, 86.36832427978516, -49.52484893798828, -9.56336498260498, -0.6485719680786133, 0.3657888174057007, 1.559868335723877, -0.9803591370582581, 0.08743418753147125, -0.01953125, 0.01025390625, -0.20166015625, 0, 
57, 1768090580, -48.10198211669922, 86.37096405029297, -49.491085052490234, -9.905108451843262, -0.43351200222969055, 0.3476985692977905, 1.7303310632705688, -1.1219801902770996, 0.40674126148223877, -0.015625, 0.01123046875, -0.2021484375, 0, 
58, 1768098913, -48.07280349731445, 86.37004852294922, -49.46242141723633, -9.890643119812012, -0.5381796360015869, 0.3276349604129791, 1.6665772199630737, -1.373563289642334, 0.035206764936447144, -0.01904296875, 0.00927734375, -0.2041015625, 0, 
59, 1768107246, -48.10232925415039, 86.36854553222656, -49.49250030517578, -9.525452613830566, -0.277072548866272, 0.3309215009212494, 1.647289752960205, -1.1089171171188354, -0.30885642766952515, -0.01513671875, 0.0087890625, -0.2021484375, 0, 
60, 1768115579, -48.12297821044922, 86.3666000366211, -49.510948181152344, -9.255172729492188, -0.4742847979068756, 0.4244447648525238, 1.5007764101028442, -1.192419409751892, -0.28239694237709045, -0.01708984375, 0.0087890625, -0.21142578125, 0, 
61, 1768123912, -48.1472053527832, 86.3684310913086, -49.53472900390625, -9.504189491271973, -0.6376185417175293, 0.38797682523727417, 1.5348176956176758, -0.8542090654373169, 0.01681574434041977, -0.01806640625, 0.00830078125, -0.2041015625, 0, 
62, 1768132245, -48.11882781982422, 86.37220764160156, -49.507972717285156, -9.859991073608398, -0.47295132279396057, 0.40004265308380127, 1.809965968132019, -0.9913733601570129, 0.44093629717826843, -0.015625, 0.01171875, -0.2119140625, 0, 
63, 1768140578, -48.07796859741211, 86.37220764160156, -49.467987060546875, -10.009027481079102, -0.4577953517436981, 0.3374948501586914, 1.668242335319519, -1.3670573234558105, 0.2067709118127823, -0.02099609375, 0.01025390625, -0.2060546875, 0, 
64, 1768148911, -48.08341979980469, 86.3712387084961, -49.47275924682617, -9.612627983093262, -0.3345625400543213, 0.28455716371536255, 1.5151718854904175, -1.189602017402649, -0.14218463003635406, -0.013671875, 0.01123046875, -0.20703125, 0, 
65, 1768157244, -48.07997131347656, 86.36848449707031, -49.46190643310547, -9.320039749145508, -0.45215702056884766, 0.3703354597091675, 1.5396842956542969, -1.3892393112182617, -0.22952915728092194, -0.0205078125, 0.01123046875, -0.20849609375, 0, 
66, 1768165577, -48.108497619628906, 86.36967468261719, -49.4890022277832, -9.322851181030273, -0.5433464646339417, 0.36618536710739136, 1.5816404819488525, -0.8925279974937439, -0.04549087956547737, -0.0185546875, 0.0087890625, -0.20556640625, 0, 
67, 1768173910, -48.09572219848633, 86.37129211425781, -49.476375579833984, -9.720562934875488, -0.6013994812965393, 0.4186541736125946, 1.6203181743621826, -1.078000783920288, 0.18120791018009186, -0.01611328125, 0.01171875, -0.21337890625, 0, 
68, 1768182243, -48.06892776489258, 86.37345123291016, -49.45046615600586, -10.04276180267334, -0.4397461712360382, 0.39128297567367554, 1.7127342224121094, -1.1216984987258911, 0.2863287031650543, -0.017578125, 0.01025390625, -0.20458984375, 0, 
69, 1768190576, -48.06840133666992, 86.37264251708984, -49.44424819946289, -9.823775291442871, -0.37299177050590515, 0.23694829642772675, 1.5655548572540283, -1.2177774906158447, -0.07937851548194885, -0.01416015625, 0.0107421875, -0.2109375, 0, 
70, 1768198909, -48.07935333251953, 86.36978149414062, -49.454673767089844, -9.428339958190918, -0.3804083466529846, 0.41722872853279114, 1.5334601402282715, -1.2949274778366089, -0.3184105455875397, -0.02001953125, 0.009765625, -0.21142578125, 0, 
71, 1768207242, -48.10898208618164, 86.36946105957031, -49.474754333496094, -9.20449447631836, -0.5281311273574829, 0.34349238872528076, 1.4958841800689697, -1.015834927558899, -0.18772673606872559, -0.01318359375, 0.0078125, -0.205078125, 0, 
72, 1768215575, -48.11363220214844, 86.37102508544922, -49.48003005981445, -9.537182807922363, -0.6033663749694824, 0.3616075813770294, 1.6734931468963623, -0.9969316720962524, 0.10093289613723755, -0.01904296875, 0.0087890625, -0.20703125, 0, 
73, 1768223908, -48.10240173339844, 86.37339782714844, -49.46992111206055, -9.929800033569336, -0.4735506474971771, 0.38292261958122253, 1.733789086341858, -0.996906042098999, 0.24324558675289154, -0.0166015625, 0.01171875, -0.208984375, 0, 
74, 1768232241, -48.060245513916016, 86.37274932861328, -49.429134368896484, -9.961773872375488, -0.47024938464164734, 0.34625327587127686, 1.783250093460083, -1.4214106798171997, 0.12070709466934204, -0.01416015625, 0.01025390625, -0.21142578125, 0, 
75, 1768240574, -48.0638313293457, 86.37085723876953, -49.427547454833984, -9.54137897491455, -0.2167729139328003, 0.3454899489879608, 1.5441926717758179, -1.2761269807815552, -0.18767550587654114, -0.01806640625, 0.00927734375, -0.20361328125, 0, 
76, 1768248907, -48.089866638183594, 86.36767578125, -49.451744079589844, -9.283163070678711, -0.50168776512146, 0.4202900230884552, 1.3707075119018555, -1.2482329607009888, -0.4243510067462921, -0.013671875, 0.0068359375, -0.203125, 0, 
77, 1768257240, -48.113372802734375, 86.36946105957031, -49.48271179199219, -9.417173385620117, -0.6308673024177551, 0.343129426240921, 1.5447304248809814, -0.8952942490577698, 0.008030062541365623, -0.02099609375, 0.0126953125, -0.2060546875, 0, 
78, 1768265573, -48.10906219482422, 86.37183380126953, -49.47901153564453, -9.763362884521484, -0.472786545753479, 0.3495613932609558, 1.6771048307418823, -0.9794884324073792, 0.22203700244426727, -0.015625, 0.00927734375, -0.20458984375, 0, 
79, 1768273906, -48.06695556640625, 86.37274932861328, -49.43584442138672, -9.984896659851074, -0.5217089653015137, 0.3810691833496094, 1.4772369861602783, -1.297360897064209, 0.2870202958583832, -0.01611328125, 0.009765625, -0.20654296875, 0, 
80, 1768282239, -48.06106948852539, 86.37145233154297, -49.43058776855469, -9.683573722839355, -0.34590116143226624, 0.29005128145217896, 1.6746201515197754, -1.2671618461608887, -0.11037173867225647, -0.02001953125, 0.0068359375, -0.20849609375, 0, 
81, 1768290572, -48.069149017333984, 86.3684310913086, -49.436683654785156, -9.349264144897461, -0.34171584248542786, 0.3979877531528473, 1.4126888513565063, -1.3631383180618286, -0.3222014605998993, -0.01611328125, 0.00927734375, -0.205078125, 0, 
82, 1768298905, -48.12203598022461, 86.36929321289062, -49.48822021484375, -9.33991813659668, -0.5270715355873108, 0.3396885097026825, 1.4209880828857422, -0.7718592882156372, -0.20324894785881042, -0.01953125, 0.01025390625, -0.2060546875, 0, 
83, 1768307238, -48.115962982177734, 86.37026977539062, -49.485260009765625, -9.737417221069336, -0.6580173373222351, 0.42791032791137695, 1.680665373802185, -1.107892632484436, 0.09493916481733322, -0.01513671875, 0.00927734375, -0.2080078125, 0, 
84, 1768315571, -48.09421920776367, 86.37215423583984, -49.465087890625, -9.997008323669434, -0.4313172996044159, 0.3472084403038025, 1.7649873495101929, -1.1314064264297485, 0.24099154770374298, -0.01806640625, 0.0126953125, -0.2060546875, 0, 
85, 1768323904, -48.07794189453125, 86.37059020996094, -49.44945526123047, -9.77209758758545, -0.4113297760486603, 0.29804080724716187, 1.674133539199829, -1.3343735933303833, -0.06559804826974869, -0.0166015625, 0.01025390625, -0.20166015625, 0, 
86, 1768332237, -48.10015869140625, 86.36880493164062, -49.47110366821289, -9.442400932312012, -0.3792475461959839, 0.3751658797264099, 1.522779107093811, -1.151590347290039, -0.2916692793369293, -0.01708984375, 0.01220703125, -0.2060546875, 0, 
87, 1768340570, -48.14493179321289, 86.3689193725586, -49.51668930053711, -9.189936637878418, -0.5040708184242249, 0.32198745012283325, 1.5583059787750244, -0.8957297801971436, -0.23165512084960938, -0.021484375, 0.00927734375, -0.20458984375, 0, 
88, 1768348903, -48.140079498291016, 86.37069702148438, -49.51189041137695, -9.567253112792969, -0.6047230958938599, 0.43240055441856384, 1.6063839197158813, -1.0192928314208984, 0.15984562039375305, -0.0146484375, 0.01025390625, -0.2099609375, 0, 
89, 1768357236, -48.118316650390625, 86.37345123291016, -49.4901008605957, -9.918224334716797, -0.45354679226875305, 0.42567408084869385, 1.6551021337509155, -1.045393705368042, 0.3467014729976654, -0.01708984375, 0.00927734375, -0.21484375, 0, 
90, 1768365569, -48.086734771728516, 86.37469482421875, -49.45817565917969, -9.978510856628418, -0.46564731001853943, 0.3628421127796173, 1.561328411102295, -1.2435710430145264, 0.25034070014953613, -0.0166015625, 0.01025390625, -0.2041015625, 0, 
91, 1768373902, -48.07892990112305, 86.37312316894531, -49.45125961303711, -9.608683586120605, -0.2400268316268921, 0.3622746765613556, 1.7088922262191772, -1.2940312623977661, -0.12171883881092072, -0.0166015625, 0.01025390625, -0.21337890625, 0, 
92, 1768382235, -48.091827392578125, 86.3699951171875, -49.46261215209961, -9.240721702575684, -0.48828697204589844, 0.3889670968055725, 1.4052097797393799, -1.309194803237915, -0.3452030420303345, -0.0205078125, 0.0107421875, -0.21044921875, 0, 
93, 1768390568, -48.11417007446289, 86.37118530273438, -49.484012603759766, -9.353989601135254, -0.5716585516929626, 0.3533681035041809, 1.4536974430084229, -0.9483669996261597, -0.02940514124929905, -0.013671875, 0.01025390625, -0.20654296875, 0, 
94, 1768398901, -48.10844039916992, 86.37420654296875, -49.4793701171875, -9.743338584899902, -0.5444900393486023, 0.3755410611629486, 1.732610821723938, -0.9259289503097534, 0.2626611590385437, -0.01904296875, 0.01025390625, -0.2060546875, 0, 
95, 1768407234, -48.07167053222656, 86.37588500976562, -49.44190979003906, -10.007484436035156, -0.4957708716392517, 0.39448216557502747, 1.647878885269165, -1.2084282636642456, 0.3389659523963928, -0.01513671875, 0.01220703125, -0.20849609375, 0, 
96, 1768415567, -48.069950103759766, 86.37490844726562, -49.4405517578125, -9.760565757751465, -0.30736538767814636, 0.31131917238235474, 1.647187352180481, -1.2504100799560547, -0.10719557106494904, -0.01708984375, 0.00927734375, -0.20703125, 0, 
97, 1768423900, -48.07502746582031, 86.37096405029297, -49.44439697265625, -9.406850814819336, -0.374754399061203, 0.3963300287723541, 1.4506494998931885, -1.4165953397750854, -0.3798591196537018, -0.01708984375, 0.00927734375, -0.208984375, 0, 
98, 1768432233, -48.11302185058594, 86.37167358398438, -49.48187255859375, -9.290390968322754, -0.5628126859664917, 0.3403114378452301, 1.5275944471359253, -0.8632509112358093, -0.14784535765647888, -0.0166015625, 0.0087890625, -0.20458984375, 0, 
99, 1768440566, -48.11391067504883, 86.373291015625, -49.47608947753906, -9.5944242477417, -0.6153157353401184, 0.34987738728523254, 1.5029280185699463, -1.0266697406768799, 0.12721309065818787, -0.01806640625, 0.01123046875, -0.20849609375, 0, 
