sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 2300063154, -5.941701889038086, -0.08473578095436096, -21.44154167175293, 0, 0, 0, 0, 0, 0, 
1, 2300071487, -5.937318325042725, -0.08243656903505325, -21.44570541381836, 0.5508189797401428, -0.623634934425354, 9.660994529724121, -0.5662537813186646, -0.5171257853507996, -0.21072830259799957, 
2, 2300079820, -5.935521125793457, -0.0783676952123642, -21.4521427154541, -0.03740199655294418, -0.7704541087150574, 9.764060020446777, -0.7701175808906555, -0.2772228717803955, -0.4385925829410553, 
3, 2300088153, -5.93449592590332, -0.07783568650484085, -21.450708389282227, -0.5157344341278076, -0.8721033334732056, 9.713939666748047, -0.9679875373840332, -0.8027757406234741, 0.47994673252105713, 
4, 2300096486, -5.939257621765137, -0.08095121383666992, -21.445205688476562, -0.2680034935474396, -0.754528820514679, 9.53431224822998, -1.555245280265808, -1.2830172777175903, 0.8983297348022461, 
5, 2300104819, -5.943225383758545, -0.08488796651363373, -21.443222045898438, 0.19242937862873077, -0.970535397529602, 9.551305770874023, -1.5660287141799927, -1.3379082679748535, 0.4407569468021393, 
6, 2300113152, -5.94077205657959, -0.08582562953233719, -21.445205688476562, 0.6500576734542847, -0.8512812852859497, 9.69167423248291, -0.6912769675254822, -0.9282855987548828, 0.02936672233045101, 
7, 2300121485, -5.934300422668457, -0.08034780621528625, -21.449214935302734, 0.31493252515792847, -0.8288070559501648, 9.717394828796387, -0.31556737422943115, -0.1441056877374649, -0.12187253683805466, 
8, 2300129818, -5.932387828826904, -0.07644765824079514, -21.451810836791992, -0.5187312960624695, -0.7042331695556641, 9.71265983581543, -0.7550308108329773, -0.3441784679889679, 0.01865996979176998, 
9, 2300138151, -5.934849262237549, -0.07787378877401352, -21.4494686126709, -0.432284951210022, -0.7402617335319519, 9.559367179870605, -1.3861656188964844, -1.0420126914978027, 0.5169336199760437, 
10, 2300146484, -5.939466953277588, -0.08170905709266663, -21.446334838867188, -0.0075916713103652, -0.9482725262641907, 9.55195426940918, -1.537673830986023, -1.3396244049072266, 0.6070189476013184, 
11, 2300154817, -5.936326503753662, -0.0855230838060379, -21.442474365234375, 0.4900481700897217, -0.8530340194702148, 9.657767295837402, -0.7143298387527466, -1.3415968418121338, 0.6200310587882996, 
12, 2300163150, -5.9335761070251465, -0.08141247183084488, -21.446556091308594, 0.5114926695823669, -0.770117998123169, 9.679841995239258, -0.6548792123794556, -0.30173569917678833, -0.1543513983488083, 
13, 2300171483, -5.930279731750488, -0.07665342092514038, -21.450681686401367, -0.2669868767261505, -0.843720555305481, 9.795838356018066, -0.6952215433120728, -0.22128136456012726, -0.19786995649337769, 
14, 2300179816, -5.931584358215332, -0.07708106189966202, -21.449914932250977, -0.4081626832485199, -0.8445075750350952, 9.611153602600098, -1.1415752172470093, -0.902824878692627, 0.3678332269191742, 
15, 2300188149, -5.933486461639404, -0.07935326546430588, -21.446914672851562, -0.14782166481018066, -0.744897186756134, 9.56291675567627, -1.3185440301895142, -1.1490545272827148, 0.5568918585777283, 
16, 2300196482, -5.934459686279297, -0.08316612243652344, -21.444841384887695, 0.18782082200050354, -0.9152041673660278, 9.573204040527344, -1.101104736328125, -1.3226165771484375, 0.4821239113807678, 
17, 2300204815, -5.931567192077637, -0.0834135115146637, -21.447036743164062, 0.4994901716709137, -0.6787118315696716, 9.647904396057129, -0.7445289492607117, -0.8447574377059937, -0.024564050137996674, 
18, 2300213148, -5.928640365600586, -0.0793258398771286, -21.45001983642578, 0.04139350354671478, -0.8129778504371643, 9.792649269104004, -0.6344133019447327, -0.3165406584739685, -0.023206494748592377, 
19, 2300221481, -5.929294109344482, -0.07741808146238327, -21.44820213317871, -0.4256156086921692, -0.8534843921661377, 9.734625816345215, -1.1696484088897705, -0.6374359130859375, 0.4925745725631714, 
20, 2300229814, -5.934428691864014, -0.08025442808866501, -21.445486068725586, -0.18350616097450256, -0.8009511828422546, 9.512466430664062, -1.5991991758346558, -1.2157284021377563, 0.5686488151550293, 
21, 2300238147, -5.93670654296875, -0.08361414074897766, -21.445528030395508, 0.140741229057312, -1.0995757579803467, 9.557597160339355, -1.3652644157409668, -1.249462366104126, 0.258819043636322, 
22, 2300246480, -5.931719779968262, -0.0838879942893982, -21.447050094604492, 0.5333016514778137, -0.7211925387382507, 9.697030067443848, -0.3862370252609253, -0.855617880821228, 0.09675776958465576, 
23, 2300254813, -5.926875114440918, -0.0790175199508667, -21.45208740234375, 0.27945441007614136, -0.6788048148155212, 9.70338249206543, -0.5094159245491028, -0.19325941801071167, -0.3506845235824585, 
24, 2300263146, -5.926947116851807, -0.07518664002418518, -21.454416275024414, -0.45493510365486145, -0.6802139282226562, 9.78526782989502, -0.9949594140052795, -0.35596102476119995, 0.04921775683760643, 
25, 2300271479, -5.930267810821533, -0.0773387923836708, -21.450109481811523, -0.4166254997253418, -0.7713937163352966, 9.544539451599121, -1.4881869554519653, -1.1606833934783936, 0.7970765233039856, 
26, 2300279812, -5.936563968658447, -0.08156967163085938, -21.446033477783203, -0.05913463607430458, -0.9355571269989014, 9.507458686828613, -1.7402825355529785, -1.3979992866516113, 0.7140352129936218, 
27, 2300288145, -5.934250354766846, -0.08527708053588867, -21.445146560668945, 0.539131224155426, -0.9548187255859375, 9.661867141723633, -0.812637209892273, -1.2885241508483887, 0.24985402822494507, 
28, 2300296478, -5.928962230682373, -0.08107993006706238, -21.45012855529785, 0.5986717939376831, -0.8936689496040344, 9.728996276855469, -0.35155537724494934, -0.2812955379486084, -0.2601381540298462, 
29, 2300304811, -5.923876762390137, -0.07599387317895889, -21.453487396240234, -0.2530747354030609, -0.743867039680481, 9.775132179260254, -0.4796009063720703, -0.18132317066192627, -0.1968453973531723, 
30, 2300313144, -5.9254302978515625, -0.07638949155807495, -21.453964233398438, -0.5068147778511047, -0.7515779137611389, 9.53285026550293, -1.171492576599121, -0.8835373520851135, 0.21909135580062866, 
31, 2300321477, -5.929574012756348, -0.0797555074095726, -21.450532913208008, -0.21151338517665863, -0.7922852635383606, 9.587580680847168, -1.588159203529358, -1.2821204662322998, 0.582301139831543, 
32, 2300329810, -5.930629730224609, -0.0837109386920929, -21.44713020324707, 0.24542757868766785, -0.958655059337616, 9.62477970123291, -1.110325813293457, -1.3580924272537231, 0.6377560496330261, 
33, 2300338143, -5.927896499633789, -0.08357230573892593, -21.448816299438477, 0.5497532486915588, -0.6937613487243652, 9.618464469909668, -0.7628175020217896, -0.8064897656440735, 0.05910484120249748, 
34, 2300346476, -5.925004959106445, -0.07926969975233078, -21.453275680541992, 0.07441817969083786, -0.8441570401191711, 9.759153366088867, -0.639869213104248, -0.2734832167625427, -0.19835664331912994, 
35, 2300354809, -5.9239983558654785, -0.07643528282642365, -21.453256607055664, -0.3922976851463318, -0.8705081343650818, 9.734411239624023, -0.9701391458511353, -0.5043186545372009, 0.2956266701221466, 
36, 2300363142, -5.9277496337890625, -0.07748521119356155, -21.45030403137207, -0.31985464692115784, -0.6934879422187805, 9.53553295135498, -1.4341152906417847, -1.004282832145691, 0.6206968426704407, 
37, 2300371475, -5.930455207824707, -0.08220850676298141, -21.44902992248535, 0.005438272375613451, -0.9619851112365723, 9.523661613464355, -1.4158011674880981, -1.4240490198135376, 0.35187551379203796, 
