sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 2468229240, 75.57980346679688, -64.6840591430664, -14.300121307373047, 0, 0, 0, 0, 0, 0, -0.66796875, -0.177734375, 0.65283203125, 0, 
1, 2468237573, 75.57929229736328, -64.68270874023438, -14.299742698669434, 9.08743953704834, 3.883012294769287, 1.0325911045074463, 1.5857644081115723, -1.1116833686828613, -0.18903304636478424, -0.66943359375, -0.1748046875, 0.64892578125, 0, 
2, 2468245906, 75.58159637451172, -64.68077087402344, -14.330842018127441, 8.681634902954102, 4.1566362380981445, 1.1289279460906982, 1.692370891571045, -1.1991301774978638, -0.3263765573501587, -0.6689453125, -0.17724609375, 0.6591796875, 0, 
3, 2468254239, 75.58171081542969, -64.68119049072266, -14.27686595916748, 8.58285140991211, 4.331088066101074, 1.1766964197158813, 1.6973912715911865, -1.1641925573349, -0.03219709172844887, -0.66650390625, -0.1748046875, 0.6494140625, 0, 
4, 2468262572, 75.58287048339844, -64.6838607788086, -14.279146194458008, 8.998396873474121, 4.233891487121582, 1.046712040901184, 1.4992012977600098, -1.3654820919036865, 0.2453075349330902, -0.6728515625, -0.177734375, 0.65478515625, 0, 
5, 2468270905, 75.58063507080078, -64.6860122680664, -14.278075218200684, 9.38172435760498, 3.993035078048706, 0.9445750713348389, 1.450892686843872, -1.181904911994934, 0.22932425141334534, -0.6689453125, -0.17529296875, 0.65380859375, 0, 
6, 2468279238, 75.57627868652344, -64.68512725830078, -14.3176851272583, 9.17971420288086, 3.797800064086914, 0.9343600273132324, 1.547881007194519, -0.9437564611434937, -0.1294543445110321, -0.66845703125, -0.17431640625, 0.650390625, 0, 
7, 2468287571, 75.57888793945312, -64.68225860595703, -14.319816589355469, 8.817706108093262, 4.102227687835693, 1.1357181072235107, 1.6894254684448242, -1.192009687423706, -0.39740487933158875, -0.66845703125, -0.17724609375, 0.6533203125, 0, 
8, 2468295904, 75.57835388183594, -64.68186950683594, -14.349827766418457, 8.538837432861328, 4.34364128112793, 1.1923357248306274, 1.7366324663162231, -1.0831493139266968, -0.10832260549068451, -0.6689453125, -0.17626953125, 0.6435546875, 0, 
9, 2468304237, 75.58106231689453, -64.68464660644531, -14.376708030700684, 8.929116249084473, 4.276830673217773, 1.0833371877670288, 1.567783236503601, -1.4336031675338745, 0.1961154043674469, -0.67138671875, -0.1767578125, 0.64990234375, 0, 
10, 2468312570, 75.57965087890625, -64.687255859375, -14.376607894897461, 9.31618881225586, 4.070735931396484, 0.9760164022445679, 1.4488052129745483, -1.2441859245300293, 0.26745104789733887, -0.669921875, -0.17578125, 0.64453125, 0, 
11, 2468320903, 75.57475280761719, -64.68667602539062, -14.371652603149414, 9.263440132141113, 3.766878128051758, 0.9184120893478394, 1.5562824010849, -0.9085625410079956, -0.04026557877659798, -0.6708984375, -0.1767578125, 0.64697265625, 0, 
12, 2468329236, 75.57598876953125, -64.68407440185547, -14.369709014892578, 8.939597129821777, 3.951077699661255, 1.069088339805603, 1.7114536762237549, -1.1137324571609497, -0.3912574350833893, -0.6708984375, -0.17724609375, 0.65185546875, 0, 
13, 2468337569, 75.57691955566406, -64.681884765625, -14.369847297668457, 8.519655227661133, 4.2954421043396, 1.2914828062057495, 1.703589916229248, -1.1127336025238037, -0.28969696164131165, -0.67041015625, -0.17431640625, 0.646484375, 0, 
14, 2468345902, 75.580322265625, -64.68360900878906, -14.397040367126465, 8.800177574157715, 4.261238098144531, 1.0669758319854736, 1.5537723302841187, -1.4446684122085571, 0.05918169021606445, -0.67333984375, -0.17724609375, 0.65576171875, 0, 
15, 2468354235, 75.58091735839844, -64.6875991821289, -14.398345947265625, 9.239492416381836, 4.163148880004883, 1.07076895236969, 1.5942939519882202, -1.337319016456604, 0.3694212734699249, -0.66748046875, -0.173828125, 0.64599609375, 0, 
16, 2468362568, 75.57746887207031, -64.68828582763672, -14.395354270935059, 9.403714179992676, 3.9785704612731934, 0.9929359555244446, 1.5185270309448242, -1.0427554845809937, 0.08310537785291672, -0.6728515625, -0.1767578125, 0.65087890625, 0, 
17, 2468370901, 75.57660675048828, -64.68570709228516, -14.394083976745605, 9.042074203491211, 3.771688222885132, 0.9105764627456665, 1.641603708267212, -1.0308961868286133, -0.3199218213558197, -0.6689453125, -0.17626953125, 0.64990234375, 0, 
18, 2468379234, 75.57787322998047, -64.6834716796875, -14.403985023498535, 8.604291915893555, 4.194420337677002, 1.1513195037841797, 1.8811732530593872, -1.0578166246414185, -0.3275292217731476, -0.6708984375, -0.177734375, 0.6455078125, 0, 
19, 2468387567, 75.57949829101562, -64.6839599609375, -14.405869483947754, 8.601506233215332, 4.413825988769531, 1.2585086822509766, 1.5990840196609497, -1.2794311046600342, -0.003739678766578436, -0.669921875, -0.17626953125, 0.654296875, 0, 
20, 2468395900, 75.57909393310547, -64.68790435791016, -14.40001106262207, 9.079000473022461, 4.194799900054932, 0.9826565980911255, 1.4378935098648071, -1.357272744178772, 0.3646058142185211, -0.6689453125, -0.177734375, 0.64501953125, 0, 
21, 2468404233, 75.57675170898438, -64.69068145751953, -14.398831367492676, 9.454572677612305, 3.933929204940796, 0.9310330748558044, 1.5471638441085815, -1.1563289165496826, 0.2704222798347473, -0.67138671875, -0.177734375, 0.6552734375, 0, 
22, 2468412566, 75.57463836669922, -64.68870544433594, -14.39663028717041, 9.186025619506836, 3.8628995418548584, 0.986592173576355, 1.5906054973602295, -1.0020544528961182, -0.2377513349056244, -0.67041015625, -0.17529296875, 0.64501953125, 0, 
23, 2468420899, 75.57479858398438, -64.68524932861328, -14.396122932434082, 8.781170845031738, 4.041849136352539, 1.0992013216018677, 1.6825861930847168, -1.0423200130462646, -0.43308547139167786, -0.67138671875, -0.17529296875, 0.64794921875, 0, 
24, 2468429232, 75.57470703125, -64.68467712402344, -14.397101402282715, 8.549201965332031, 4.2909932136535645, 1.2253222465515137, 1.7621952295303345, -1.0952134132385254, -0.13019713759422302, -0.66796875, -0.17626953125, 0.6455078125, 0, 
25, 2468437565, 75.57904815673828, -64.68791961669922, -14.401641845703125, 8.908336639404297, 4.325893878936768, 1.0992823839187622, 1.6340727806091309, -1.49433434009552, 0.2831525504589081, -0.669921875, -0.1748046875, 0.64501953125, 0, 
26, 2468445898, 75.57906341552734, -64.69127655029297, -14.411779403686523, 9.328821182250977, 4.0629987716674805, 0.9618897438049316, 1.374882459640503, -1.3891880512237549, 0.2827427387237549, -0.669921875, -0.1787109375, 0.6513671875, 0, 
27, 2468454231, 75.57624053955078, -64.69121551513672, -14.419795036315918, 9.276224136352539, 3.750746726989746, 0.8702820539474487, 1.5897858142852783, -1.0308446884155273, -0.04994775354862213, -0.66796875, -0.173828125, 0.646484375, 0, 
28, 2468462564, 75.57965087890625, -64.68818664550781, -14.421073913574219, 8.910051345825195, 4.011898994445801, 1.0892961025238037, 1.8758199214935303, -1.144828200340271, -0.40365472435951233, -0.67041015625, -0.17724609375, 0.6513671875, 0, 
29, 2468470897, 75.58001708984375, -64.6863021850586, -14.420426368713379, 8.509613990783691, 4.315615177154541, 1.2319397926330566, 1.721635103225708, -1.0826497077941895, -0.24683156609535217, -0.66845703125, -0.1748046875, 0.65087890625, 0, 
30, 2468479230, 75.58290100097656, -64.68873596191406, -14.435931205749512, 8.796570777893066, 4.287104606628418, 1.1046580076217651, 1.7114918231964111, -1.3687862157821655, 0.16977116465568542, -0.67041015625, -0.17578125, 0.6484375, 0, 
31, 2468487563, 75.58354949951172, -64.6924057006836, -14.43730354309082, 9.197700500488281, 4.195306301116943, 1.0393861532211304, 1.537071704864502, -1.3488967418670654, 0.370958149433136, -0.67041015625, -0.1767578125, 0.65380859375, 0, 
32, 2468495896, 75.57809448242188, -64.69496154785156, -14.43386459350586, 9.354899406433105, 3.8856494426727295, 0.946904182434082, 1.4415563344955444, -1.035839557647705, 0.27580124139785767, -0.6689453125, -0.1748046875, 0.64306640625, 0, 
33, 2468504229, 75.57752227783203, -64.69229888916016, -14.44039249420166, 9.051737785339355, 3.8322277069091797, 0.9765661954879761, 1.628745436668396, -1.0687026977539062, -0.37688788771629333, -0.6708984375, -0.1767578125, 0.65380859375, 0, 
34, 2468512562, 75.5801010131836, -64.68898010253906, -14.440424919128418, 8.589438438415527, 4.223698139190674, 1.2147713899612427, 1.9153684377670288, -1.0725960731506348, -0.4208674728870392, -0.66748046875, -0.177734375, 0.642578125, 0, 
35, 2468520895, 75.58226776123047, -64.68951416015625, -14.442336082458496, 8.663808822631836, 4.36057710647583, 1.1836515665054321, 1.6585856676101685, -1.2816849946975708, 0.0012166760861873627, -0.67138671875, -0.17724609375, 0.6484375, 0, 
36, 2468529228, 75.58290100097656, -64.69283294677734, -14.436407089233398, 9.098651885986328, 4.194880962371826, 1.0208011865615845, 1.444143295288086, -1.3980249166488647, 0.27692827582359314, -0.66943359375, -0.17724609375, 0.6513671875, 0, 
37, 2468537561, 75.5805435180664, -64.69523620605469, -14.435676574707031, 9.462206840515137, 3.9730384349823, 1.0046669244766235, 1.4035576581954956, -1.2061104774475098, 0.2531454861164093, -0.66796875, -0.17431640625, 0.64404296875, 0, 
38, 2468545894, 75.57734680175781, -64.69340515136719, -14.431479454040527, 9.10743236541748, 3.8008103370666504, 0.9383176565170288, 1.680345058441162, -0.9167205691337585, -0.23714937269687653, -0.66943359375, -0.17724609375, 0.65576171875, 0, 
39, 2468554227, 75.57772827148438, -64.69182586669922, -14.440035820007324, 8.72280502319336, 4.128316402435303, 1.1389437913894653, 1.6358786821365356, -1.1353124380111694, -0.2664264440536499, -0.669921875, -0.1767578125, 0.64501953125, 0, 
