Timestamp;PosX;PosY;PosZ;Roll;Pitch;Yaw;Q1;Q2;Q3;Q4;M1;M2;M3;M4;AccelX;AccelY;AccelZ;GyroX;GyroY;GyroZ
1753881037.765322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-12.1;5.3;3.7;3.6;-0.06;0.41;-10.67;0.69;0.5;0.88
1753881037.770322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-8.1;4.2;12.0;3.5;-0.06;0.41;-10.66;0.52;0.3;0.77
1753881037.7753222;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-6.8;4.6;-0.4;4.0;-0.06;0.41;-10.67;0.44;0.38;0.78
1753881037.7803223;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.3;4.6;4.7;3.6;-0.06;0.4;-10.65;0.74;0.32;0.81
1753881037.7853224;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-9.2;5.7;12.0;4.6;-0.07;0.4;-10.66;0.65;0.27;0.64
1753881037.7903225;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.9;5.0;5.9;4.0;-0.06;0.41;-10.68;0.65;0.3;0.84
1753881037.7953227;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-4.9;3.6;4.2;4.1;-0.06;0.41;-10.67;0.58;0.24;0.8
1753881037.8003228;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-9.4;3.8;1.4;3.2;-0.07;0.4;-10.67;0.57;0.26;0.85
1753881037.805323;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-5.6;3.8;2.7;3.4;-0.07;0.4;-10.69;0.77;0.34;0.99
1753881037.810323;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-6.0;2.9;1.9;3.6;-0.05;0.4;-10.66;0.53;0.32;1.12
1753881037.815323;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-4.4;1.8;1.8;2.9;-0.07;0.41;-10.66;0.52;0.33;0.85
1753881037.8203232;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.6;2.9;6.6;2.6;-0.07;0.41;-10.68;0.61;0.29;0.74
1753881037.8253233;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-7.8;4.3;-0.6;3.5;-0.07;0.4;-10.68;0.66;0.39;0.77
1753881037.8303235;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-2.1;3.5;1.8;3.3;-0.07;0.41;-10.65;0.55;0.36;0.88
1753881037.8353236;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-9.4;2.8;9.5;3.5;-0.07;0.4;-10.68;0.61;0.09;0.73
1753881037.8403237;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-7.1;3.4;-10.9;3.4;-0.06;0.4;-10.66;0.4;0.2;0.92
1753881037.8453238;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-8.1;3.3;-4.9;3.2;-0.06;0.4;-10.66;0.6;0.24;0.95
1753881037.850324;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;2.7;-8.4;2.9;-0.07;0.4;-10.65;0.44;0.29;0.71
1753881037.855324;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-6.5;3.3;-6.4;3.6;-0.06;0.4;-10.68;0.42;0.22;0.84
1753881037.8603218;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-6.0;3.0;-6.0;3.0;-0.07;0.4;-10.67;0.48;0.28;0.87
1753881037.8653219;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-6.0;3.0;-6.0;3.0;-0.07;0.41;-10.66;0.64;0.15;0.96
1753881037.870322;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-5.4;2.9;-5.0;2.7;-0.07;0.41;-10.66;0.59;0.13;0.94
1753881037.875322;0.0;0.0;0.0;-1.94;-0.22;0.0;0.0;0.0;0.0;0.0;-6.1;3.6;-5.1;2.5;-0.08;0.41;-10.66;0.69;0.22;1.04
1753881037.8803217;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-6.0;3.0;-6.0;3.0;-0.07;0.41;-10.66;0.55;0.25;0.93
1753881037.8853219;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-6.3;3.3;-4.3;3.4;-0.07;0.41;-10.66;0.69;0.21;0.99
1753881037.8903217;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-6.0;3.0;-6.0;3.0;-0.07;0.41;-10.65;0.64;0.19;0.93
1753881037.8953218;0.0;0.0;0.0;-1.93;-0.22;0.0;0.0;0.0;0.0;0.0;-7.8;2.8;3.9;8.8;-0.08;0.41;-10.66;0.68;0.28;0.96
1753881037.900322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-4.3;0.7;-15.2;7.0;-0.06;0.41;-10.66;0.75;0.22;1.07
1753881037.905322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-6.9;1.0;-2.7;8.7;-0.06;0.41;-10.65;0.45;0.28;1.09
1753881037.9103217;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;-6.0;14.0;-0.06;0.41;-10.67;0.58;0.32;0.92
1753881037.915322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;-6.0;14.0;-0.06;0.41;-10.67;0.67;0.35;1.04
1753881037.9203215;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;-6.0;14.0;-0.06;0.41;-10.67;0.48;0.43;0.97
1753881037.925322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;-6.0;14.0;-0.06;0.41;-10.67;0.53;0.36;0.88
1753881037.9303215;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;-6.0;14.0;-0.06;0.41;-10.67;0.4;0.32;0.87
1753881037.935322;0.0;0.0;0.0;-1.92;-0.22;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;-6.0;14.0;-0.06;0.41;-10.67;0.52;0.25;0.96
