sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 305859592, -6.125675678253174, -1.2952009439468384, 145.8396453857422, 0, 0, 0, 0, 0, 0, 
1, 305867925, -6.124083042144775, -1.3014544248580933, 145.83995056152344, 0.5287466049194336, -1.058817982673645, 9.504831314086914, -0.8032111525535583, -1.5778625011444092, 0.21230357885360718, 
2, 305876258, -6.123717784881592, -1.3028841018676758, 145.83946228027344, 0.9632375836372375, -0.9592391848564148, 9.658011436462402, -0.9453701376914978, -1.00412917137146, 0.16924604773521423, 
3, 305884591, -6.122494220733643, -1.2983500957489014, 145.83920288085938, 0.5646956562995911, -0.8796565532684326, 9.870086669921875, -0.8489837646484375, -0.280834436416626, 0.2688342034816742, 
4, 305892924, -6.1234612464904785, -1.2918790578842163, 145.83810424804688, -0.2360222041606903, -1.1025822162628174, 9.626161575317383, -1.107047200202942, -0.0524323396384716, 0.19744732975959778, 
5, 305901257, -6.122689247131348, -1.2930182218551636, 145.8397979736328, -0.5308983325958252, -1.1461429595947266, 9.472302436828613, -0.8985729813575745, -0.982613205909729, 0.41844692826271057, 
6, 305909590, -6.121227264404297, -1.301244854927063, 145.8415985107422, 0.27415943145751953, -0.9982406497001648, 9.43623161315918, -0.8060542941093445, -1.8449677228927612, 0.3562043607234955, 
7, 305917923, -6.119957447052002, -1.3049086332321167, 145.84144592285156, 0.9080677032470703, -0.8611379265785217, 9.715556144714355, -0.8435535430908203, -1.2595800161361694, 0.1606396734714508, 
8, 305926256, -6.120326519012451, -1.3013561964035034, 145.83985900878906, 0.7979568839073181, -0.949418306350708, 9.866545677185059, -1.035865306854248, -0.3950483202934265, 0.10121465474367142, 
9, 305934589, -6.120585918426514, -1.2944390773773193, 145.840576171875, -0.04982670396566391, -1.1052358150482178, 9.636667251586914, -1.023339867591858, -0.013934142887592316, 0.46593570709228516, 
10, 305942922, -6.120123863220215, -1.2935442924499512, 145.8427734375, -0.5453184247016907, -1.1272237300872803, 9.484691619873047, -0.9261082410812378, -0.7612550854682922, 0.5183168053627014, 
11, 305951255, -6.121059417724609, -1.3000432252883911, 145.84156799316406, 0.035470351576805115, -1.0752984285354614, 9.357778549194336, -1.1103514432907104, -1.5935895442962646, 0.07560040801763535, 
12, 305959588, -6.120000839233398, -1.3057304620742798, 145.8420867919922, 0.8591898083686829, -0.9926465749740601, 9.732331275939941, -0.8586146831512451, -1.523457646369934, 0.23369142413139343, 
13, 305967921, -6.118559837341309, -1.3033636808395386, 145.84092712402344, 1.0027498006820679, -0.9541893005371094, 9.850272178649902, -0.8252649903297424, -0.5290619730949402, 0.13694651424884796, 
14, 305976254, -6.116858005523682, -1.2959319353103638, 145.8404998779297, 0.08906004577875137, -0.917409360408783, 9.709705352783203, -0.7839748859405518, 0.05362340062856674, 0.2880192995071411, 
15, 305984587, -6.11640739440918, -1.2937763929367065, 145.8402099609375, -0.4249575436115265, -1.1036694049835205, 9.42546558380127, -0.94306480884552, -0.5640255212783813, 0.22872230410575867, 
16, 305992920, -6.116540908813477, -1.2985886335372925, 145.84091186523438, -0.2621711492538452, -0.9334098696708679, 9.463102340698242, -1.0017470121383667, -1.4227681159973145, 0.2675022482872009, 
17, 306001253, -6.117443084716797, -1.3057135343551636, 145.8415985107422, 0.7000707983970642, -0.9908387064933777, 9.63110637664795, -1.101540207862854, -1.6876964569091797, 0.2572309672832489, 
18, 306009586, -6.120073318481445, -1.3056689500808716, 145.8419952392578, 0.9123665690422058, -0.9210286736488342, 9.764446258544922, -1.301254391670227, -0.8382514119148254, 0.2931933104991913, 
19, 306017919, -6.121438026428223, -1.2997018098831177, 145.84266662597656, 0.41910651326179504, -1.121716022491455, 9.701236724853516, -1.1561752557754517, -0.13178522884845734, 0.47997233271598816, 
20, 306026252, -6.120687961578369, -1.2953782081604004, 145.84288024902344, -0.28676462173461914, -1.2272132635116577, 9.543973922729492, -0.8969336152076721, -0.3248140811920166, 0.32592833042144775, 
21, 306034585, -6.117159366607666, -1.2975624799728394, 145.8422393798828, -0.32147738337516785, -1.0578339099884033, 9.605223655700684, -0.5729135870933533, -1.077872633934021, 0.12670081853866577, 
22, 306042918, -6.115146636962891, -1.3035740852355957, 145.84007263183594, 0.32043445110321045, -1.0215001106262207, 9.580550193786621, -0.7520595788955688, -1.528119683265686, -0.0906231701374054, 
23, 306051251, -6.111945152282715, -1.3061022758483887, 145.84095764160156, 0.7848457098007202, -0.8015477657318115, 9.656315803527832, -0.6104640364646912, -1.1337884664535522, 0.25600147247314453, 
24, 306059584, -6.112803936004639, -1.3026492595672607, 145.84182739257812, 0.7118220329284668, -0.8199589848518372, 9.69674301147461, -1.0865302085876465, -0.43872061371803284, 0.39270463585853577, 
25, 306067917, -6.116333961486816, -1.2975825071334839, 145.84161376953125, -0.01776036061346531, -0.9710343480110168, 9.699220657348633, -1.4202579259872437, -0.21710625290870667, 0.2887108325958252, 
26, 306076250, -6.118593215942383, -1.2974228858947754, 145.84228515625, -0.3254328966140747, -1.1903403997421265, 9.586339950561523, -1.2572746276855469, -0.8296194672584534, 0.3284897208213806, 
27, 306084583, -6.121041297912598, -1.3021358251571655, 145.84434509277344, -0.12685595452785492, -1.1329736709594727, 9.506492614746094, -1.28396475315094, -1.4138802289962769, 0.4249785542488098, 
28, 306092916, -6.120476245880127, -1.3073031902313232, 145.84564208984375, 0.6762199401855469, -1.1590524911880493, 9.563045501708984, -0.9151965975761414, -1.473842978477478, 0.3339199423789978, 
29, 306101249, -6.118444442749023, -1.3067158460617065, 145.8451385498047, 0.8645069003105164, -1.016926884651184, 9.674814224243164, -0.7540830969810486, -0.7466292977333069, 0.16970710456371307, 
30, 306109582, -6.115074634552002, -1.299842119216919, 145.84423828125, 0.3812679946422577, -0.9367362856864929, 9.819816589355469, -0.5851058959960938, -0.00832462590187788, 0.22480332851409912, 
31, 306117915, -6.114469528198242, -1.2956008911132812, 145.8435821533203, -0.29361721873283386, -1.0653085708618164, 9.6177396774292, -0.9240334630012512, -0.3096248507499695, 0.2177594155073166, 
32, 306126248, -6.115111351013184, -1.2966926097869873, 145.84413146972656, -0.3970543146133423, -0.9434099197387695, 9.486286163330078, -1.0639128684997559, -0.9763889908790588, 0.29631826281547546, 
33, 306134581, -6.1153035163879395, -1.3032780885696411, 145.8458709716797, 0.3705386221408844, -1.0547504425048828, 9.441702842712402, -1.0125563144683838, -1.6354434490203857, 0.36604025959968567, 
