DeviceID_WH1,Timestamp_WH1,Temperature_WH1,GyroX_WH1,GyroY_WH1,GyroZ_WH1,AccelX_WH1,AccelY_WH1,AccelZ_WH1,Dist1_WH1,Dist2_WH1,Dist3_WH1,Err1_WH1,Err2_WH1,Err3_WH1,t,DeviceID_WH2,Timestamp_WH2,Temperature_WH2,GyroX_WH2,GyroY_WH2,GyroZ_WH2,AccelX_WH2,AccelY_WH2,AccelZ_WH2,Dist1_WH2,Dist2_WH2,Dist3_WH2,Err1_WH2,Err2_WH2,Err3_WH2,DeviceID_WH3,Timestamp_WH3,Temperature_WH3,GyroX_WH3,GyroY_WH3,GyroZ_WH3,AccelX_WH3,AccelY_WH3,AccelZ_WH3,Dist1_WH3,Dist2_WH3,Dist3_WH3,Err1_WH3,Err2_WH3,Err3_WH3,DeviceID_WH4,Timestamp_WH4,Temperature_WH4,GyroX_WH4,GyroY_WH4,GyroZ_WH4,AccelX_WH4,AccelY_WH4,AccelZ_WH4,Dist1_WH4,Dist2_WH4,Dist3_WH4,Err1_WH4,Err2_WH4,Err3_WH4,Timestamp_GNSS,Fix_GNSS,Latitude_GNSS,Longitude_GNSS,Altitude_GNSS,GeoidSeparation_GNSS,Satellites_GNSS,HDOP_GNSS,Heading_GNSS,Timestamp_BODY,PosX_BODY,PosY_BODY,PosZ_BODY,Roll_BODY,Pitch_BODY,Yaw_BODY,Q1_BODY,Q2_BODY,Q3_BODY,Q4_BODY,M1_BODY,M2_BODY,M3_BODY,M4_BODY,AccelX_BODY,AccelY_BODY,AccelZ_BODY,GyroX_BODY,GyroY_BODY,GyroZ_BODY,PosX_GNSS,PosY_GNSS,PosZ_GNSS,dt,VelX_GNSS,VelY_GNSS,VelZ_GNSS
1.0,1753879655.575151,18.507812,0.019547687622336492,-0.028099800957108706,0.0012217304763960308,0.732488,-0.708088,0.026108,0.0,0.0,0.0,0.0,0.0,0.0,0.005876064300537109,2.0,1753879655.572736,18.46875,0.0158824961931484,-0.029321531433504737,-0.003665191429188092,-0.434808,0.882548,0.030744,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.571083,16.390625,0.012217304763960306,-0.02199114857512855,-0.003665191429188092,-0.18849,0.96685,-0.002318,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.565834,14.96875,0.010995574287564275,-0.02076941809873252,0.003665191429188092,-0.70394,-0.709064,-0.024278,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.57,2.0,49.20418626,18.75499626,387.2369,42.1353,20.0,0.6,317.472,1753879655.569275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.3,-10.68,0.010297442586766544,0.006108652381980153,0.016755160819145562,0.0,0.0,-0.0,0.004358053207397461,0.0,0.0,0.0
1.0,1753879655.579441,18.507812,0.02076941809873252,-0.029321531433504737,0.0024434609527920616,0.731268,-0.706868,0.025132,0.0,0.0,0.0,0.0,0.0,0.0,0.010166168212890625,2.0,1753879655.577845,18.46875,0.0158824961931484,-0.028099800957108706,-0.003665191429188092,-0.436516,0.88084,0.030744,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.575544,16.390625,0.013439035240356337,-0.02199114857512855,-0.003665191429188092,-0.192028,0.966362,-0.002196,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.572543,14.953125,0.009773843811168246,-0.02076941809873252,0.0012217304763960308,-0.703086,-0.707966,-0.024034,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.57,2.0,49.20418626,18.75499626,387.2369,42.1353,20.0,0.6,317.472,1753879655.569275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.3,-10.68,0.010297442586766544,0.006108652381980153,0.016755160819145562,0.0,0.0,-0.0,0.004290103912353516,0.0,0.0,0.0
1.0,1753879655.584099,18.507812,0.01710422666954443,-0.028099800957108706,0.0024434609527920616,0.73017,-0.7076,0.02684,0.0,0.0,0.0,0.0,0.0,0.0,0.014824151992797852,2.0,1753879655.581807,18.46875,0.0158824961931484,-0.029321531433504737,-0.006108652381980153,-0.436516,0.88084,0.030744,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.58053,16.347656,0.012217304763960306,-0.02076941809873252,-0.003665191429188092,-0.187636,0.96746,-0.002806,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.580427,14.953125,0.012217304763960306,-0.019547687622336492,0.0,-0.703086,-0.708942,-0.023668,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.58,2.0,49.20418626,18.75499626,387.2368,42.1353,20.0,0.6,317.517,1753879655.579275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.68,0.012915436464758038,0.007853981633974483,0.015707963267948967,0.0,0.0,9.999999997489795e-05,0.0046579837799072266,0.0,0.0,0.021468516143456743
1.0,1753879655.588584,18.507812,0.02076941809873252,-0.028099800957108706,0.0012217304763960308,0.731024,-0.70577,0.025986,0.0,0.0,0.0,0.0,0.0,0.0,0.019309043884277344,2.0,1753879655.58641,18.470483,0.013264502315156905,-0.0307177948351002,0.005061454830783556,-0.463245,0.876815,0.042283,2.2,107.0,-0.9,0.1,14.0,0.1,3.0,1753879655.586382,16.347656,0.012217304763960306,-0.023212879051524585,-0.003665191429188092,-0.192638,0.967704,-0.002684,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.580427,14.953125,0.012217304763960306,-0.019547687622336492,0.0,-0.703086,-0.708942,-0.023668,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.58,2.0,49.20418626,18.75499626,387.2368,42.1353,20.0,0.6,317.517,1753879655.579275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.68,0.012915436464758038,0.007853981633974483,0.015707963267948967,0.0,0.0,9.999999997489795e-05,0.004484891891479492,0.0,0.0,0.0
1.0,1753879655.59318,18.523438,0.01710422666954443,-0.026878070480712675,0.0012217304763960308,0.73139,-0.7076,0.026474,0.0,0.0,0.0,0.0,0.0,0.0,0.023905038833618164,2.0,1753879655.58641,18.470483,0.013264502315156905,-0.0307177948351002,0.005061454830783556,-0.463245,0.876815,0.042283,2.2,107.0,-0.9,0.1,14.0,0.1,3.0,1753879655.589694,16.347656,0.013439035240356337,-0.023212879051524585,-0.004886921905584123,-0.189466,0.965386,-0.003172,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.589415,14.9375,0.010995574287564275,-0.019547687622336492,0.0,-0.704916,-0.706014,-0.024156,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.59,2.0,49.20418625,18.75499626,387.2366,42.1353,20.0,0.6,317.532,1753879655.589275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.68,0.007853981633974483,0.0066322511575784525,0.015533430342749533,-0.0011111250939130773,0.0,0.00029999999998153726,0.00459599494934082,-0.24175942449032503,0.0,0.043516148779781466
1.0,1753879655.60189,18.523438,0.01832595714594046,-0.029321531433504737,0.0012217304763960308,0.730414,-0.707722,0.024644,0.0,0.0,0.0,0.0,0.0,0.0,0.03261518478393555,2.0,1753879655.601018,18.472656,0.0158824961931484,-0.028099800957108706,-0.006108652381980153,-0.436638,0.881206,0.03172,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.599071,16.386719,0.013439035240356337,-0.023212879051524585,-0.0024434609527920616,-0.190076,0.96685,-0.003538,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.598636,14.9375,0.009773843811168246,-0.02076941809873252,0.0012217304763960308,-0.704428,-0.706014,-0.023912,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.6,2.0,49.20418626,18.75499626,387.2368,42.1353,20.0,0.6,317.488,1753879655.599275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.08,0.29,-10.68,0.01117010721276371,0.006457718232379019,0.016231562043547264,0.0,0.0,9.999999997489795e-05,0.008710145950317383,0.12756675952974011,0.0,-0.022961727753752697
1.0,1753879655.608827,18.523438,0.019547687622336492,-0.028099800957108706,0.0024434609527920616,0.731268,-0.708698,0.02623,0.0,0.0,0.0,0.0,0.0,0.0,0.03955221176147461,2.0,1753879655.60474,18.472656,0.0158824961931484,-0.026878070480712675,-0.006108652381980153,-0.434686,0.88328,0.032208,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.60837,16.387942,0.013788101090755204,-0.022514747350726852,0.0017453292519943296,-0.195128,0.963514,-0.005077,-0.0,0.3,-0.0,0.3,-0.0,-0.0,4.0,1753879655.60772,14.953125,0.012217304763960306,-0.019547687622336492,0.0,-0.703818,-0.70638,-0.023424,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.6,2.0,49.20418626,18.75499626,387.2368,42.1353,20.0,0.6,317.488,1753879655.599275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.08,0.29,-10.68,0.01117010721276371,0.006457718232379019,0.016231562043547264,0.0,0.0,9.999999997489795e-05,0.0069370269775390625,0.0,0.0,0.0
1.0,1753879655.611624,18.523438,0.01710422666954443,-0.026878070480712675,0.0012217304763960308,0.730536,-0.70577,0.025742,0.0,0.0,0.0,0.0,0.0,0.0,0.04234910011291504,2.0,1753879655.609366,18.449219,0.0158824961931484,-0.029321531433504737,-0.006108652381980153,-0.43615,0.881328,0.030866,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.60837,16.387942,0.013788101090755204,-0.022514747350726852,0.0017453292519943296,-0.195128,0.963514,-0.005077,-0.0,0.3,-0.0,0.3,-0.0,-0.0,4.0,1753879655.60772,14.953125,0.012217304763960306,-0.019547687622336492,0.0,-0.703818,-0.70638,-0.023424,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.61,2.0,49.20418625,18.75499625,387.237,42.1353,20.0,0.6,317.464,1753879655.609275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.67,0.010122909661567111,0.005585053606381855,0.014311699866353502,-0.0011111250939130773,-0.0007259703418051904,-0.00010000000003174137,0.0027968883514404297,-0.3972718801380953,-0.2595635758686282,-0.07150803853276338
1.0,1753879655.616025,18.523438,0.01710422666954443,-0.026878070480712675,0.0012217304763960308,0.732732,-0.706624,0.026474,0.0,0.0,0.0,0.0,0.0,0.0,0.04675006866455078,2.0,1753879655.6142,18.449219,0.0158824961931484,-0.029321531433504737,-0.006108652381980153,-0.437736,0.881816,0.031842,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.615493,16.386719,0.012217304763960306,-0.023212879051524585,-0.003665191429188092,-0.189222,0.966484,-0.000854,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.612325,14.955577,0.010995574287564275,-0.02181661564992912,-0.02530727415391778,-0.699509,-0.700681,-0.025003,0.1,-0.1,-1.2,0.2,-0.0,0.0,1753879655.61,2.0,49.20418625,18.75499625,387.237,42.1353,20.0,0.6,317.464,1753879655.609275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.67,0.010122909661567111,0.005585053606381855,0.014311699866353502,-0.0011111250939130773,-0.0007259703418051904,-0.00010000000003174137,0.004400968551635742,0.0,0.0,0.0
1.0,1753879655.620823,18.523438,0.01832595714594046,-0.029321531433504737,0.0024434609527920616,0.732244,-0.706014,0.024278,0.0,0.0,0.0,0.0,0.0,0.0,0.051548004150390625,2.0,1753879655.618506,18.449219,0.014660765716752368,-0.029321531433504737,-0.006108652381980153,-0.436272,0.881816,0.030622,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.617776,16.296875,0.010995574287564275,-0.023212879051524585,-0.0024434609527920616,-0.19032,0.966484,-0.002074,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.616837,14.953125,0.010995574287564275,-0.019547687622336492,-0.0012217304763960308,-0.702964,-0.707722,-0.023912,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.62,2.0,49.20418626,18.75499625,387.237,42.1353,20.0,0.6,317.472,1753879655.619275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.28,-10.66,0.01117010721276371,0.006108652381980153,0.018500490071139894,0.0,-0.0007259703418051904,-0.00010000000003174137,0.004797935485839844,0.23158400049194972,0.0,0.0
1.0,1753879655.62519,18.523438,0.01710422666954443,-0.029321531433504737,0.0012217304763960308,0.731878,-0.706868,0.025864,0.0,0.0,0.0,0.0,0.0,0.0,0.055915117263793945,2.0,1753879655.623296,18.449219,0.014660765716752368,-0.029321531433504737,-0.004886921905584123,-0.435418,0.88389,0.03172,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.623157,16.296875,0.012217304763960306,-0.02076941809873252,-0.0024434609527920616,-0.19032,0.966972,-0.003172,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.622429,14.953125,0.010995574287564275,-0.02076941809873252,0.0,-0.70577,-0.705648,-0.023668,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.62,2.0,49.20418626,18.75499625,387.237,42.1353,20.0,0.6,317.472,1753879655.619275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.28,-10.66,0.01117010721276371,0.006108652381980153,0.018500490071139894,0.0,-0.0007259703418051904,-0.00010000000003174137,0.00436711311340332,0.0,0.0,0.0
1.0,1753879655.629754,18.542969,0.02076941809873252,-0.029321531433504737,0.0,0.730048,-0.707356,0.02501,0.0,0.0,0.0,0.0,0.0,0.0,0.060479164123535156,2.0,1753879655.627653,18.441406,0.014660765716752368,-0.030543261909900768,-0.004886921905584123,-0.43737,0.88206,0.030256,0.0,107.0,0.0,0.0,14.0,0.0,3.0,1753879655.627067,16.296875,0.013439035240356337,-0.023212879051524585,-0.0024434609527920616,-0.188734,0.967826,-0.00244,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.626272,14.917969,0.009773843811168246,-0.019547687622336492,0.0012217304763960308,-0.70577,-0.705648,-0.023668,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.62,2.0,49.20418626,18.75499625,387.237,42.1353,20.0,0.6,317.472,1753879655.619275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.28,-10.66,0.01117010721276371,0.006108652381980153,0.018500490071139894,0.0,-0.0007259703418051904,-0.00010000000003174137,0.004564046859741211,0.0,0.0,0.0
1.0,1753879655.634509,18.542969,0.019547687622336492,-0.028099800957108706,0.0012217304763960308,0.730292,-0.70638,0.02501,0.0,0.0,0.0,0.0,0.0,0.0,0.06523418426513672,2.0,1753879655.632256,18.43943,0.015009831567151233,-0.02844886680750757,-0.022863813201125717,-0.457018,0.936563,0.038278,0.7,107.0,-0.5,0.1,14.0,-0.1,3.0,1753879655.627067,16.296875,0.013439035240356337,-0.023212879051524585,-0.0024434609527920616,-0.188734,0.967826,-0.00244,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.626272,14.917969,0.009773843811168246,-0.019547687622336492,0.0012217304763960308,-0.70577,-0.705648,-0.023668,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.63,2.0,49.20418625,18.75499625,387.2369,42.1353,20.0,0.6,317.466,1753879655.629275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.66,0.011693705988362009,0.005061454830783556,0.015707963267948967,-0.0011111250939130773,-0.0007259703418051904,-0.0,0.0047550201416015625,-0.2336741087996388,0.0,0.021030405141051593
1.0,1753879655.638897,18.542969,0.01832595714594046,-0.030543261909900768,0.0012217304763960308,0.730292,-0.70882,0.026352,0.0,0.0,0.0,0.0,0.0,0.0,0.06962203979492188,2.0,1753879655.632256,18.43943,0.015009831567151233,-0.02844886680750757,-0.022863813201125717,-0.457018,0.936563,0.038278,0.7,107.0,-0.5,0.1,14.0,-0.1,3.0,1753879655.636342,16.363281,0.013439035240356337,-0.02076941809873252,-0.003665191429188092,-0.188368,0.96746,-0.003294,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1753879655.63039,14.917969,0.009773843811168246,-0.019547687622336492,0.0012217304763960308,-0.70211,-0.707234,-0.022204,0.0,0.0,0.0,0.0,0.0,0.0,1753879655.63,2.0,49.20418625,18.75499625,387.2369,42.1353,20.0,0.6,317.466,1753879655.629275,0.133,0.0,0.0,-1.24,-0.23,-0.06,0.0,0.0,0.0,0.0,-11.0,18.0,-7.0,16.0,-0.07,0.29,-10.66,0.011693705988362009,0.005061454830783556,0.015707963267948967,-0.0011111250939130773,-0.0007259703418051904,-0.0,0.004387855529785156,0.0,0.0,0.0
