sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 461159526, -80.76158142089844, -74.39872741699219, -43.42918014526367, 0, 0, 0, 0, 0, 0, 
1, 461167859, -80.7538833618164, -74.39913177490234, -43.43914031982422, 9.747702598571777, -2.8615524768829346, 0.41301578283309937, 2.142092704772949, 0.6640490889549255, 1.1303561925888062, 
2, 461176192, -80.748291015625, -74.40241241455078, -43.444217681884766, 9.327911376953125, -2.777022123336792, 0.4837301969528198, 2.214888572692871, 0.5266543626785278, 0.8058751821517944, 
3, 461184525, -80.74710083007812, -74.40531158447266, -43.444602966308594, 9.221319198608398, -2.411532163619995, 0.4086953103542328, 2.2572033405303955, 0.3679485023021698, 0.8723697066307068, 
4, 461192858, -80.75423431396484, -74.40497589111328, -43.43625259399414, 9.442244529724121, -2.2980637550354004, 0.5852843523025513, 2.2358410358428955, 0.17023220658302307, 1.3054039478302002, 
5, 461201191, -80.7549819946289, -74.40180206298828, -43.43532180786133, 9.823568344116211, -2.6779041290283203, 0.26405611634254456, 2.080336809158325, 0.4704822599887848, 1.5984562635421753, 
6, 461209524, -80.75301361083984, -74.40003204345703, -43.43766403198242, 9.801302909851074, -2.816715955734253, 0.4640384018421173, 2.095782518386841, 0.5381551384925842, 1.4183626174926758, 
7, 461217857, -80.74336242675781, -74.4013442993164, -43.449066162109375, 9.450791358947754, -2.8726019859313965, 0.2837353050708771, 2.182332992553711, 0.6996015906333923, 1.014784812927246, 
8, 461226190, -80.74268341064453, -74.40446472167969, -43.44857406616211, 9.181593894958496, -2.410306215286255, 0.5097556114196777, 2.269472360610962, 0.35324588418006897, 0.8537735342979431, 
9, 461234523, -80.74934387207031, -74.40421295166016, -43.44081497192383, 9.302679061889648, -2.320193290710449, 0.5475192070007324, 2.0947062969207764, 0.21487781405448914, 1.281326413154602, 
10, 461242856, -80.75663757324219, -74.40089416503906, -43.43461990356445, 9.733482360839844, -2.6017987728118896, 0.3434635102748871, 1.9628443717956543, 0.2966896891593933, 1.647558569908142, 
11, 461251189, -80.75570678710938, -74.3968734741211, -43.43708801269531, 9.900290489196777, -2.8102755546569824, 0.517322838306427, 2.0415310859680176, 0.5546506643295288, 1.681702733039856, 
12, 461259522, -80.74995422363281, -74.39775848388672, -43.44369125366211, 9.638019561767578, -2.95727276802063, 0.2465059459209442, 2.056387424468994, 0.6223490834236145, 1.080869436264038, 
13, 461267855, -80.74346923828125, -74.40129089355469, -43.44949722290039, 9.210711479187012, -2.545795440673828, 0.6459492444992065, 2.289989471435547, 0.5210191011428833, 0.7722436189651489, 
14, 461276188, -80.7444076538086, -74.40287017822266, -43.447914123535156, 9.246402740478516, -2.3007092475891113, 0.33782005310058594, 2.1945250034332275, 0.34976235032081604, 1.0436519384384155, 
15, 461284521, -80.74822235107422, -74.40045166015625, -43.445369720458984, 9.520240783691406, -2.410278558731079, 0.5604972243309021, 1.968889594078064, 0.38536620140075684, 1.5209990739822388, 
16, 461292854, -80.7517318725586, -74.3971939086914, -43.44343948364258, 9.888320922851562, -2.7803657054901123, 0.36985448002815247, 1.9341309070587158, 0.42880794405937195, 1.6153106689453125, 
17, 461301187, -80.74825286865234, -74.39696502685547, -43.44632339477539, 9.793221473693848, -2.9139177799224854, 0.3768218457698822, 2.1382765769958496, 0.5383087992668152, 1.2306104898452759, 
18, 461309520, -80.7414321899414, -74.39932250976562, -43.45188522338867, 9.312529563903809, -2.8019819259643555, 0.4660918414592743, 2.30238676071167, 0.5602858066558838, 0.9103043675422668, 
19, 461317853, -80.74304962158203, -74.40260314941406, -43.448368072509766, 9.227272033691406, -2.322744846343994, 0.4209592640399933, 2.312709331512451, 0.2544005811214447, 0.8513660430908203, 
20, 461326186, -80.75062561035156, -74.40113067626953, -43.441463470458984, 9.378421783447266, -2.261740207672119, 0.5740850567817688, 2.029953718185425, 0.23413974046707153, 1.4232805967330933, 
21, 461334519, -80.75402069091797, -74.39793395996094, -43.43970489501953, 9.731521606445312, -2.7061350345611572, 0.22657987475395203, 1.9875110387802124, 0.41113409399986267, 1.6146190166473389, 
22, 461342852, -80.75308990478516, -74.39657592773438, -43.44091033935547, 9.849594116210938, -2.7955591678619385, 0.5434149503707886, 2.106694221496582, 0.4925617575645447, 1.3676719665527344, 
23, 461351185, -80.74708557128906, -74.39827728271484, -43.448184967041016, 9.525736808776855, -2.9391937255859375, 0.233565554022789, 2.144423484802246, 0.5809820294380188, 0.9940115213394165, 
24, 461359518, -80.74211883544922, -74.4017562866211, -43.45223617553711, 9.2206392288208, -2.538545846939087, 0.5589483380317688, 2.262223720550537, 0.4913322925567627, 0.7845897078514099, 
25, 461367851, -80.74649810791016, -74.40322875976562, -43.44928741455078, 9.38482666015625, -2.2704873085021973, 0.5420434474945068, 2.133179187774658, 0.2453075498342514, 1.0699578523635864, 
26, 461376184, -80.752197265625, -74.40059661865234, -43.445247650146484, 9.692070007324219, -2.5368688106536865, 0.34777408838272095, 1.9156373739242554, 0.351222425699234, 1.5490976572036743, 
27, 461384517, -80.75264739990234, -74.39813232421875, -43.44688415527344, 9.793514251708984, -2.8171019554138184, 0.4818738102912903, 1.9317231178283691, 0.5073155760765076, 1.5098823308944702, 
28, 461392850, -80.74951934814453, -74.39949035644531, -43.44961929321289, 9.586173057556152, -2.904217004776001, 0.25256046652793884, 2.1966512203216553, 0.48779749870300293, 1.0395281314849854, 
29, 461401183, -80.7444839477539, -74.4027099609375, -43.453731536865234, 9.2150297164917, -2.5200905799865723, 0.6129892468452454, 2.296905040740967, 0.48047173023223877, 0.8217558860778809, 
30, 461409516, -80.74681854248047, -74.40361022949219, -43.45052719116211, 9.261463165283203, -2.3588318824768066, 0.4228435754776001, 2.2230336666107178, 0.3076781630516052, 1.12979257106781, 
31, 461417849, -80.75137329101562, -74.40239715576172, -43.44624328613281, 9.561556816101074, -2.4430816173553467, 0.5384953022003174, 2.0472946166992188, 0.3157210648059845, 1.3822466135025024, 
32, 461426182, -80.752685546875, -74.39854431152344, -43.445735931396484, 9.927688598632812, -2.7791647911071777, 0.4051063656806946, 2.0253686904907227, 0.4877718687057495, 1.6803961992263794, 
33, 461434515, -80.74906158447266, -74.39852905273438, -43.44956588745117, 9.79654598236084, -2.8714537620544434, 0.3379191756248474, 2.1252899169921875, 0.5440975427627563, 1.2030494213104248, 
34, 461442848, -80.74512481689453, -74.40142059326172, -43.452938079833984, 9.269865036010742, -2.7974624633789062, 0.4646068215370178, 2.2101244926452637, 0.4814195930957794, 0.8603053689002991, 
35, 461451181, -80.7439956665039, -74.4046859741211, -43.45378112792969, 9.165953636169434, -2.3600807189941406, 0.36824798583984375, 2.2098679542541504, 0.374019056558609, 0.8283131122589111, 
36, 461459514, -80.74996185302734, -74.40438079833984, -43.447837829589844, 9.391090393066406, -2.271631956100464, 0.6736782193183899, 2.1022629737854004, 0.24638333916664124, 1.283990502357483, 
37, 461467847, -80.7566909790039, -74.40096282958984, -43.4427375793457, 9.828779220581055, -2.7139549255371094, 0.18049027025699615, 1.965508222579956, 0.3088052272796631, 1.6616979837417603, 
38, 461476180, -80.75373077392578, -74.39910888671875, -43.4466667175293, 9.87247085571289, -2.868274450302124, 0.5782461762428284, 2.038790702819824, 0.5862329602241516, 1.415570616722107, 
39, 461484513, -80.74786376953125, -74.40130615234375, -43.45223617553711, 9.50707721710205, -2.9056313037872314, 0.23499728739261627, 2.1876091957092285, 0.555675208568573, 0.9361746311187744, 
40, 461492846, -80.74066162109375, -74.40486145019531, -43.45789337158203, 9.222521781921387, -2.4261577129364014, 0.5810366272926331, 2.348825454711914, 0.5374122858047485, 0.7633811235427856, 
