Timestamp,Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
0.0,32.7594632,35.0205762,470.92,0.00375,0.02775,1.0285,0.94,0.04,0.06,18870.0,21200.0,-35510.0
0.01,32.7594632,35.0205762,470.92,0.00775,0.03125,0.984,-0.14,0.5,-0.02,18870.0,21190.0,-35510.0
0.02,32.7594632,35.0205762,470.92,0.0225,0.0105,0.991,-0.84,0.34,-0.06,18880.0,21200.0,-35510.0
0.03,32.7594632,35.0205762,470.92,0.0355,-0.01425,0.99275,-0.34,-0.8,-0.04,18970.0,20990.0,-35540.0
0.04,32.7594632,35.0205762,470.92,0.0105,0.0115,1.019,0.98,-0.36,0.06,19030.0,20990.0,-35530.0
0.05,32.7594632,35.0205762,470.92,0.0045,0.0305,0.99975,0.44,0.26,0.14,19070.0,20930.0,-35530.0
0.06,32.7594632,35.0205762,470.92,0.0205,0.024,0.98225,-0.64,0.76,0.0,19100.0,20790.0,-35550.0
0.07,32.7594632,35.0205762,470.92,0.031,-0.00575,0.99825,-0.84,-0.22,-0.04,19100.0,20700.0,-35570.0
0.08,32.7594632,35.0205762,470.92,0.0195,-0.008,0.99675,0.48,-0.54,-0.06,19020.0,20870.0,-35550.0
0.09,32.7594632,35.0205762,470.92,0.00275,0.0285,1.02325,0.92,-0.14,0.16,18950.0,21060.0,-35530.0
0.1,32.7594632,35.0205762,470.92,0.0125,0.02825,0.9825,-0.36,0.5,0.06,18890.0,21200.0,-35510.0
0.11,32.7594632,35.0205762,470.92,0.0275,0.006,0.99625,-0.9,0.4,-0.04,18850.0,21270.0,-35490.0
0.12,32.7594632,35.0205762,470.92,0.03525,-0.01475,0.989,-0.16,-0.52,-0.1,18850.0,21280.0,-35490.0
0.13,32.7594632,35.0205762,470.92,0.00925,0.01725,1.0195,1.02,-0.32,0.1,18820.0,21330.0,-35490.0
0.14,32.7594632,35.0205762,470.92,0.00275,0.0325,1.00175,0.22,0.2,0.06,18810.0,21440.0,-35470.0
0.15,32.7594632,35.0205762,470.92,0.02,0.0225,0.988,-0.68,0.64,-0.06,18820.0,21410.0,-35470.0
0.16,32.7594632,35.0205762,470.92,0.03425,-0.00875,0.99275,-0.86,-0.3,0.0,18820.0,21370.0,-35480.0
0.17,32.7594632,35.0205762,470.92,0.02,-0.0085,0.999,0.54,-0.46,0.02,18820.0,21350.0,-35490.0
0.18,32.7594632,35.0205762,470.92,0.00475,0.0275,1.02325,0.86,-0.08,0.04,18820.0,21350.0,-35490.0
0.19,32.7594632,35.0205762,470.92,0.013,0.031,0.9805,-0.34,0.58,-0.02,18830.0,21370.0,-35490.0
0.2,32.7594632,35.0205762,470.92,0.026,0.00725,0.99525,-0.94,0.28,-0.08,18840.0,21520.0,-35460.0
0.21,32.7594632,35.0205762,470.92,0.036,-0.01575,0.989,-0.2,-0.64,0.0,18840.0,21490.0,-35460.0
0.22,32.7594632,35.0205762,470.92,0.00825,0.0145,1.02175,0.96,-0.4,0.08,18830.0,21450.0,-35470.0
0.23,32.7594632,35.0205762,470.92,0.00525,0.02825,0.9955,0.16,0.28,0.0,18830.0,21420.0,-35480.0
0.24,32.7594632,35.0205762,470.93,0.02125,0.01875,0.9835,-0.6,0.74,0.0,18830.0,21590.0,-35450.0
0.25,32.7594632,35.0205762,470.93,0.03325,-0.01075,0.995,-0.82,-0.26,-0.06,18820.0,21590.0,-35450.0
0.26,32.7594632,35.0205762,470.93,0.015,-0.00475,1.00375,0.68,-0.56,-0.06,18820.0,21560.0,-35450.0
0.27,32.7594632,35.0205762,470.93,0.003,0.027,1.01875,0.86,-0.06,0.06,18820.0,21520.0,-35460.0
0.28,32.7594632,35.0205762,470.93,0.01625,0.02775,0.97875,-0.32,0.56,0.0,18830.0,21420.0,-35480.0
0.29,32.7594632,35.0205762,470.93,0.02925,0.00375,0.998,-0.9,0.18,-0.12,18830.0,21410.0,-35480.0
0.3,32.7594632,35.0205762,470.93,0.03425,-0.01575,0.987,0.1,-0.54,0.0,18830.0,21400.0,-35480.0
0.31,32.7594632,35.0205762,470.93,0.0075,0.01875,1.02225,1.0,-0.2,0.08,18820.0,21400.0,-35480.0
0.32,32.7594632,35.0205762,470.93,0.0025,0.0305,1.00025,0.1,0.36,0.06,18820.0,21390.0,-35480.0
0.33,32.7594632,35.0205762,470.93,0.021,0.018,0.9905,-0.58,0.66,-0.08,18830.0,21430.0,-35480.0
0.34,32.7594632,35.0205762,470.93,0.0355,-0.0115,0.9905,-0.74,-0.42,0.0,18850.0,21520.0,-35460.0
0.35000000000000003,32.7594632,35.0205762,470.93,0.0175,-0.004,1.0035,0.6,-0.58,-0.06,18850.0,21510.0,-35460.0
0.36,32.7594632,35.0205762,470.93,0.006,0.02925,1.02225,0.84,-0.02,0.1,18830.0,21440.0,-35470.0
0.37,32.7594632,35.0205762,470.93,0.01525,0.033,0.98025,-0.26,0.76,0.06,18820.0,21400.0,-35480.0
0.38,32.7594632,35.0205762,470.93,0.026,0.0035,0.99425,-1.1,0.24,-0.06,18830.0,21400.0,-35480.0
0.39,32.7594632,35.0205762,470.93,0.03,-0.01675,0.99225,-0.1,-0.52,-0.04,18820.0,21450.0,-35470.0
0.4,32.7594632,35.0205762,470.93,0.00475,0.0185,1.02725,1.1,-0.34,0.08,18820.0,21490.0,-35460.0
0.41000000000000003,32.7594632,35.0205762,470.93,0.0075,0.02825,0.986,0.16,0.22,0.1,18820.0,21500.0,-35460.0
0.42,32.7594632,35.0205762,470.93,0.02275,0.01775,0.989,-0.76,0.64,-0.06,18810.0,21440.0,-35470.0
0.43,32.7594632,35.0205762,470.93,0.03675,-0.01,0.99375,-0.58,-0.34,-0.1,18830.0,21390.0,-35480.0
0.44,32.7594632,35.0205762,470.93,0.01375,0.0015,1.00375,0.72,-0.34,0.06,18820.0,21590.0,-35440.0
0.45,32.7594632,35.0205763,470.93,0.001,0.03075,1.01475,0.62,0.08,0.06,18810.0,21760.0,-35410.0
0.46,32.7594632,35.0205763,470.93,0.01525,0.027,0.9815,-0.44,0.56,-0.02,18820.0,21780.0,-35410.0
0.47000000000000003,32.7594632,35.0205763,470.93,0.02875,-0.00275,0.99475,-0.98,0.06,-0.08,18820.0,21610.0,-35430.0
0.48,32.7594632,35.0205763,470.93,0.0295,-0.014,0.98875,0.16,-0.66,-0.06,18820.0,21500.0,-35450.0
0.49,32.7594632,35.0205763,470.93,0.006,0.02375,1.02625,1.06,-0.2,0.18,18820.0,21430.0,-35470.0
0.5,32.7594632,35.0205763,470.93,0.0065,0.03225,0.9905,-0.02,0.42,0.02,18820.0,21400.0,-35470.0
0.51,32.7594632,35.0205763,470.93,0.023,0.017,0.9925,-0.74,0.56,0.0,18810.0,21380.0,-35470.0
0.52,32.7594632,35.0205763,470.93,0.03725,-0.01225,0.989,-0.64,-0.52,-0.04,18820.0,21360.0,-35480.0
0.53,32.7594632,35.0205763,470.93,0.01425,0.002,1.00875,0.84,-0.5,-0.06,18880.0,21280.0,-35490.0
0.54,32.7594632,35.0205763,470.93,0.0025,0.031,1.01675,0.62,0.1,0.04,18900.0,21370.0,-35480.0
0.55,32.7594632,35.0205763,470.93,0.01625,0.02925,0.9815,-0.44,0.74,0.08,18900.0,21280.0,-35490.0
0.56,32.7594632,35.0205763,470.93,0.0295,0.0005,0.994,-1.0,0.1,-0.04,18910.0,21230.0,-35500.0
0.5700000000000001,32.7594632,35.0205763,470.93,0.029,-0.0135,0.995,0.2,-0.68,0.06,18910.0,21210.0,-35510.0
0.58,32.7594632,35.0205763,470.93,0.0085,0.0235,1.0265,1.06,-0.36,0.06,18890.0,21260.0,-35500.0
0.59,32.7594632,35.0205763,470.93,0.008,0.03125,0.985,-0.06,0.4,0.1,18880.0,21230.0,-35500.0
0.6,32.7594632,35.0205763,470.93,0.02375,0.0135,0.993,-0.78,0.74,-0.04,18880.0,21300.0,-35490.0
0.61,32.7594632,35.0205763,470.93,0.035,-0.01325,0.99325,-0.58,-0.42,-0.02,18870.0,21390.0,-35470.0
0.62,32.7594632,35.0205763,470.93,0.0085,0.005,1.00975,0.86,-0.4,0.02,18870.0,21410.0,-35460.0
0.63,32.7594632,35.0205763,470.93,0.00275,0.029,1.00975,0.54,-0.04,0.12,18870.0,21360.0,-35480.0
0.64,32.7594631,35.0205763,470.95,0.0185,0.0265,0.985,-0.5,0.52,0.02,18860.0,21480.0,-35450.0
0.65,32.7594631,35.0205763,470.95,0.03175,-0.00225,0.995,-0.86,-0.02,-0.06,18860.0,21490.0,-35450.0
0.66,32.7594631,35.0205763,470.95,0.02875,-0.01225,0.98625,0.22,-0.48,-0.04,18870.0,21380.0,-35470.0
0.67,32.7594631,35.0205763,470.95,0.0045,0.02725,1.02925,0.96,-0.08,0.12,18870.0,21340.0,-35480.0
