sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 2779043994, -72.82002258300781, 79.52884674072266, -134.2271270751953, 0, 0, 0, 0, 0, 0, 0.03173828125, -0.18798828125, -0.7958984375, 0, 
1, 2779052327, -72.8125, 79.52323150634766, -134.2240753173828, -8.111478805541992, -0.35358238220214844, 0.9659825563430786, 3.6503872871398926, -2.003507137298584, 0.4670499861240387, 0.03173828125, -0.193359375, -0.8173828125, 0, 
2, 2779060660, -72.86779022216797, 79.52202606201172, -134.2613067626953, -9.398599624633789, -1.2816177606582642, 0.8037863969802856, 0.8638656139373779, -1.0049104690551758, 0.7158153653144836, 0.0322265625, -0.19482421875, -0.818359375, 0, 
3, 2779068993, -72.90290832519531, 79.52567291259766, -134.2969512939453, -10.734136581420898, -2.6460375785827637, -0.6283361315727234, 3.1084156036376953, -0.9562947154045105, 1.2708760499954224, 0.02978515625, -0.193359375, -0.8095703125, 0, 
4, 2779077326, -72.8763198852539, 79.53360748291016, -134.2739715576172, -10.72721004486084, -2.796893835067749, 0.9205725789070129, 3.5874526500701904, -1.9399837255477905, 2.155694007873535, 0.03173828125, -0.1865234375, -0.802734375, 0, 
5, 2779085659, -72.8444595336914, 79.5333023071289, -134.2517852783203, -9.19397258758545, -1.7420086860656738, -0.3738054931163788, 4.325872421264648, -2.302950143814087, 1.1935080289840698, 0.0302734375, -0.18701171875, -0.79248046875, 0, 
6, 2779093992, -72.78662109375, 79.52482604980469, -134.19483947753906, -8.108220100402832, -0.332726389169693, 1.5802860260009766, 3.3335392475128174, -3.2289435863494873, 0.4917677044868469, 0.0322265625, -0.19384765625, -0.810546875, 0, 
7, 2779102325, -72.83485412597656, 79.5223617553711, -134.2290496826172, -8.722643852233887, -0.7921618819236755, 0.2582852840423584, 1.3604487180709839, -1.204983115196228, 0.5798038244247437, 0.0322265625, -0.1923828125, -0.8193359375, 0, 
8, 2779110658, -72.91374206542969, 79.52578735351562, -134.30581665039062, -10.46981430053711, -2.2933661937713623, 0.26752352714538574, 2.698946475982666, -0.015381347388029099, 0.9921162724494934, 0.03173828125, -0.1923828125, -0.81201171875, 0, 
9, 2779118991, -72.9040298461914, 79.53339385986328, -134.2932891845703, -10.98785400390625, -2.983299732208252, 0.1625983715057373, 2.8038876056671143, -1.8228754997253418, 2.0412750244140625, 0.0302734375, -0.189453125, -0.80615234375, 0, 
10, 2779127324, -72.85430145263672, 79.53589630126953, -134.25637817382812, -9.719232559204102, -2.2605857849121094, -0.07587893307209015, 4.736174583435059, -2.513819456100464, 1.602144718170166, 0.03125, -0.1875, -0.7939453125, 0, 
11, 2779135657, -72.79487609863281, 79.52599334716797, -134.194580078125, -8.24185848236084, -0.522753894329071, 1.2282885313034058, 2.953551769256592, -3.378889322280884, 0.3611350953578949, 0.029296875, -0.1923828125, -0.80126953125, 0, 
12, 2779143990, -72.8369140625, 79.5234375, -134.2330322265625, -8.32994270324707, -0.5810832381248474, 0.18041111528873444, 2.5951318740844727, -1.0285780429840088, 0.5541127920150757, 0.03515625, -0.19580078125, -0.8232421875, 0, 
13, 2779152323, -72.92213439941406, 79.52533721923828, -134.307373046875, -10.030834197998047, -1.6344655752182007, 1.1459611654281616, 1.6576762199401855, -0.20915302634239197, 0.817683219909668, 0.03515625, -0.1923828125, -0.81689453125, 0, 
14, 2779160656, -72.90728759765625, 79.530517578125, -134.2904815673828, -10.98309326171875, -3.063154697418213, -0.9435485005378723, 2.8955607414245605, -1.912243127822876, 1.7926119565963745, 0.03125, -0.193359375, -0.80810546875, 0, 
15, 2779168989, -72.85670471191406, 79.53571319580078, -134.25057983398438, -10.14914608001709, -2.5002453327178955, 1.2172683477401733, 4.493812561035156, -2.472810983657837, 1.9516509771347046, 0.02734375, -0.1845703125, -0.79931640625, 0, 
16, 2779177322, -72.8194351196289, 79.53067016601562, -134.21575927734375, -8.490083694458008, -1.0908840894699097, -0.008950890973210335, 3.4798989295959473, -2.7324626445770264, 0.7322854399681091, 0.03173828125, -0.1865234375, -0.79833984375, 0, 
17, 2779185655, -72.82266998291016, 79.525390625, -134.22402954101562, -8.160030364990234, -0.261217325925827, 1.112464189529419, 3.6921894550323486, -1.7563551664352417, 0.43264999985694885, 0.03271484375, -0.19580078125, -0.818359375, 0, 
18, 2779193988, -72.88610076904297, 79.52436065673828, -134.26791381835938, -9.515097618103027, -1.2560964822769165, 0.7758331298828125, 0.6750887632369995, -0.8583201766014099, 0.6960667967796326, 0.03369140625, -0.193359375, -0.81982421875, 0, 
19, 2779202321, -72.92039489746094, 79.52847290039062, -134.30157470703125, -10.808269500732422, -2.7656936645507812, -0.6797917485237122, 2.9724555015563965, -0.9826773405075073, 1.3428775072097778, 0.0302734375, -0.19140625, -0.810546875, 0, 
20, 2779210654, -72.89787292480469, 79.53638458251953, -134.282958984375, -10.638319969177246, -2.892279863357544, 0.9096906185150146, 3.611248731613159, -1.8503082990646362, 2.1143014430999756, 0.03173828125, -0.18994140625, -0.80859375, 0, 
21, 2779218987, -72.87008666992188, 79.5360107421875, -134.267333984375, -9.147655487060547, -1.7360533475875854, -0.48546266555786133, 4.616607189178467, -2.168642044067383, 1.1407043933868408, 0.02734375, -0.1904296875, -0.798828125, 0, 
22, 2779227320, -72.82406616210938, 79.52694702148438, -134.22219848632812, -8.134713172912598, -0.19856347143650055, 1.658459186553955, 3.3160958290100098, -3.091702461242676, 0.3437942862510681, 0.02783203125, -0.19775390625, -0.81640625, 0, 
23, 2779235653, -72.86742401123047, 79.52439880371094, -134.25189208984375, -8.792819023132324, -0.9441666603088379, 0.09026030451059341, 1.4072203636169434, -1.2093888521194458, 0.6075696349143982, 0.029296875, -0.197265625, -0.83056640625, 0, 
24, 2779243986, -72.94187927246094, 79.52799987792969, -134.3240509033203, -10.46452522277832, -2.2885944843292236, 0.4073825776576996, 2.683680295944214, -0.10551784932613373, 1.045701265335083, 0.02587890625, -0.1943359375, -0.8251953125, 0, 
25, 2779252319, -72.92800903320312, 79.53578186035156, -134.30804443359375, -10.950798988342285, -2.977268695831299, 0.05873652920126915, 2.893998146057129, -1.8891648054122925, 2.080131769180298, 0.03076171875, -0.19140625, -0.81982421875, 0, 
26, 2779260652, -72.8782730102539, 79.5392837524414, -134.27105712890625, -9.721392631530762, -2.1298599243164062, 0.19142688810825348, 4.7145562171936035, -2.39143443107605, 1.7276288270950317, 0.025390625, -0.1875, -0.8076171875, 0, 
27, 2779268985, -72.82769012451172, 79.52922058105469, -134.21780395507812, -8.282718658447266, -0.6090105772018433, 1.0580135583877563, 2.9146695137023926, -3.2923898696899414, 0.29054227471351624, 0.02783203125, -0.19482421875, -0.81689453125, 0, 
28, 2779277318, -72.86813354492188, 79.52796173095703, -134.25677490234375, -8.383849143981934, -0.5612781047821045, 0.2686779499053955, 2.9083170890808105, -1.0504525899887085, 0.6760621070861816, 0.03076171875, -0.19677734375, -0.83349609375, 0, 
29, 2779285651, -72.9463119506836, 79.52912902832031, -134.32260131835938, -9.972394943237305, -1.7167582511901855, 1.0195341110229492, 1.4893908500671387, -0.32467323541641235, 0.8086413741111755, 0.0283203125, -0.19287109375, -0.826171875, 0, 
30, 2779293984, -72.93614959716797, 79.53411102294922, -134.30967712402344, -10.899682998657227, -2.9589335918426514, -0.8626156449317932, 2.807115077972412, -1.8351958990097046, 1.7457636594772339, 0.02734375, -0.1943359375, -0.8203125, 0, 
31, 2779302317, -72.89258575439453, 79.53946685791016, -134.27645874023438, -10.18667221069336, -2.521540880203247, 1.037092685699463, 4.451728820800781, -2.3280906677246094, 1.9162522554397583, 0.02734375, -0.18896484375, -0.8076171875, 0, 
32, 2779310650, -72.85443115234375, 79.53486633300781, -134.23936462402344, -8.690436363220215, -1.0866330862045288, 0.14061790704727173, 3.31145977973938, -2.677212953567505, 0.7982677221298218, 0.025390625, -0.19091796875, -0.80419921875, 0, 
33, 2779318983, -72.85533905029297, 79.53010559082031, -134.2455596923828, -8.069418907165527, -0.33086735010147095, 0.8380953669548035, 3.7465689182281494, -1.8654206991195679, 0.5116187334060669, 0.0244140625, -0.1953125, -0.82861328125, 0, 
34, 2779327316, -72.91831970214844, 79.52852630615234, -134.28866577148438, -9.432997703552246, -1.198866844177246, 1.0052464008331299, 0.6418415307998657, -0.9860072135925293, 0.6242445707321167, 0.02978515625, -0.19775390625, -0.8330078125, 0, 
35, 2779335649, -72.9499740600586, 79.5322494506836, -134.31951904296875, -10.725809097290039, -2.715566635131836, -0.7853078246116638, 2.9464309215545654, -0.9670782685279846, 1.3183902502059937, 0.025390625, -0.19287109375, -0.81982421875, 0, 
36, 2779343982, -72.92984008789062, 79.54022216796875, -134.303466796875, -10.692827224731445, -2.8355820178985596, 1.0577309131622314, 3.630100965499878, -1.7972358465194702, 2.1045424938201904, 0.0283203125, -0.18994140625, -0.81396484375, 0, 
37, 2779352315, -72.9012451171875, 79.54046630859375, -134.2869110107422, -9.189240455627441, -1.7551683187484741, -0.5293689370155334, 4.59083890914917, -2.165465831756592, 1.222874641418457, 0.02490234375, -0.18896484375, -0.8056640625, 0, 
38, 2779360648, -72.84542846679688, 79.53074645996094, -134.23097229003906, -8.09411334991455, -0.29134005308151245, 1.637963056564331, 3.20869517326355, -3.2496907711029053, 0.33856895565986633, 0.03076171875, -0.19580078125, -0.8173828125, 0, 
39, 2779368981, -72.89566040039062, 79.52742004394531, -134.26983642578125, -8.798829078674316, -0.9335760474205017, 0.03222987800836563, 1.6625176668167114, -1.1371824741363525, 0.46740856766700745, 0.0302734375, -0.19970703125, -0.83056640625, 0, 
