DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753881466.70512;17.539062;1.26;-0.42;-91.14;0.587064;0.818132;0.04087;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.709724;17.544071;1.26;0.21;-86.65;0.73767;0.779978;0.046138;18.8;0.0;0.0;11.5;0.0;0.0
4.0;1753881466.714328;17.545158;0.01;0.24;-58.51;0.59767;0.784425;0.06203;109.0;0.0;0.0;-9.9;0.0;0.0
4.0;1753881466.718932;17.526267;2.36;0.86;-113.35;0.480528;0.889717;-0.000483;-72.7;0.0;0.0;-23.4;0.0;0.0
4.0;1753881466.723536;17.529321;-0.14;0.59;-113.32;0.671889;0.757248;-0.00324;-0.9;0.0;0.0;6.1;0.0;0.0
4.0;1753881466.72814;17.561685;-0.49;-0.08;-78.38;0.613269;0.927006;0.052316;-11.3;0.0;0.0;13.1;0.0;0.0
4.0;1753881466.732745;17.542732;-0.1;-0.5;-77.46;0.685499;0.768749;0.002196;18.4;0.0;0.0;6.7;0.0;0.0
4.0;1753881466.737349;17.549997;0.05;1.51;-100.87;0.599684;0.862747;-0.006079;39.6;0.0;0.0;-3.5;0.0;0.0
4.0;1753881466.741953;17.535722;-0.26;-1.03;-72.29;0.656471;0.848234;-0.026241;-10.4;0.0;0.0;-10.2;0.0;0.0
4.0;1753881466.746557;17.535955;0.93;0.48;-94.47;0.497323;0.845607;-0.00133;92.8;0.0;0.0;-1.8;0.0;0.0
4.0;1753881466.75181;17.539062;0.84;-0.42;-89.6;0.553636;0.82167;-0.008052;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.756414;17.561332;2.87;-1.48;-96.62;0.522662;0.829475;0.002333;11.6;0.0;0.0;7.6;0.0;0.0
4.0;1753881466.761018;17.550067;-2.39;-1.0;-92.32;0.488934;0.845167;0.026669;-31.0;0.0;0.0;12.9;0.0;0.0
4.0;1753881466.765622;17.507094;-0.97;-0.28;-74.46;0.611001;0.739538;-0.066025;18.4;0.0;0.0;-13.4;0.0;0.0
4.0;1753881466.770226;17.540705;2.85;-0.67;-122.55;0.490801;0.843087;0.002332;-79.7;0.0;0.0;13.3;0.0;0.0
4.0;1753881466.77483;17.540564;0.68;0.97;-95.48;0.579638;0.84901;-0.045169;-14.3;0.0;0.0;-8.9;0.0;0.0
4.0;1753881466.779435;17.551812;1.17;-0.92;-80.68;0.556285;0.781894;0.026007;6.1;0.0;0.0;-4.0;0.0;0.0
4.0;1753881466.784039;17.51637;1.77;-0.09;-90.02;0.569639;0.765537;0.000807;-25.0;0.0;0.0;-1.3;0.0;0.0
4.0;1753881466.788643;17.556724;1.14;0.04;-76.72;0.496612;0.846718;0.014524;-46.3;0.0;0.0;-8.8;0.0;0.0
4.0;1753881466.79727;17.546875;0.98;-0.35;-88.9;0.583404;0.792146;-0.014152;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.801874;17.525114;0.31;1.6;-99.83;0.618076;0.751671;-0.036967;-8.6;0.0;0.0;1.2;0.0;0.0
4.0;1753881466.806478;17.544975;1.94;-0.72;-82.47;0.622368;0.812256;-0.054316;-38.1;0.0;0.0;2.4;0.0;0.0
4.0;1753881466.811082;17.554732;2.2;-1.59;-101.71;0.634057;0.879796;0.017629;26.9;0.0;0.0;-9.1;0.0;0.0
